Table,Condition,Frequency
k,"k.keyword IN ('murder', 'female-nudity', 'female-nudity', 'female-nudity', 'murder')",1
k,"k.keyword IN ('pee-wee-football', 'tiramisu', 'commercial-pitchman', 'reference-to-wilt-chamberlain', 'saki')",1
k,"k.keyword IN ('female-nudity', 'murder', 'female-nudity', 'female-nudity', 'female-nudity')",1
k,"k.keyword IN ('female-nudity', 'female-nudity', 'murder', 'female-nudity', 'murder')",1
k,"k.keyword IN ('murder', 'murder', 'female-nudity', 'murder', 'female-nudity')",2
k,"k.keyword IN ('female-nudity', 'female-nudity', 'murder', 'murder', 'female-nudity')",2
k,"k.keyword IN ('murder', 'female-nudity', 'murder', 'female-nudity', 'female-nudity')",1
k,"k.keyword IN ('female-nudity', 'murder', 'murder', 'female-nudity', 'female-nudity')",1
k,"k.keyword IN ('hardcore', 'hardcore', 'hardcore', 'hardcore', 'hardcore')",3
k,"k.keyword IN ('steroids', 'bull-terrier', 'vulcan-salute', 'outlaw''s-daughter', 'prosthetic-body-part')",1
k,"k.keyword IN ('based-on-novel', 'independent-film', 'based-on-novel', 'independent-film', 'based-on-novel')",1
k,"k.keyword IN ('female-nudity', 'murder', 'female-nudity', 'female-nudity', 'murder')",1
k,"k.keyword IN ('sequel', 'based-on-play', 'number-in-title', 'husband-wife-relationship', 'bare-chested-male')",1
k,"k.keyword IN ('male-nudity', 'number-in-title', 'non-fiction', 'oral-sex', 'husband-wife-relationship')",1
k,"k.keyword IN ('murder', 'murder', 'female-nudity', 'female-nudity', 'female-nudity')",1
k,"k.keyword IN ('female-nudity', 'female-nudity', 'murder', 'murder', 'murder')",1
k,"k.keyword IN ('independent-film', 'based-on-novel', 'independent-film', 'based-on-novel', 'based-on-novel')",1
k,"k.keyword IN ('independent-film', 'independent-film', 'based-on-novel', 'independent-film', 'based-on-novel')",1
k,"k.keyword IN ('independent-film', 'based-on-novel', 'independent-film', 'independent-film', 'based-on-novel')",1
k,"k.keyword IN ('based-on-novel', 'based-on-novel', 'based-on-novel', 'independent-film', 'independent-film')",1
k,"k.keyword IN ('friendship', 'family-relationships', 'father-son-relationship', 'love', 'sequel')",1
k,"k.keyword IN ('surrealism', 'love', 'husband-wife-relationship', 'revenge', 'sequel')",1
k,"k.keyword IN ('surrealism', 'nudity', 'revenge', 'number-in-title', 'bare-breasts')",1
mi,"mi.info IN ('Documentary', 'Silent', 'Documentary', 'UK', 'Comedy')",1
mi,"mi.info IN ('USA', 'USA', 'USA', 'USA', 'USA')",11
mi,"mi.info IN ('RAT:1.33 : 1', 'PFM:35 mm', 'Drama', 'RAT:1.33 : 1', 'PFM:35 mm')",1
mi,"mi.info IN ('12', 'Sweden:15', 'Dolby Digital', 'UK:15', 'Thriller')",1
mi,"mi.info IN ('Mono', 'Drama', 'Drama', 'Mono', 'Comedy')",1
mi,"mi.info IN ('USA', 'Mono', 'OFM:35 mm', 'Mono', 'USA')",1
mi,"mi.info IN ('Mono', 'USA', 'OFM:35 mm', 'USA', 'USA')",1
mi,"mi.info IN ('Color', 'USA', 'USA', 'USA', 'USA')",1
mi,"mi.info IN ('RAT:1.33 : 1', 'Color', 'English', 'Mono', 'Drama')",1
mi,"mi.info IN ('OFM:35 mm', 'OFM:35 mm', 'PFM:35 mm', 'PFM:35 mm', 'USA')",1
mi,"mi.info IN ('Comedy', 'Comedy', 'Mono', 'Mono', 'Mono')",1
mi,"mi.info IN ('OFM:35 mm', 'Black and White', 'Mono', 'Black and White', 'Drama')",1
mi,"mi.info IN ('Color', 'OFM:35 mm', 'Black and White', 'UK', 'OFM:35 mm')",1
mi,"mi.info IN ('USA:Approved', 'Romance', 'RAT:1.37 : 1', 'USA:Approved', 'USA:Approved')",1
mi,"mi.info IN ('''Tim Burton (I)'' (qv) was the second choice for director after the producers saw _Vincent (1982)_ (qv). When ''Martin Scorsese'' (qv) became available after production delays on _The Last Temptation of Christ (1988)_ (qv), Burton, according to ''Griffin Dunne'' (qv), gracefully bowed out of the project, saying he didn''t want to stand in the way of Scorsese.', 'Short', 'UK:25 July 2010', 'Philippines:9 February 2000', '''Tyler Collins (I)'' (qv) (Cindy) was an R&B singer who had an album out (""Girls Nite Out"") at the time of this episode.')",1
mi,"mi.info IN ('Color', 'English', 'Color', 'Romance', 'Romance')",1
mi,"mi.info IN ('Mono', 'Mono', 'PFM:35 mm', 'USA', 'PFM:35 mm')",1
mi,"mi.info IN ('Movie', 'Movie', 'Action', 'RAT:1.33 : 1', 'Short')",1
mi,"mi.info IN ('USA', 'Short', 'Silent', 'Color', 'Documentary')",1
mi,"mi.info IN ('Color', 'USA', 'USA', 'Color', 'Color')",2
mi,"mi.info IN ('UK', 'RAT:1.33 : 1', 'Comedy', 'Comedy', 'Comedy')",1
mi,"mi.info IN ('Short', 'RAT:1.33 : 1', 'UK', 'PCS:Spherical', 'Black and White')",1
mi,"mi.info IN ('USA', 'USA', 'English', 'English', 'USA')",1
mi,"mi.info IN ('English', 'Sweden:15', 'English', 'English', 'Drama')",1
mi,"mi.info IN ('UK', 'Comedy', 'RAT:1.33 : 1', 'Comedy', 'Comedy')",1
mi,"mi.info IN ('Drama', 'PCS:Spherical', 'UK', 'Color', 'PCS:Spherical')",1
mi,"mi.info IN ('RAT:1.33 : 1', 'OFM:35 mm', 'PFM:35 mm', 'Drama', 'RAT:1.33 : 1')",1
mi,"mi.info IN ('Chief Inspector Japp: [Poirot has a slight cold] How''s the cold, Poirot?::Hercule Poirot: It is *not* a cold! It is a deadly fever!', '$197,662 (USA) (22 May 2005)', 'Anonymous. In: ""Time"", 4 October 1963, (MG)', '4821', 'USA:1 April 1988')",1
mi,"mi.info IN ('Australia:M', 'NTSC', 'Action', 'USA:Approved', 'UK')",1
mi,"mi.info IN ('USA', 'English', 'Color', 'English', 'Color')",1
mi,"mi.info IN ('PFM:35 mm', 'Color', 'USA', 'USA', 'Color')",1
mi,"mi.info IN ('Color', 'USA', 'USA', 'USA', 'Color')",1
mi,"mi.info IN ('RAT:1.37 : 1', 'Romance', 'RAT:1.37 : 1', 'Romance', 'RAT:1.37 : 1')",1
mi,"mi.info IN ('USA', 'USA', 'USA', 'USA', 'English')",1
mi,"mi.info IN ('English', 'Color', 'USA', 'English', 'USA')",1
mi,"mi.info IN ('Drama', 'UK', 'OFM:35 mm', 'Color', 'Documentary')",1
mi,"mi.info IN ('Silent', 'Comedy', 'Comedy', 'UK', 'PCS:Spherical')",1
mi,"mi.info IN ('Comedy', 'Comedy', 'Comedy', 'Comedy', 'Comedy')",1
mi,"mi.info IN ('RAT:1.33 : 1', 'UK', 'RAT:1.33 : 1', 'UK', 'RAT:1.33 : 1')",1
n,n.gender = 'f',19
n,n.gender = 'm',31
t,t.production_year > 1972,1
t,t.production_year > 1997,3
t,t.production_year > 1934,1
t,t.production_year > 1964,1
t,t.production_year > 1960,1
t,t.production_year > 1961,1
t,t.production_year > 1975,3
t,t.production_year > 2009,4
t,t.production_year > 1940,1
t,t.production_year > 1996,1
t,t.production_year > 1945,1
t,t.production_year > 1973,2
t,t.production_year > 1974,2
t,t.production_year > 1955,1
t,t.production_year > 1994,1
t,t.production_year > 2006,3
t,t.production_year > 1983,2
t,t.production_year > 2003,2
t,t.production_year > 1968,1
t,t.production_year > 1967,2
t,t.production_year > 1982,2
t,t.production_year > 1966,2
t,t.production_year > 2002,2
t,t.production_year > 1985,1
t,t.production_year > 1943,1
t,t.production_year > 1963,1
t,t.production_year > 1929,1
t,t.production_year > 1928,1
t,t.production_year > 1998,1
t,t.production_year > 2010,1
t,t.production_year > 1989,1
t,t.production_year > 2000,2
