Table,Condition,Frequency
k,"k.keyword IN ('independent-film', 'independent-film', 'independent-film', 'based-on-novel', 'independent-film')",1
kt,kt.kind = 'episode',29
kt,kt.kind = 'movie',16
kt,kt.kind = 'video game',1
kt,kt.kind = 'tv movie',1
kt,kt.kind = 'tv series',2
kt,kt.kind = 'video movie',1
mi,"mi.info IN ('USA', 'PFM:35 mm', 'English', 'English', 'USA')",1
mi,"mi.info IN ('USA', 'Color', 'Color', 'English', 'Color')",1
mi,"mi.info IN ('Mono', 'Color', 'English', 'Comedy', 'English')",1
mi,"mi.info IN ('Mono', 'Drama', 'OFM:35 mm', 'PFM:35 mm', 'RAT:1.33 : 1')",1
mi,"mi.info IN ('USA', 'PFM:35 mm', 'English', 'Black and White', 'PFM:35 mm')",1
mi,"mi.info IN ('English', 'Mono', 'UK', 'Short', 'Comedy')",1
mi,"mi.info IN ('USA', 'USA', 'Short', 'Color', 'English')",1
mi,"mi.info IN ('Short', 'USA', 'USA', 'Short', 'Short')",1
mi,"mi.info IN ('Black and White', 'Drama', 'USA', 'RAT:1.33 : 1', 'Short')",1
mi,"mi.info IN ('Action', 'UK', 'USA:R', 'CLV', 'Short')",1
mi,"mi.info IN ('USA', 'USA', 'USA', 'USA', 'USA')",5
mi,"mi.info IN ('Drama', '-', 'Drama', '-', 'OFM:35 mm')",1
mi,"mi.info IN ('USA', 'Color', 'Short', 'English', 'USA')",1
mi,"mi.info IN ('English', 'Color', 'USA', 'Short', 'Color')",1
mi,"mi.info IN ('English', 'USA', 'English', 'Mono', 'Drama')",1
mi,"mi.info IN ('Color', 'Short', 'English', 'PFM:35 mm', 'Comedy')",1
mi,"mi.info IN ('Las Pedro̱eras, Cuenca, Castilla-La Mancha, Spain', '$293,476,912 (USA) (7 May 2000)', 'Mountie Matt O''Brien is assigned to escort Miss Owens to a remote outpost. But when he finds an illegal mining operation there that is smuggling gold across the border, his superior Sgt. Means orders him to leave.', 'USA:16 March 2002', 'Woody Allen: They wanted in Hollywood to make the definitive spy picture. And they came to me to supervise the project, you know, because I think that, if you know me at all, you know that death is my bread and danger my butter - oh, no, danger''s my bread, and death is my butter. No, no, wait. Danger''s my bread, death - no, death is - no, I''m sorry. Death is my - death and danger are my various breads and various butters.')",1
mi,"mi.info IN ('Mono', 'English', 'PFM:35 mm', 'Comedy', 'USA')",1
mi,"mi.info IN ('Short', 'Color', 'USA', 'Color', 'USA')",1
mi,"mi.info IN ('Documentary', 'UK', 'UK', 'Comedy', 'Silent')",1
mi,"mi.info IN ('UK', 'PCS:Spherical', 'PCS:Spherical', 'Documentary', 'Documentary')",1
mi,"mi.info IN ('RAT:1.33 : 1', 'RAT:1.33 : 1', 'Drama', 'OFM:35 mm', 'RAT:1.33 : 1')",1
mi,"mi.info IN ('RAT:1.33 : 1', 'Crime', 'Romance', 'Crime', 'Film')",1
mi,"mi.info IN ('USA', 'Short', 'USA', 'English', 'Color')",1
mi,"mi.info IN ('English', 'USA', 'English', 'Short', 'USA')",1
mi,"mi.info IN ('English', 'USA', 'English', 'English', 'Color')",1
mi,"mi.info IN ('Drama', 'Mono', 'Mono', 'Mono', 'Black and White')",1
mi,"mi.info IN ('USA', 'English', 'English', 'English', 'Short')",1
mi,"mi.info IN ('USA:R', 'Thriller', 'Short', 'UK', 'RAT:1.33 : 1')",1
mi,"mi.info IN ('Color', 'USA', 'English', 'English', 'English')",1
mi,"mi.info IN ('PFM:35 mm', 'Drama', 'Mono', 'Black and White', 'PFM:35 mm')",1
mi,"mi.info IN ('PCS:Spherical', 'PCS:Spherical', 'Documentary', 'Comedy', 'Documentary')",1
mi,"mi.info IN ('Documentary', 'Comedy', 'Documentary', 'Silent', 'UK')",1
mi,"mi.info IN ('Color', 'Color', 'USA', 'Mono', 'Drama')",1
mi,"mi.info IN ('English', 'English', 'English', 'English', 'USA')",1
mi,"mi.info IN ('PCS:Spherical', 'Comedy', 'Black and White', 'Comedy', 'Comedy')",1
mi,"mi.info IN ('Italy:18 February 1950', 'UK:21 April 2010', 'India:7 January 1977', 'The ''Book of the Dead'' prop from ""Army of Darkness (1992)"" is on display inside Haggis''s house. KNB Effects worked on both films.', 'Director ''Howard Hawks'' (qv) was replaced by ''William Wyler'' (qv) after Hawks was rude to producer ''Samuel Goldwyn'' (qv).')",1
mi,"mi.info IN ('PCS:Spherical', 'Documentary', 'UK', 'UK', 'PCS:Spherical')",1
mi,"mi.info IN ('Color', 'Drama', 'OFM:35 mm', 'USA', 'Documentary')",1
mi,"mi.info IN ('RAT:1.37 : 1', 'RAT:1.33 : 1', 'USA:R', 'Movie', 'Thriller')",1
mi,"mi.info IN ('Comedy', 'Comedy', 'Comedy', 'PCS:Spherical', 'PCS:Spherical')",1
mi,"mi.info IN ('Mono', 'Mexico:24 February 2006', 'USA:15 August 2008', '13', 'The Doctor: [Serubu and the Doctor are running from the Skorpius Flies when the Doctor spots an open crate] I have a plan! [the Doctor places Serubu in the crate and climbs in, before closing the lid, leaving them in complete darkness]::Seruba Velak: [Whispering] This is your plan?::The Doctor: [Whispering] It''s in development!')",1
mi,"mi.info IN ('PCS:Spherical', 'UK', 'Silent', 'UK', 'Documentary')",1
mi,"mi.info IN ('Comedy', 'Documentary', 'Documentary', 'UK', 'PCS:Spherical')",1
mi,"mi.info IN ('Short', 'Color', 'Mono', 'PFM:35 mm', 'Short')",1
mi,"mi.info IN ('Drama', 'OFM:35 mm', 'Mono', 'PFM:35 mm', 'RAT:1.33 : 1')",1
mi_idx,mi_idx.info < '7',5
mi_idx,mi_idx.info < '1000101101',1
mi_idx,mi_idx.info < '4.2',1
mi_idx,mi_idx.info < '5.9',1
mi_idx,mi_idx.info < '7.0',1
mi_idx,mi_idx.info < '5.6',1
mi_idx,mi_idx.info < '7.8',2
mi_idx,mi_idx.info < '4.3',1
mi_idx,mi_idx.info < '6',5
mi_idx,mi_idx.info < '8',3
mi_idx,mi_idx.info < '12',2
mi_idx,mi_idx.info < '7.6',1
mi_idx,mi_idx.info < '5',5
mi_idx,mi_idx.info < '8.0',1
mi_idx,mi_idx.info < '...31.111.',1
mi_idx,mi_idx.info < '6.9',1
mi_idx,mi_idx.info < '15',1
mi_idx,mi_idx.info < '7.1',1
mi_idx,mi_idx.info < '7.4',1
mi_idx,mi_idx.info < '9',3
mi_idx,mi_idx.info < '5.3',1
mi_idx,mi_idx.info < '8.1',1
mi_idx,mi_idx.info < '7.7',1
mi_idx,mi_idx.info < '.0.1221101',1
mi_idx,mi_idx.info < '6.0',1
mi_idx,mi_idx.info < '341.1....1',1
mi_idx,mi_idx.info < '2...011100',1
mi_idx,mi_idx.info < '6.6',1
mi_idx,mi_idx.info < '6.1',2
mi_idx,mi_idx.info < '33',1
mi_idx,mi_idx.info < '5.8',1
t,t.production_year > 2009,1
t,t.production_year > 1983,2
t,t.production_year > 2012,1
t,t.production_year > 1932,1
t,t.production_year > 2003,5
t,t.production_year > 1999,3
t,t.production_year > 1926,1
t,t.production_year > 1973,1
t,t.production_year > 2011,1
t,t.production_year > 2010,2
t,t.production_year > 2000,4
t,t.production_year > 1962,1
t,t.production_year > 1966,1
t,t.production_year > 2008,1
t,t.production_year > 1986,1
t,t.production_year > 1997,1
t,t.production_year > 2005,2
t,t.production_year > 2002,3
t,t.production_year > 1945,1
t,t.production_year > 1951,1
t,t.production_year > 1990,1
t,t.production_year > 1980,1
t,t.production_year > 1942,2
t,t.production_year > 1993,2
t,t.production_year > 1974,1
t,t.production_year > 1930,1
t,t.production_year > 1971,1
t,t.production_year > 1987,1
t,t.production_year > 1981,1
t,t.production_year > 1956,1
t,t.production_year > 2007,1
t,t.production_year > 1963,1
t,t.production_year > 1972,1
t,t.production_year > 2006,1
