Table,Condition,Frequency
mi,"mi.info IN ('Documentary', 'Documentary', 'Documentary', 'Documentary', 'USA:X')",1
mi,"mi.info IN ('USA:2004', 'USA', 'USA', 'USA', 'Color')",1
mi,"mi.info IN ('USA:2005', 'Adult', 'USA', 'USA', 'English')",1
mi,"mi.info IN ('English', 'Color', 'Color', 'Color', 'Color')",1
mi,"mi.info IN ('Japan:22 May 1998', 'Argentina:28 December 2006', 'Lacrosse, Wisconsin, USA', 'Shot in nine days.', 'Hamster: A is for ass!::Puppy: B is for balls!::Bunny: C is for clam-hat.::Cat: D is for lysdexsia.::Donkey: E is... E is for pants... Heh heh.::Hamster: G is for green!::Puppy: 3 is for tricycles!::Cat: 4 is for... tha-that''s what it is.::Hamster: Splunge is for Splunge.::Donkey: Ham Salad is for lunch. Gulp gulp gulp, s''good!::Puppy: This is my pee-pee place! Yeah!::Cat: XXX is for porno! And beer!::Animal Babies: Y? Because we kill things!::Puppy: Z is kind of a useless letter, but we like it anyway.')",1
mi,"mi.info IN ('Netherlands:19 October 2008', 'This documentary is featured on both the Widescreen and Full Screen releases of the _Willy Wonka & the Chocolate Factory (1971)_ (qv) DVD, released in 2001.', 'Saving the universe...one orgasm at a time!!!', 'National Theatre, New Town, Prague, Czech Republic', '''Doug Walker (VI)'' (qv) has stated that his original concept for the anniversary special was an adventure story called Ninjas vs. Pirates, in which the Channel Awesome bad guys (Dr. Insano, Dark Nella, Mechakara, etc), would go on a quest to steal a magic medallion that holds secret powers, and the Nostalgia Critic and his team would be trained by Black Dog Bill (Walker) to be pirates. The Nostalgia Critic''s costume would resemble Captain Jack Sparrow from the Pirates of the Caribbean films. Ultimately, the story would lead to the resurrection of Bloodbeard Joe, a supernatural being mentioned quite often by Black Dog Bill in the How to Be a Pirate series. Walker wanted his good friend ''James D. Rolfe'' (qv) of AVGN fame to play Bloodbeard, but unfortunately Rolfe was unable to appear due to a very busy schedule. As a result, Walker decided to scrap the project and go with his Suburban Knights fantasy epic, in which Rolfe has a voice-over cameo.')",1
t,t.production_year > 2008,4
t,t.production_year > 2007,2
t,t.production_year > 1997,2
t,t.production_year > 2006,4
t,t.production_year > 2011,3
t,t.production_year > 2012,3
t,t.production_year > 2005,5
t,t.production_year > 2002,4
t,t.production_year > 1984,1
t,t.production_year > 2001,2
t,t.production_year > 1999,1
t,t.production_year > 2004,3
t,t.production_year > 2009,5
t,t.production_year > 1975,1
t,t.production_year > 1996,1
t,t.production_year > 1988,1
t,t.production_year > 1967,1
t,t.production_year > 2010,3
t,t.production_year > 2003,2
t,t.production_year > 1995,1
t,t.production_year > 1983,1
