Table,Condition,Frequency
t,t.episode_nr >= 16 AND t.episode_nr < 2421,1
t,t.episode_nr >= 1 AND t.episode_nr < 15,2
t,t.episode_nr >= 9 AND t.episode_nr < 467,1
t,t.episode_nr >= 9 AND t.episode_nr < 22,1
t,t.episode_nr >= 2 AND t.episode_nr < 17,1
t,t.episode_nr >= 14 AND t.episode_nr < 3786,1
t,t.episode_nr >= 2 AND t.episode_nr < 46,1
t,t.episode_nr >= 1 AND t.episode_nr < 12270,1
t,t.episode_nr >= 16 AND t.episode_nr < 56,1
t,t.episode_nr >= 4 AND t.episode_nr < 3154,1
t,t.episode_nr >= 6 AND t.episode_nr < 43,1
t,t.episode_nr >= 1 AND t.episode_nr < 9,3
t,t.episode_nr >= 10 AND t.episode_nr < 19,2
t,t.episode_nr >= 18 AND t.episode_nr < 125,1
t,t.episode_nr >= 2 AND t.episode_nr < 13,1
t,t.episode_nr >= 9 AND t.episode_nr < 11,2
t,t.episode_nr >= 1 AND t.episode_nr < 2,4
t,t.episode_nr >= 5 AND t.episode_nr < 10,7
t,t.episode_nr >= 6 AND t.episode_nr < 22,2
t,t.episode_nr >= 1 AND t.episode_nr < 51,1
t,t.episode_nr >= 7 AND t.episode_nr < 18,1
t,t.episode_nr >= 4 AND t.episode_nr < 16,2
t,t.episode_nr >= 1 AND t.episode_nr < 6331,1
t,t.episode_nr >= 13 AND t.episode_nr < 44,1
t,t.episode_nr >= 6 AND t.episode_nr < 9,3
t,t.episode_nr >= 4 AND t.episode_nr < 23,1
t,t.episode_nr >= 12 AND t.episode_nr < 5703,1
t,t.episode_nr >= 10 AND t.episode_nr < 11,3
t,t.episode_nr >= 6 AND t.episode_nr < 26,1
t,t.episode_nr >= 4 AND t.episode_nr < 3205,1
t,t.episode_nr >= 10 AND t.episode_nr < 153,1
t,t.episode_nr >= 4 AND t.episode_nr < 21,4
t,t.episode_nr >= 13 AND t.episode_nr < 49,1
t,t.episode_nr >= 1 AND t.episode_nr < 10143,1
t,t.episode_nr >= 3 AND t.episode_nr < 5,3
t,t.episode_nr >= 4 AND t.episode_nr < 6730,1
t,t.episode_nr >= 11 AND t.episode_nr < 51,1
t,t.episode_nr >= 4 AND t.episode_nr < 6,2
t,t.episode_nr >= 9 AND t.episode_nr < 10,1
t,t.episode_nr >= 6 AND t.episode_nr < 8,4
t,t.episode_nr >= 1 AND t.episode_nr < 23,1
t,t.episode_nr >= 7 AND t.episode_nr < 17,1
t,t.episode_nr >= 1 AND t.episode_nr < 41,1
t,t.episode_nr >= 13 AND t.episode_nr < 10941,1
t,t.episode_nr >= 19 AND t.episode_nr < 5714,1
t,t.episode_nr >= 127 AND t.episode_nr < 10477,1
t,t.episode_nr >= 15 AND t.episode_nr < 108,1
t,t.episode_nr >= 15 AND t.episode_nr < 3354,1
t,t.episode_nr >= 5 AND t.episode_nr < 7,3
t,t.episode_nr >= 2 AND t.episode_nr < 9,3
t,t.episode_nr >= 3 AND t.episode_nr < 11,2
t,t.episode_nr >= 10 AND t.episode_nr < 15,1
t,t.episode_nr >= 16 AND t.episode_nr < 21,1
t,t.episode_nr >= 5 AND t.episode_nr < 85,1
t,t.episode_nr >= 2 AND t.episode_nr < 6,3
t,t.episode_nr >= 3 AND t.episode_nr < 13830,1
t,t.episode_nr >= 3 AND t.episode_nr < 97,1
t,t.episode_nr >= 3 AND t.episode_nr < 4,3
t,t.episode_nr >= 4 AND t.episode_nr < 5,4
t,t.episode_nr >= 6 AND t.episode_nr < 938,1
t,t.episode_nr >= 2 AND t.episode_nr < 5,2
t,t.episode_nr >= 7 AND t.episode_nr < 19,1
t,t.episode_nr >= 19 AND t.episode_nr < 5740,1
t,t.episode_nr >= 20 AND t.episode_nr < 22,1
t,t.episode_nr >= 2 AND t.episode_nr < 23,1
t,t.episode_nr >= 22 AND t.episode_nr < 5901,1
t,t.episode_nr >= 3 AND t.episode_nr < 6,5
t,t.episode_nr >= 6 AND t.episode_nr < 136,1
t,t.episode_nr >= 2 AND t.episode_nr < 20,2
t,t.episode_nr >= 2 AND t.episode_nr < 82,1
t,t.episode_nr >= 4 AND t.episode_nr < 39,2
t,t.episode_nr >= 7 AND t.episode_nr < 13,1
t,t.episode_nr >= 2 AND t.episode_nr < 10,3
t,t.episode_nr >= 7 AND t.episode_nr < 148,1
t,t.episode_nr >= 18 AND t.episode_nr < 136,1
t,t.episode_nr >= 1 AND t.episode_nr < 46,1
t,t.episode_nr >= 13 AND t.episode_nr < 29,1
t,t.episode_nr >= 11 AND t.episode_nr < 25,1
t,t.episode_nr >= 5 AND t.episode_nr < 44,1
t,t.episode_nr >= 2 AND t.episode_nr < 50,2
t,t.episode_nr >= 8 AND t.episode_nr < 21,1
t,t.episode_nr >= 2 AND t.episode_nr < 24,1
t,t.episode_nr >= 8 AND t.episode_nr < 44,1
t,t.episode_nr >= 18 AND t.episode_nr < 23,1
t,t.episode_nr >= 12 AND t.episode_nr < 48,1
t,t.episode_nr >= 3 AND t.episode_nr < 13949,1
t,t.episode_nr >= 19 AND t.episode_nr < 31,1
t,t.episode_nr >= 6 AND t.episode_nr < 7,1
t,t.episode_nr >= 4 AND t.episode_nr < 3861,1
t,t.episode_nr >= 18 AND t.episode_nr < 31,1
t,t.episode_nr >= 3 AND t.episode_nr < 9981,1
t,t.episode_nr >= 5 AND t.episode_nr < 21,3
t,t.episode_nr >= 8 AND t.episode_nr < 16,2
t,t.episode_nr >= 23 AND t.episode_nr < 151,1
t,t.episode_nr >= 5 AND t.episode_nr < 8,2
t,t.episode_nr >= 3 AND t.episode_nr < 7,3
t,t.episode_nr >= 9 AND t.episode_nr < 39,2
t,t.episode_nr >= 10 AND t.episode_nr < 5739,1
t,t.episode_nr >= 11 AND t.episode_nr < 42,2
t,t.episode_nr >= 3 AND t.episode_nr < 15,3
t,t.episode_nr >= 10 AND t.episode_nr < 6113,1
t,t.episode_nr >= 11 AND t.episode_nr < 49,1
t,t.episode_nr >= 9 AND t.episode_nr < 14,2
t,t.episode_nr >= 16 AND t.episode_nr < 8956,1
t,t.episode_nr >= 4 AND t.episode_nr < 10,2
t,t.episode_nr >= 12 AND t.episode_nr < 16,1
t,t.episode_nr >= 1 AND t.episode_nr < 4,3
t,t.episode_nr >= 10 AND t.episode_nr < 39,1
t,t.episode_nr >= 4 AND t.episode_nr < 137,1
t,t.episode_nr >= 6 AND t.episode_nr < 1704,1
t,t.episode_nr >= 5 AND t.episode_nr < 11,1
t,t.episode_nr >= 3 AND t.episode_nr < 49,1
t,t.episode_nr >= 10 AND t.episode_nr < 12,1
t,t.episode_nr >= 2 AND t.episode_nr < 30,1
t,t.episode_nr >= 21 AND t.episode_nr < 3854,1
t,t.episode_nr >= 11 AND t.episode_nr < 18,1
t,t.episode_nr >= 3 AND t.episode_nr < 13,1
t,t.episode_nr >= 1 AND t.episode_nr < 8,3
t,t.episode_nr >= 1 AND t.episode_nr < 10,1
t,t.episode_nr >= 4 AND t.episode_nr < 12,2
t,t.episode_nr >= 5 AND t.episode_nr < 23,1
t,t.episode_nr >= 9 AND t.episode_nr < 37,1
t,t.episode_nr >= 1 AND t.episode_nr < 5,3
t,t.episode_nr >= 7 AND t.episode_nr < 8,3
t,t.episode_nr >= 9 AND t.episode_nr < 17,1
t,t.episode_nr >= 3 AND t.episode_nr < 89,1
t,t.episode_nr >= 12 AND t.episode_nr < 14,1
t,t.episode_nr >= 1 AND t.episode_nr < 19,2
t,t.episode_nr >= 1 AND t.episode_nr < 22,1
t,t.episode_nr >= 4 AND t.episode_nr < 8,4
t,t.episode_nr >= 7 AND t.episode_nr < 4117,1
t,t.episode_nr >= 4 AND t.episode_nr < 26,1
t,t.episode_nr >= 5 AND t.episode_nr < 99,1
t,t.episode_nr >= 1 AND t.episode_nr < 13,3
t,t.episode_nr >= 11 AND t.episode_nr < 256,1
t,t.episode_nr >= 3 AND t.episode_nr < 12,1
t,t.episode_nr >= 10 AND t.episode_nr < 20,2
t,t.episode_nr >= 11 AND t.episode_nr < 20,2
t,t.episode_nr >= 2 AND t.episode_nr < 7,3
t,t.episode_nr >= 37 AND t.episode_nr < 5607,1
t,t.episode_nr >= 6 AND t.episode_nr < 16,1
t,t.episode_nr >= 1 AND t.episode_nr < 33,1
t,t.episode_nr >= 22 AND t.episode_nr < 45,1
t,t.episode_nr >= 4 AND t.episode_nr < 50,1
t,t.episode_nr >= 2 AND t.episode_nr < 8,2
t,t.episode_nr >= 3 AND t.episode_nr < 19,2
t,t.episode_nr >= 6 AND t.episode_nr < 13,2
t,t.episode_nr >= 2 AND t.episode_nr < 16,1
t,t.episode_nr >= 7 AND t.episode_nr < 12842,1
t,t.episode_nr >= 17 AND t.episode_nr < 19,1
t,t.episode_nr >= 1 AND t.episode_nr < 17,1
t,t.episode_nr >= 9 AND t.episode_nr < 18,1
t,t.episode_nr >= 7 AND t.episode_nr < 10,1
t,t.episode_nr >= 6 AND t.episode_nr < 10,2
t,t.episode_nr >= 14 AND t.episode_nr < 6416,1
t,t.episode_nr >= 13 AND t.episode_nr < 14,1
t,t.episode_nr >= 8 AND t.episode_nr < 5099,1
t,t.episode_nr >= 8 AND t.episode_nr < 5531,1
t,t.episode_nr >= 13 AND t.episode_nr < 15745,1
t,t.episode_nr >= 4 AND t.episode_nr < 126,1
t,t.episode_nr >= 15 AND t.episode_nr < 30,1
t,t.episode_nr >= 253 AND t.episode_nr < 4394,1
t,t.episode_nr >= 27 AND t.episode_nr < 10196,1
t,t.episode_nr >= 8 AND t.episode_nr < 15,1
t,t.episode_nr >= 5 AND t.episode_nr < 9,2
t,t.episode_nr >= 6 AND t.episode_nr < 28,1
t,t.episode_nr >= 7 AND t.episode_nr < 16,1
t,t.episode_nr >= 10 AND t.episode_nr < 7799,1
t,t.episode_nr >= 15 AND t.episode_nr < 19,1
t,t.episode_nr >= 6 AND t.episode_nr < 42,1
t,t.episode_nr >= 9 AND t.episode_nr < 35,1
t,t.episode_nr >= 3 AND t.episode_nr < 6000,1
t,t.episode_nr >= 31 AND t.episode_nr < 12126,1
t,t.episode_nr >= 4 AND t.episode_nr < 7,2
t,t.episode_nr >= 11 AND t.episode_nr < 13851,1
t,t.episode_nr >= 8 AND t.episode_nr < 17,2
t,t.episode_nr >= 3 AND t.episode_nr < 10,2
t,t.episode_nr >= 5 AND t.episode_nr < 4426,1
t,t.episode_nr >= 10 AND t.episode_nr < 58,1
t,t.episode_nr >= 5 AND t.episode_nr < 41,1
t,t.episode_nr >= 7 AND t.episode_nr < 105,1
t,t.episode_nr >= 15 AND t.episode_nr < 9666,1
t,t.episode_nr >= 11 AND t.episode_nr < 15,1
t,t.episode_nr >= 6 AND t.episode_nr < 11,1
t,t.episode_nr >= 5 AND t.episode_nr < 6,2
t,t.episode_nr >= 9 AND t.episode_nr < 20,1
t,t.episode_nr >= 10 AND t.episode_nr < 4751,1
t,t.episode_nr >= 7 AND t.episode_nr < 15,1
t,t.episode_nr >= 13 AND t.episode_nr < 16,1
t,t.episode_nr >= 2 AND t.episode_nr < 26,1
t,t.episode_nr >= 14 AND t.episode_nr < 22,1
t,t.episode_nr >= 1 AND t.episode_nr < 6,2
t,t.episode_nr >= 13 AND t.episode_nr < 32,1
t,t.episode_nr >= 10 AND t.episode_nr < 18,1
t,t.episode_nr >= 6 AND t.episode_nr < 4044,1
t,t.episode_nr >= 11 AND t.episode_nr < 16,2
t,t.episode_nr >= 2 AND t.episode_nr < 18,1
t,t.episode_nr >= 7 AND t.episode_nr < 11,2
t,t.episode_nr >= 7 AND t.episode_nr < 14,1
t,t.episode_nr >= 5 AND t.episode_nr < 84,1
t,t.episode_nr >= 5 AND t.episode_nr < 92,1
t,t.episode_nr >= 7 AND t.episode_nr < 36,1
t,t.episode_nr >= 15 AND t.episode_nr < 4489,1
t,t.episode_nr >= 3 AND t.episode_nr < 126,1
t,t.episode_nr >= 8 AND t.episode_nr < 12245,1
t,t.episode_nr >= 4 AND t.episode_nr < 5251,1
t,t.episode_nr >= 4 AND t.episode_nr < 11,1
t,t.episode_nr >= 6 AND t.episode_nr < 19,1
t,t.episode_nr >= 5 AND t.episode_nr < 47,1
t,t.episode_nr >= 13 AND t.episode_nr < 34,1
t,t.episode_nr >= 6 AND t.episode_nr < 21,1
t,t.episode_nr >= 5 AND t.episode_nr < 26,1
t,t.episode_nr >= 10 AND t.episode_nr < 14,2
t,t.episode_nr >= 5 AND t.episode_nr < 10458,1
t,t.episode_nr >= 1 AND t.episode_nr < 11,1
t,t.episode_nr >= 4 AND t.episode_nr < 9686,1
t,t.episode_nr >= 5 AND t.episode_nr < 7658,1
t,t.episode_nr >= 3 AND t.episode_nr < 105,1
t,t.episode_nr >= 7 AND t.episode_nr < 9,1
t,t.episode_nr >= 23 AND t.episode_nr < 4229,1
t,t.episode_nr >= 21 AND t.episode_nr < 10047,1
t,t.episode_nr >= 8 AND t.episode_nr < 9,1
t,t.episode_nr >= 4 AND t.episode_nr < 133,1
t,t.episode_nr >= 12 AND t.episode_nr < 18,1
t,t.episode_nr >= 8 AND t.episode_nr < 11,1
t,t.episode_nr >= 20 AND t.episode_nr < 24,1
t,t.episode_nr >= 31 AND t.episode_nr < 145,1
t,t.episode_nr >= 4 AND t.episode_nr < 96,1
t,t.episode_nr >= 9 AND t.episode_nr < 25,1
t,t.episode_nr >= 1 AND t.episode_nr < 7400,1
t,t.episode_nr >= 9 AND t.episode_nr < 21,1
t,t.episode_nr >= 9 AND t.episode_nr < 6051,1
t,t.episode_nr >= 9 AND t.episode_nr < 15,1
t,t.episode_nr >= 6 AND t.episode_nr < 688,1
t,t.episode_nr >= 12 AND t.episode_nr < 15,1
t,t.episode_nr >= 10 AND t.episode_nr < 17,1
t,t.episode_nr >= 10 AND t.episode_nr < 16,1
t,t.episode_nr >= 20 AND t.episode_nr < 6346,1
t,t.episode_nr >= 5 AND t.episode_nr < 20,1
t,t.episode_nr >= 2 AND t.episode_nr < 13271,1
t,t.episode_nr >= 5 AND t.episode_nr < 13,1
t,t.episode_nr >= 36 AND t.episode_nr < 9322,1
t,t.episode_nr >= 5 AND t.episode_nr < 34,1
t,t.episode_nr >= 2 AND t.episode_nr < 25,1
t,t.episode_nr >= 3 AND t.episode_nr < 41,1
t,t.episode_nr >= 8 AND t.episode_nr < 2320,1
t,t.episode_nr >= 16 AND t.episode_nr < 100,1
t,t.episode_nr >= 11 AND t.episode_nr < 58,1
t,t.episode_nr >= 4 AND t.episode_nr < 6976,1
t,t.episode_nr >= 1 AND t.episode_nr < 2269,1
t,t.episode_nr >= 2 AND t.episode_nr < 141,1
t,t.episode_nr >= 10 AND t.episode_nr < 9074,1
t,t.episode_nr >= 2 AND t.episode_nr < 21,1
t,t.episode_nr >= 2 AND t.episode_nr < 10993,1
t,t.episode_nr >= 3 AND t.episode_nr < 3860,1
t,t.episode_nr >= 38 AND t.episode_nr < 116,1
t,t.episode_nr >= 19 AND t.episode_nr < 135,1
t,t.episode_nr >= 19 AND t.episode_nr < 22,1
t,t.episode_nr >= 3354 AND t.episode_nr < 5153,1
t,t.episode_nr >= 11 AND t.episode_nr < 5404,1
t,t.episode_nr >= 3 AND t.episode_nr < 32,1
t,t.episode_nr >= 12 AND t.episode_nr < 6097,1
t,t.episode_nr >= 10 AND t.episode_nr < 2035,1
t,t.episode_nr >= 4 AND t.episode_nr < 6924,1
t,t.episode_nr >= 12 AND t.episode_nr < 23,1
t,t.episode_nr >= 4 AND t.episode_nr < 7428,1
t,t.episode_nr >= 5 AND t.episode_nr < 12,1
t,t.episode_nr >= 3 AND t.episode_nr < 18,1
t,t.episode_nr >= 9 AND t.episode_nr < 44,1
t,t.episode_nr >= 9 AND t.episode_nr < 553,1
t,t.episode_nr >= 5 AND t.episode_nr < 3581,1
t,t.episode_nr >= 5 AND t.episode_nr < 6171,1
t,t.episode_nr >= 4 AND t.episode_nr < 28,1
t,t.episode_nr >= 6 AND t.episode_nr < 17,1
t,t.episode_nr >= 3 AND t.episode_nr < 8,1
t,t.episode_nr >= 42 AND t.episode_nr < 5642,1
t,t.episode_nr >= 8 AND t.episode_nr < 137,1
t,t.episode_nr >= 13 AND t.episode_nr < 144,1
t,t.episode_nr >= 13 AND t.episode_nr < 19,1
t,t.episode_nr >= 11 AND t.episode_nr < 57,1
t,t.episode_nr >= 13 AND t.episode_nr < 98,1
t,t.episode_nr >= 1 AND t.episode_nr < 47,1
t,t.episode_nr >= 42 AND t.episode_nr < 5480,1
t,t.episode_nr >= 5 AND t.episode_nr < 83,1
t,t.episode_nr >= 1 AND t.episode_nr < 20,1
t,t.episode_nr >= 3 AND t.episode_nr < 23,1
t,t.episode_nr >= 10 AND t.episode_nr < 9699,1
t,t.episode_nr >= 18 AND t.episode_nr < 6126,1
t,t.episode_nr >= 2 AND t.episode_nr < 11,1
t,t.episode_nr >= 2 AND t.episode_nr < 125,1
t,t.episode_nr >= 1 AND t.episode_nr < 497,1
t,t.episode_nr >= 4 AND t.episode_nr < 6517,1
t,t.episode_nr >= 10 AND t.episode_nr < 3556,1
t,t.episode_nr >= 7 AND t.episode_nr < 12,1
t,t.episode_nr >= 7 AND t.episode_nr < 9633,1
t,t.episode_nr >= 13 AND t.episode_nr < 24,1
t,t.episode_nr >= 8 AND t.episode_nr < 13,1
t,t.episode_nr >= 17 AND t.episode_nr < 143,1
t,t.episode_nr >= 20 AND t.episode_nr < 36,1
t,t.episode_nr >= 1 AND t.episode_nr < 15281,1
t,t.episode_nr >= 15 AND t.episode_nr < 1327,1
t,t.episode_nr >= 6 AND t.episode_nr < 15,1
t,t.episode_nr >= 2 AND t.episode_nr < 934,1
t,t.episode_nr >= 1 AND t.episode_nr < 12,1
t,t.episode_nr >= 5 AND t.episode_nr < 6326,1
