Table,Condition,Frequency
k,"k.keyword IN ('independent-film', 'independent-film', 'independent-film', 'independent-film', 'independent-film')",8
k,"k.keyword IN ('based-on-play', 'female-nudity', 'female-nudity', 'based-on-play', 'female-nudity')",1
k,"k.keyword IN ('death-of-god', 'writing-note', 'opel-car', 'based-on-theme-park-attraction', 'doubt')",1
k,"k.keyword IN ('based-on-play', 'female-nudity', 'based-on-play', 'based-on-play', 'female-nudity')",1
k,"k.keyword IN ('hardcore', 'violence', 'one-word-title', 'blood', 'father-son-relationship')",1
k,"k.keyword IN ('sex', 'sex', 'sex', 'sex', 'sex')",3
k,"k.keyword IN ('hardcore', 'husband-wife-relationship', 'violence', 'police', 'blood')",1
k,"k.keyword IN ('police', 'love', 'number-in-title', 'family-relationships', 'husband-wife-relationship')",1
k,"k.keyword IN ('female-nudity', 'female-nudity', 'female-nudity', 'female-nudity', 'based-on-play')",1
k,"k.keyword IN ('martial-arts', 'gay-interest', 'friend', 'children', 'gun')",1
k,"k.keyword IN ('hospital', 'revenge', 'cult-film', 'party', 'doctor')",1
k,"k.keyword IN ('reference-to-carl-jung', 'false-accusation-of-infidelity', 'clown-makeup', 'crazy-boyfriend', 'saucer')",1
k,"k.keyword IN ('male-nudity', 'kiss', 'gay', 'singer', 'explosion')",1
k,"k.keyword IN ('kidnapping', 'bare-breasts', 'chase', 'remake', 'dancing')",1
k,"k.keyword IN ('mother-daughter-relationship', 'b-movie', 'dog', 'deception', 'revenge')",1
k,"k.keyword IN ('violence', 'violence', 'blood', 'police', 'family-relationships')",1
k,"k.keyword IN ('death', 'number-in-title', 'blood', 'nudity', 'one-word-title')",1
k,"k.keyword IN ('police', 'one-word-title', 'one-word-title', 'father-son-relationship', 'husband-wife-relationship')",1
k,"k.keyword IN ('based-on-play', 'based-on-play', 'based-on-play', 'female-nudity', 'female-nudity')",1
k,"k.keyword IN ('horse', 'singer', 'martial-arts', 'sequel', 'dog')",1
k,"k.keyword IN ('based-on-play', 'female-nudity', 'female-nudity', 'based-on-play', 'based-on-play')",1
k,"k.keyword IN ('blood', 'police', 'number-in-title', 'nudity', 'father-son-relationship')",1
k,"k.keyword IN ('based-on-play', 'based-on-play', 'female-nudity', 'based-on-play', 'female-nudity')",1
k,"k.keyword IN ('based-on-play', 'based-on-play', 'based-on-play', 'female-nudity', 'based-on-play')",1
k,"k.keyword IN ('b-movie', 'cigarette-smoking', 'party', 'drunkenness', 'singer')",1
mi,"mi.info IN ('PCS:Spherical', 'PCS:Spherical', 'Comedy', 'Comedy', 'Comedy')",1
mi,"mi.info IN ('Short', 'PCS:Spherical', 'Drama', 'Silent', 'Comedy')",1
mi,"mi.info IN ('USA', 'USA', 'USA', 'USA', 'USA')",1
mi,"mi.info IN ('OFM:35 mm', 'Drama', 'Color', 'Black and White', 'Black and White')",1
mi,"mi.info IN ('SDDS', 'USA:15 May 2007', 'Mystery', '$1,912,880 (USA) (6 June 1982) (428 screens)', 'Luzinski: [Luzinski opens his locker and a large white airbag inflates] Hey buttheads! How about some originality? Yaaaahhhh! [the bag explodes, smearing a brown sticky substance all over Frost and Luzinski] .::Frost: This means war, man!::Luzinski: Hey, this is Shit! IT''S SHIT! Get it offa me man, get it off!')",1
mi,"mi.info IN ('Comedy', 'Comedy', 'Comedy', 'Comedy', 'Comedy')",1
mi,"mi.info IN ('UK', 'France', 'UK', 'France', 'France')",1
mi,"mi.info IN ('USA', 'Color', 'English', 'USA', 'USA')",1
mi,"mi.info IN ('Color', 'Drama', 'English', 'USA', 'English')",1
mi,"mi.info IN ('Romance', 'Romance', 'Romance', 'Romance', 'Thriller')",1
mi,"mi.info IN ('Action', 'Romance', 'France', '-', '-')",1
mi,"mi.info IN ('RAT:1.33 : 1', 'PCS:Spherical', 'Black and White', 'Silent', 'Short')",1
mi,"mi.info IN ('-', 'RAT:1.37 : 1', '-', 'Romance', 'Action')",1
mi,"mi.info IN ('Short', 'Short', 'Short', 'English', 'Short')",1
mi,"mi.info IN ('Mono', 'Short', 'Mono', 'Comedy', 'Comedy')",1
mi,"mi.info IN ('OFM:35 mm', 'Short', 'Short', 'Short', 'Color')",1
mi,"mi.info IN ('Comedy', 'PCS:Spherical', 'PCS:Spherical', 'PCS:Spherical', 'PCS:Spherical')",1
mi,"mi.info IN ('Short', 'Short', 'Short', 'Action', 'DTS')",1
mi,"mi.info IN ('Short', 'Drama', 'Color', 'USA', 'Drama')",1
mi,"mi.info IN ('Drama', 'Silent', 'USA', 'Silent', 'Silent')",1
mi,"mi.info IN ('English', 'Musical', 'Comedy', 'Mono', 'Australia:PG')",1
mi,"mi.info IN ('Color', 'English', 'Drama', 'English', 'English')",1
mi,"mi.info IN ('12', 'Digital/Analog-CX', 'Thriller', 'Finland:K-16', 'USA:R')",1
mi,"mi.info IN ('Available', 'NTSC', 'Horror', 'UK:18', 'DTS')",1
mi,"mi.info IN ('English', 'English', 'English', 'Short', 'Short')",1
mi,"mi.info IN ('Thriller', 'English', 'Color', 'Color', 'USA')",1
mi,"mi.info IN ('Drama', 'Color', 'Short', 'Short', 'Short')",1
mi,"mi.info IN ('OFM:35 mm', 'PFM:35 mm', 'PFM:35 mm', 'Drama', 'Drama')",1
mi,"mi.info IN ('RAT:1.37 : 1', 'Romance', 'France', 'Thriller', 'RAT:2.35 : 1')",1
mi,"mi.info IN ('USA', 'USA', 'USA', 'USA', 'PFM:35 mm')",1
mi,"mi.info IN ('Sweden:15', 'Comedy', 'USA', 'USA', 'OFM:35 mm')",1
mi,"mi.info IN ('English', 'Color', 'Color', 'English', 'USA')",1
mi,"mi.info IN ('English', 'English', 'Color', 'USA', 'English')",1
mi,"mi.info IN ('PFM:35 mm', 'PFM:35 mm', 'OFM:35 mm', 'OFM:35 mm', 'Drama')",1
mi,"mi.info IN ('Color', 'Comedy', 'Color', 'USA:Approved', 'Color')",1
mi,"mi.info IN ('USA', 'Crime', 'Action', 'Musical', 'English')",1
mi,"mi.info IN ('Short', 'Short', 'English', 'Short', 'Short')",1
mi,"mi.info IN ('Comedy', 'Comedy', 'Comedy', 'PCS:Spherical', 'Comedy')",1
mi,"mi.info IN ('Horror', 'Film', 'RAT:2.35 : 1', 'Sweden:15', 'Finland:K-16')",1
mi,"mi.info IN ('English', 'USA', 'USA', 'English', 'USA')",1
mi,"mi.info IN ('Thriller', 'USA', 'Documentary', 'Color', 'Short')",1
mi,"mi.info IN ('USA', '-', 'RAT:1.37 : 1', 'RAT:1.37 : 1', 'USA')",1
mi,"mi.info IN ('Comedy', 'Comedy', 'Mono', 'Mono', 'Short')",1
mi,"mi.info IN ('PCS:Spherical', 'PCS:Spherical', 'Comedy', 'PCS:Spherical', 'PCS:Spherical')",1
mi,"mi.info IN ('Thriller', 'USA', 'USA', 'Silent', 'Silent')",1
mi,"mi.info IN ('Mono', 'Drama', 'Mono', 'Mono', 'Mono')",1
mi,"mi.info IN ('PFM:35 mm', 'English', 'USA', 'English', 'USA')",1
mi,"mi.info IN ('USA:Approved', 'Sweden:15', 'Horror', 'UK:15', 'Short')",1
mi,"mi.info IN ('English', 'Drama', 'Color', 'Short', 'Color')",1
mi,"mi.info IN ('Short', 'Short', 'English', 'English', 'English')",1
n,n.gender = 'm',50
t,t.production_year > 1975,2
t,t.production_year > 1940,2
t,t.production_year > 2001,1
t,t.production_year > 1969,1
t,t.production_year > 1993,1
t,t.production_year > 1901,1
t,t.production_year > 1952,1
t,t.production_year > 1928,2
t,t.production_year > 2006,2
t,t.production_year > 1982,1
t,t.production_year > 1994,2
t,t.production_year > 1943,1
t,t.production_year > 1920,1
t,t.production_year > 1948,1
t,t.production_year > 1985,1
t,t.production_year > 1984,1
t,t.production_year > 2004,2
t,t.production_year > 1990,1
t,t.production_year > 2005,1
t,t.production_year > 1992,2
t,t.production_year > 1954,2
t,t.production_year > 1989,2
t,t.production_year > 1980,1
t,t.production_year > 1892,1
t,t.production_year > 1986,2
t,t.production_year > 2000,1
t,t.production_year > 1919,2
t,t.production_year > 1999,1
t,t.production_year > 1973,2
t,t.production_year > 1897,1
t,t.production_year > 1958,1
t,t.production_year > 1997,1
t,t.production_year > 1906,1
t,t.production_year > 1956,1
t,t.production_year > 1964,1
t,t.production_year > 1935,1
t,t.production_year > 1995,1
t,t.production_year > 1914,1
