Table,Condition,Frequency
n,n.name LIKE '%D%' AND n.name NOT LIKE '%Yu%',7
n,n.name LIKE 'U%' AND n.name NOT LIKE '%Yu%',7
n,n.name LIKE 'J%' AND n.name NOT LIKE '%Yu%',4
n,n.name LIKE '%G%' AND n.name NOT LIKE '%Yu%',10
n,n.name LIKE 'H%' AND n.name NOT LIKE '%Yu%',6
n,n.name LIKE '%Y%' AND n.name NOT LIKE '%Yu%',7
n,n.name LIKE 'G%' AND n.name NOT LIKE '%Yu%',4
n,n.name LIKE '%X%' AND n.name NOT LIKE '%Yu%',6
n,n.name LIKE '%P%' AND n.name NOT LIKE '%Yu%',8
n,n.name LIKE '%T%' AND n.name NOT LIKE '%Yu%',6
n,n.name LIKE '%C%' AND n.name NOT LIKE '%Yu%',15
n,n.name LIKE 'W%' AND n.name NOT LIKE '%Yu%',7
n,n.name LIKE '%L%' AND n.name NOT LIKE '%Yu%',12
n,n.name LIKE 'D%' AND n.name NOT LIKE '%Yu%',9
n,n.name LIKE '%I%' AND n.name NOT LIKE '%Yu%',3
n,n.name LIKE '%F%' AND n.name NOT LIKE '%Yu%',6
n,n.name LIKE '%J%' AND n.name NOT LIKE '%Yu%',9
n,n.name LIKE '%B%' AND n.name NOT LIKE '%Yu%',16
n,n.name LIKE 'A%' AND n.name NOT LIKE '%Yu%',9
n,n.name LIKE '%A%' AND n.name NOT LIKE '%Yu%',7
n,n.name LIKE 'B%' AND n.name NOT LIKE '%Yu%',27
n,n.name LIKE 'C%' AND n.name NOT LIKE '%Yu%',5
n,n.name LIKE '%Angel%' AND n.name NOT LIKE '%Yu%',8
n,n.name LIKE '%E%' AND n.name NOT LIKE '%Yu%',9
n,n.name LIKE '%Tim%' AND n.name NOT LIKE '%Yu%',3
n,n.name LIKE '%S%' AND n.name NOT LIKE '%Yu%',8
n,n.name LIKE '%R%' AND n.name NOT LIKE '%Yu%',7
n,n.name LIKE '%Q%' AND n.name NOT LIKE '%Yu%',2
n,n.name LIKE '%Ang%' AND n.name NOT LIKE '%Yu%',5
n,n.name LIKE 'K%' AND n.name NOT LIKE '%Yu%',8
n,n.name LIKE 'F%' AND n.name NOT LIKE '%Yu%',10
n,n.name LIKE 'P%' AND n.name NOT LIKE '%Yu%',5
n,n.name LIKE '%W%' AND n.name NOT LIKE '%Yu%',2
n,n.name LIKE 'R%' AND n.name NOT LIKE '%Yu%',4
n,n.name LIKE '%An%' AND n.name NOT LIKE '%Yu%',8
n,n.name LIKE 'V%' AND n.name NOT LIKE '%Yu%',4
n,n.name LIKE 'Z%' AND n.name NOT LIKE '%Yu%',13
n,n.name LIKE '%Yo%' AND n.name NOT LIKE '%Yu%',10
n,n.name LIKE '%O%' AND n.name NOT LIKE '%Yu%',4
n,n.name LIKE 'O%' AND n.name NOT LIKE '%Yu%',10
n,n.name LIKE 'T%' AND n.name NOT LIKE '%Yu%',10
n,n.name LIKE '%Z%' AND n.name NOT LIKE '%Yu%',3
n,n.name LIKE 'I%' AND n.name NOT LIKE '%Yu%',1
n,n.name LIKE 'Q%' AND n.name NOT LIKE '%Yu%',4
n,n.name LIKE 'S%' AND n.name NOT LIKE '%Yu%',2
n,n.name LIKE '%U%' AND n.name NOT LIKE '%Yu%',4
n,n.name LIKE 'Y%' AND n.name NOT LIKE '%Yu%',5
n,n.name LIKE 'N%' AND n.name NOT LIKE '%Yu%',4
n,n.name LIKE '%N%' AND n.name NOT LIKE '%Yu%',5
n,n.name LIKE 'E%' AND n.name NOT LIKE '%Yu%',3
n,n.name LIKE 'X%' AND n.name NOT LIKE '%Yu%',1
rt,rt.role = 'actress',353
rt,rt.role = 'actor',47
