Table,Condition,Frequency
mi,"mi.info IN ('USA', 'USA', 'USA', 'USA', 'USA')",5
mi,"mi.info IN ('Short', 'USA', 'Adult', 'Adult', 'USA')",1
mi,"mi.info IN ('USA:X', 'USA:X', 'USA:X', 'USA:X', 'Documentary')",1
mi,"mi.info IN ('Color', 'Color', 'Adult', 'Adult', 'English')",1
mi,"mi.info IN ('Adult', 'Adult', 'Color', 'Adult', 'Color')",1
mi,"mi.info IN ('Color', 'USA', 'Color', 'English', 'Color')",1
mi,"mi.info IN ('Adult', 'Short', 'Short', 'USA:2007', 'Color')",1
mi,"mi.info IN ('English', 'Adult', 'English', 'Adult', 'USA')",1
mi,"mi.info IN ('Adult', 'Adult', 'Adult', 'Adult', 'Adult')",5
mi,"mi.info IN ('Adult', 'Short', 'Short', 'USA', 'English')",1
mi,"mi.info IN ('Norwegian', 'MET:150 m', 'RAT:1.33 : 1', 'After being released from prison, Danny returns to his old neighborhood in order to start his life anew. Unfortunately, an act of aggression against his mother soon leads him on a quest to avenge her, a quest that leads him right back into the seedy underbelly of society that he had hoped to escape.', 'USA:23 November 2004')",1
mi,"mi.info IN ('USA:X', 'USA:X', 'Documentary', 'USA:X', 'Documentary')",1
mi,"mi.info IN ('USA:X', 'Documentary', 'USA:X', 'USA:X', 'USA:X')",1
mi,"mi.info IN ('English', 'Color', 'USA', 'Color', 'Color')",1
mi,"mi.info IN ('Short', 'Short', 'USA:2002', 'Adult', 'Color')",1
mi,"mi.info IN ('Color', 'Color', 'USA', 'Color', 'Color')",1
mi,"mi.info IN ('English', 'USA', 'USA', 'Short', 'USA')",1
mi,"mi.info IN ('USA', 'Adult', 'English', 'Color', 'USA')",1
mi,"mi.info IN ('Adult', 'USA', 'USA', 'English', 'Color')",1
mi,"mi.info IN ('Color', 'USA', 'USA', 'English', 'English')",1
mi,"mi.info IN ('USA:X', 'USA:X', 'Documentary', 'Documentary', 'USA:X')",1
mi,"mi.info IN ('Color', 'Color', 'Adult', 'Adult', 'USA')",1
mi,"mi.info IN ('USA', 'Adult', 'Adult', 'English', 'USA:2006')",1
mi,"mi.info IN ('Short', 'Short', 'Short', 'Short', 'Short')",1
mi,"mi.info IN ('Color', 'USA', 'English', 'USA', 'USA')",1
mi,"mi.info IN ('Short', 'Adult', 'USA', 'Adult', 'Color')",1
mi,"mi.info IN ('USA', 'English', 'Color', 'Color', 'English')",1
mi,"mi.info IN ('Documentary', 'Documentary', 'USA:X', 'USA:X', 'Documentary')",1
mi,"mi.info IN ('Color', 'USA', 'Color', 'Color', 'Color')",1
mi,"mi.info IN ('Color', 'Adult', 'Adult', 'Color', 'USA')",1
mi,"mi.info IN ('USA', 'USA', 'USA', 'Short', 'USA')",1
mi,"mi.info IN ('Color', 'USA:2006', 'Adult', 'USA', 'Adult')",1
mi,"mi.info IN ('English', 'USA', 'English', 'USA', 'Color')",1
mi_idx,mi_idx.info < '7',6
mi_idx,mi_idx.info < '6.7',1
mi_idx,mi_idx.info < '16',1
mi_idx,mi_idx.info < '5',4
mi_idx,mi_idx.info < '9',7
mi_idx,mi_idx.info < '2....021.1',1
mi_idx,mi_idx.info < '6.4',2
mi_idx,mi_idx.info < '6',8
mi_idx,mi_idx.info < '8',1
mi_idx,mi_idx.info < '4.5',2
mi_idx,mi_idx.info < '5.5',1
mi_idx,mi_idx.info < '6.2',1
mi_idx,mi_idx.info < '1000001201',1
mi_idx,mi_idx.info < '13',1
mi_idx,mi_idx.info < '6.5',1
mi_idx,mi_idx.info < '3.9',1
mi_idx,mi_idx.info < '6.1',1
mi_idx,mi_idx.info < '6.3',1
mi_idx,mi_idx.info < '5.1',1
mi_idx,mi_idx.info < '6.8',2
mi_idx,mi_idx.info < '3.5',1
mi_idx,mi_idx.info < '7.1',1
mi_idx,mi_idx.info < '1.0..0.0.7',1
mi_idx,mi_idx.info < '3.6',1
mi_idx,mi_idx.info < '10',1
mi_idx,mi_idx.info < '5.6',1
t,t.production_year > 2003,5
t,t.production_year > 2002,4
t,t.production_year > 1994,3
t,t.production_year > 2005,5
t,t.production_year > 2007,1
t,t.production_year > 1996,5
t,t.production_year > 1995,2
t,t.production_year > 1979,1
t,t.production_year > 1981,1
t,t.production_year > 2006,1
t,t.production_year > 2004,4
t,t.production_year > 2000,3
t,t.production_year > 2010,2
t,t.production_year > 2008,3
t,t.production_year > 1998,2
t,t.production_year > 1999,2
t,t.production_year > 1997,2
t,t.production_year > 2001,1
t,t.production_year > 1974,1
t,t.production_year > 1954,1
t,t.production_year > 2011,1
