Table,Condition,Frequency
mi,"mi.info IN ('USA', 'USA', 'USA', 'USA', 'USA')",5
mi,"mi.info IN ('CONT: When Hartigan is being beaten before going to jail, there is a close-up of his face. There is a five-inch long, one-inch wide rip in his right cheek. Even though he has scars already on his forehead, this damage just disappears afterward.', '$679 (USA) (19 August 2001) (1 screen)', 'Lisboa Filme, Lisbon, Portugal', 'Richie: [after stealing Richie''s mother''s car, and driving out of town] Bye Bye, ""New Granola!""::Carl: BY-IE!', 'Tom Servo: Hey, does this movie have a continental breakfast?::Crow T. Robot: No, they lost the continental breakfast.')",1
mi,"mi.info IN ('English', 'USA', 'USA', 'Color', 'USA')",1
mi,"mi.info IN ('OFM:35 mm', '-', '-', 'OFM:35 mm', '-')",1
mi,"mi.info IN ('PFM:35 mm', 'English', 'English', 'Drama', 'Comedy')",1
mi,"mi.info IN ('English', 'Drama', 'English', 'English', 'Color')",1
mi,"mi.info IN ('Color', 'Color', 'Color', 'English', 'English')",1
mi,"mi.info IN ('Drama', '-', '-', 'OFM:35 mm', '-')",1
mi,"mi.info IN ('Comedy', 'PCS:Spherical', 'PCS:Spherical', 'Comedy', 'PCS:Spherical')",1
mi,"mi.info IN ('Color', 'Color', 'Color', 'Color', 'Color')",5
mi,"mi.info IN ('Mono', 'Mono', 'Mono', 'Mono', 'Mono')",4
mi,"mi.info IN ('Black and White', 'PCS:Spherical', 'Black and White', 'Comedy', 'Comedy')",1
mi,"mi.info IN ('CLV', 'Film', 'Action', 'Thriller', 'RAT:1.37 : 1')",1
mi,"mi.info IN ('Dolby Digital', 'Stereo', 'RAT:1.85 : 1', 'Action', 'UK:15')",1
mi,"mi.info IN ('Drama', '-', 'Drama', 'OFM:35 mm', 'Drama')",1
mi,"mi.info IN ('Movie', 'Dolby Digital', 'RAT:2.35 : 1', 'Movie', 'Thriller')",1
mi,"mi.info IN ('English', 'Short', 'Color', 'Color', 'English')",1
mi,"mi.info IN ('OFM:35 mm', 'OFM:35 mm', 'Drama', '-', '-')",1
mi,"mi.info IN ('UK', 'Stereo', 'Thriller', 'Thriller', 'RAT:1.37 : 1')",1
mi,"mi.info IN ('USA', 'USA', 'English', 'USA', 'Color')",1
mi,"mi.info IN ('Beckman, Rachel. ""One Movie, Multiple Bill: ''The Tracey Fragments'' Can Be Watch on Various Levels and Panels"". In: ""The Washington Post"" (USA), Vol. 131, Iss. 134, 17 April 2008, Pg. c5, (NP)', 'In February, 1945, during last days of the Battle of Leyte, elements of the Imperial Japanese army have been abandoned by their leaders and deprived of food and supplies. Command and control has disintegrated, leaving individuals and small groups to their own devices in order to survive the rapidly deteriorating situation. Shuttled between his unit and a field hospital, a tubercular Private Tamura is forced to strike out on his own, hoping to avoid starvation and the tightening siege by American forces. Seeing his fellow soldiers slaughtered while trying to escape or surrender, the increasingly desperate Tamura bonds with Yasuda and Nagamatsu, two opportunists who barter tobacco for food and other provisions. While they live on ""monkey meat,"" Tamura is confronted with the price he must pay in order to survive.', 'Deutsches Theater, Berlin, Germany', '''John Matuszak'' (qv)''s final film.', 'Burlington, Ontario, Canada')",1
mi,"mi.info IN ('The UK video version (released as ""Fists Of Steel"") was cut by 1 second to remove an ear-clap.', 'USA:16', 'Chantada, Lugo, Galicia, Spain', '1,684,266 (Spain) (10 August 2002)', 'The terror continues.')",1
mi,"mi.info IN ('Color', 'Short', 'Color', 'USA', 'English')",1
mi,"mi.info IN ('FAKE: (at around 40 mins) In the scene where catapults are being built, there is a two-person saw in use. In actual use, the worker ""in the pit"" below the sawn log should be covered in sawdust and wood shavings. However, the actor in the shot is clean.', '$4,500,000', 'Walden Media, LLC', 'Italy:42', '19,737 (Spain) (30 June 2001)')",1
mi,"mi.info IN ('Black and White', 'Comedy', 'PCS:Spherical', 'PCS:Spherical', 'PCS:Spherical')",1
mi,"mi.info IN ('Color', 'English', 'Color', 'English', 'Color')",1
mi,"mi.info IN ('English', 'Short', 'USA', 'Color', 'English')",1
mi,"mi.info IN ('Color', 'Color', 'English', 'Color', 'English')",1
mi,"mi.info IN ('Short', 'Color', 'USA', 'Color', 'Color')",1
t,t.production_year > 1951,1
t,t.production_year > 1953,1
t,t.production_year > 1971,2
t,t.production_year > 2007,2
t,t.production_year > 2003,1
t,t.production_year > 1996,1
t,t.production_year > 2006,3
t,t.production_year > 1998,3
t,t.production_year > 1958,1
t,t.production_year > 2005,2
t,t.production_year > 1952,1
t,t.production_year > 1976,1
t,t.production_year > 1973,1
t,t.production_year > 1993,1
t,t.production_year > 1940,1
t,t.production_year > 2004,3
t,t.production_year > 1894,1
t,t.production_year > 1912,1
t,t.production_year > 2008,2
t,t.production_year > 2010,1
t,t.production_year > 1999,1
t,t.production_year > 1995,1
t,t.production_year > 1954,1
t,t.production_year > 1892,1
t,t.production_year > 1920,1
t,t.production_year > 1987,1
t,t.production_year > 2000,2
t,t.production_year > 2011,1
t,t.production_year > 1922,1
t,t.production_year > 1985,1
t,t.production_year > 1997,1
t,t.production_year > 1937,1
t,t.production_year > 1990,2
t,t.production_year > 1965,1
t,t.production_year > 2009,1
t,t.production_year > 1963,1
t,t.production_year > 1959,1
t,t.production_year > 1994,1
