Table,Condition,Frequency
cn,(cn.name LIKE '%Fr̬res%' OR cn.name LIKE '%NBC%') AND cn.country_code != '[pe]',1
cn,(cn.name LIKE '%CBS%' OR cn.name LIKE '%Productions%') AND cn.country_code != '[mr]',1
ct,ct.kind = 'production companies',31
ct,ct.kind = 'distributors',19
k,k.keyword = 'female-nudity',5
k,k.keyword = 'bare-chested-male',1
k,k.keyword = 'sex',14
k,k.keyword = 'death',1
k,k.keyword = 'bare-breasts',1
k,k.keyword = 'character-name-in-title',12
k,k.keyword = 'husband-wife-relationship',1
k,k.keyword = 'father-son-relationship',1
k,k.keyword = 'murder',4
k,k.keyword = 'independent-film',5
k,k.keyword = 'surrealism',1
k,k.keyword = 'one-word-title',1
k,k.keyword = 'male-nudity',1
k,k.keyword = 'based-on-novel',2
mi,"mi.info IN ('USA', 'USA', 'Short', 'USA', 'USA')",1
mi,"mi.info IN ('RAT:1.85 : 1', 'Stereo', 'Documentary', 'RAT:1.85 : 1', 'Silent')",1
mi,"mi.info IN ('OFM:35 mm', 'Drama', 'Drama', 'Drama', 'OFM:35 mm')",1
mi,"mi.info IN ('Drama', 'USA', 'Drama', 'PCS:Spherical', 'PCS:Spherical')",1
mi,"mi.info IN ('Color', 'English', 'Short', 'Color', 'Color')",1
mi,"mi.info IN ('Comedy', '-', 'Comedy', 'RAT:1.33 : 1', 'RAT:1.33 : 1')",1
mi,"mi.info IN ('Color', 'Color', 'OFM:35 mm', 'RAT:16:9 HD', 'Color')",1
mi,"mi.info IN ('Short', 'Color', 'Drama', 'Drama', 'English')",1
mi,"mi.info IN ('USA', 'USA', 'USA', 'USA', 'USA')",6
mi,"mi.info IN ('RAT:1.33 : 1', 'Comedy', '-', 'RAT:1.33 : 1', 'Short')",1
mi,"mi.info IN ('Action', 'CLV', 'RAT:1.33 : 1', 'Crime', 'Sweden:15')",1
mi,"mi.info IN ('Stereo', 'Documentary', 'Documentary', 'RAT:1.85 : 1', 'UK')",1
mi,"mi.info IN ('USA', 'English', 'Color', 'English', 'Color')",1
mi,"mi.info IN ('Color', 'Color', 'Color', 'Color', 'Color')",8
mi,"mi.info IN ('English', 'English', 'English', 'English', 'English')",1
mi,"mi.info IN ('Color', 'English', 'Color', 'Color', 'English')",1
mi,"mi.info IN ('PFM:35 mm', 'PFM:35 mm', 'OFM:35 mm', 'PFM:35 mm', 'OFM:35 mm')",2
mi,"mi.info IN ('-', 'PFM:35 mm', '-', 'PFM:35 mm', '-')",2
mi,"mi.info IN ('Color', 'Short', 'English', 'English', 'USA')",1
mi,"mi.info IN ('English', 'English', 'English', 'Color', 'English')",1
mi,"mi.info IN ('English', 'Color', 'English', 'English', 'English')",1
mi,"mi.info IN ('Dolby Digital', 'Documentary', 'RAT:1.85 : 1', 'Documentary', 'Documentary')",1
mi,"mi.info IN ('UK', 'Documentary', 'Stereo', 'Dolby Digital', 'Documentary')",1
mi,"mi.info IN ('Documentary', 'OFM:35 mm', 'English', 'Color', 'USA')",1
mi,"mi.info IN ('Stereo', 'UK', 'Stereo', 'Stereo', 'Silent')",1
mi,"mi.info IN ('PCS:Spherical', 'Black and White', 'Black and White', 'Comedy', 'PCS:Spherical')",1
mi,"mi.info IN ('PFM:35 mm', 'OFM:35 mm', 'PFM:35 mm', 'PFM:35 mm', 'OFM:35 mm')",1
mi,"mi.info IN ('Color', 'English', 'English', 'English', 'English')",1
mi,"mi.info IN ('Mono', 'Mono', 'Mono', 'Mono', 'Mono')",2
mi,"mi.info IN ('Film', 'Thriller', 'Crime', 'Australia:M', 'Australia:M')",1
mi,"mi.info IN ('Color', 'English', 'Color', 'Color', 'Color')",1
mi,"mi.info IN ('PCS:Spherical', 'PCS:Spherical', 'PCS:Spherical', 'Short', 'Comedy')",1
mi,"mi.info IN ('English', 'Drama', 'English', 'English', 'USA')",1
mi,"mi.info IN ('Color', 'Color', 'Color', 'English', 'English')",1
mi,"mi.info IN ('Black and White', 'Black and White', 'Black and White', 'Black and White', 'Black and White')",1
t,t.production_year > 1985 AND t.production_year < 2013,1
t,t.production_year > 2001 AND t.production_year < 2007,1
t,t.production_year > 1968 AND t.production_year < 1994,1
t,t.production_year > 1959 AND t.production_year < 1994,1
t,t.production_year > 2006 AND t.production_year < 2006,1
t,t.production_year > 1999 AND t.production_year < 2012,1
t,t.production_year > 1976 AND t.production_year < 1991,1
t,t.production_year > 1991 AND t.production_year < 2011,1
t,t.production_year > 1998 AND t.production_year < 2007,1
t,t.production_year > 1888 AND t.production_year < 1914,1
t,t.production_year > 2005 AND t.production_year < 2009,1
t,t.production_year > 1980 AND t.production_year < 2008,1
t,t.production_year > 2007 AND t.production_year < 2009,1
t,t.production_year > 1981 AND t.production_year < 2012,1
t,t.production_year > 1996 AND t.production_year < 2004,2
t,t.production_year > 1894 AND t.production_year < 1992,1
t,t.production_year > 1981 AND t.production_year < 2010,1
t,t.production_year > 1980 AND t.production_year < 1991,1
t,t.production_year > 1991 AND t.production_year < 2009,1
t,t.production_year > 1974 AND t.production_year < 2009,1
t,t.production_year > 1930 AND t.production_year < 2007,1
t,t.production_year > 1911 AND t.production_year < 2010,1
t,t.production_year > 1992 AND t.production_year < 2003,1
t,t.production_year > 2009 AND t.production_year < 2015,1
t,t.production_year > 1972 AND t.production_year < 1988,1
t,t.production_year > 1939 AND t.production_year < 2015,1
t,t.production_year > 1968 AND t.production_year < 2015,1
t,t.production_year > 1910 AND t.production_year < 2005,1
t,t.production_year > 1991 AND t.production_year < 1998,1
t,t.production_year > 1984 AND t.production_year < 2010,1
t,t.production_year > 1960 AND t.production_year < 1999,1
t,t.production_year > 1991 AND t.production_year < 2000,1
t,t.production_year > 1961 AND t.production_year < 2009,1
t,t.production_year > 1915 AND t.production_year < 1991,1
t,t.production_year > 1985 AND t.production_year < 2016,1
t,t.production_year > 1939 AND t.production_year < 2007,1
t,t.production_year > 2000 AND t.production_year < 2009,1
t,t.production_year > 1988 AND t.production_year < 2008,1
t,t.production_year > 1974 AND t.production_year < 2012,1
t,t.production_year > 1963 AND t.production_year < 2010,1
t,t.production_year > 1987 AND t.production_year < 2005,1
t,t.production_year > 1977 AND t.production_year < 2015,1
t,t.production_year > 1947 AND t.production_year < 2003,1
t,t.production_year > 2010 AND t.production_year < 2014,1
t,t.production_year > 1956 AND t.production_year < 2009,1
t,t.production_year > 1932 AND t.production_year < 1992,1
t,t.production_year > 1976 AND t.production_year < 1988,1
t,t.production_year > 1919 AND t.production_year < 2009,1
t,t.production_year > 1987 AND t.production_year < 2004,1
