Table,Condition,Frequency
ci,"ci.note IN ('(executive producer)', '(executive producer)', '(executive producer)', '(writer)', '(writer)')",1
ci,"ci.note IN ('(production assistant)', '(producer)', '(voice)', '(voice)', '(voice)')",1
ci,"ci.note IN ('(executive producer)', '(voice)', '(production assistant)', '(voice)', '(executive producer)')",1
ci,"ci.note IN ('(producer)', '(executive producer)', '(executive producer)', '(producer)', '(producer)')",1
ci,"ci.note IN ('(uncredited)', '(creator)', '(creator)', '(producer)', '(uncredited)')",1
ci,"ci.note IN ('(production assistant)', '(production assistant)', '(voice)', '(written by)', '(voice)')",1
ci,"ci.note IN ('(writer)', '(producer)', '(supervising producer)', '(writer)', '(uncredited)')",1
ci,"ci.note IN ('(executive producer)', '(executive producer)', '(executive producer)', '(producer)', '(executive producer)')",1
ci,"ci.note IN ('(voice)', '(voice)', '(voice)', '(voice)', '(voice)')",1
ci,"ci.note IN ('(executive producer)', '(executive producer)', '(executive producer)', '(producer)', '(producer)')",1
ci,"ci.note IN ('(producer)', '(producer)', '(producer)', '(producer)', '(producer)')",2
ci,"ci.note IN ('(writer)', '(writer)', '(writer)', '(written by)', '(writer)')",1
ci,"ci.note IN ('(voice)', '(production assistant)', '(written by)', '(voice)', '(written by)')",1
ci,"ci.note IN ('(accommodation manager)', '(as Andy Parke)', '(executive producer)', '(facilities manager)', '(as Jarreth Merz)')",1
ci,"ci.note IN ('(producer)', '(associate producer)', '(producer)', '(writer)', '(writer)')",1
ci,"ci.note IN ('(production assistant)', '(uncredited)', '(uncredited)', '(voice)', '(uncredited)')",1
ci,"ci.note IN ('(producer)', '(associate producer)', '(producer)', '(executive producer)', '(uncredited)')",1
ci,"ci.note IN ('(producer)', '(production assistant)', '(production assistant)', '(executive producer)', '(executive producer)')",1
ci,"ci.note IN ('(associate producer)', '(producer)', '(production assistant)', '(production assistant)', '(uncredited)')",1
ci,"ci.note IN ('(production assistant)', '(production assistant)', '(executive producer)', '(production assistant)', '(production assistant)')",1
ci,"ci.note IN ('(archive footage)', '(creator)', '(creator)', '(archive footage)', '(creator)')",1
it_mi,it.info = 'countries',20
it_mi,it.info = 'genres',30
it_miidx,it.info = 'votes',10
it_miidx,it.info = 'rating',11
it_miidx,it.info = 'votes distribution',20
it_miidx,it.info = 'top 250 rank',9
k,"k.keyword IN ('murder', 'murder', 'murder', 'female-nudity', 'murder')",3
k,"k.keyword IN ('father-daughter-relationship', 'dog', 'sequel', 'violence', 'one-word-title')",1
k,"k.keyword IN ('based-on-novel', 'independent-film', 'independent-film', 'based-on-novel', 'independent-film')",1
k,"k.keyword IN ('death', 'father-son-relationship', 'friendship', 'blood', 'friendship')",1
k,"k.keyword IN ('sex', 'sex', 'sex', 'sex', 'sex')",7
k,"k.keyword IN ('being-interviewed-while-lying-in-bed', 'shot-in-the-forehead', 'true-false', 'woman-performer', 'world-history')",1
k,"k.keyword IN ('independent-film', 'based-on-novel', 'independent-film', 'independent-film', 'independent-film')",2
k,"k.keyword IN ('friendship', 'father-son-relationship', 'death', 'bare-chested-male', 'surrealism')",1
k,"k.keyword IN ('character-name-in-title', 'character-name-in-title', 'character-name-in-title', 'character-name-in-title', 'character-name-in-title')",6
k,"k.keyword IN ('radiation-suit', 'kaddish', 'dignity', 'unabomber', 'advertising')",1
k,"k.keyword IN ('hardcore', 'hardcore', 'hardcore', 'hardcore', 'hardcore')",1
k,"k.keyword IN ('murder', 'female-nudity', 'female-nudity', 'female-nudity', 'female-nudity')",2
k,"k.keyword IN ('number-in-title', 'anal-sex', 'number-in-title', 'sequel', 'death')",1
k,"k.keyword IN ('murder', 'murder', 'female-nudity', 'female-nudity', 'murder')",1
k,"k.keyword IN ('murder', 'female-nudity', 'female-nudity', 'female-nudity', 'murder')",1
k,"k.keyword IN ('murder', 'murder', 'female-nudity', 'murder', 'murder')",1
k,"k.keyword IN ('murder', 'murder', 'female-nudity', 'murder', 'female-nudity')",1
k,"k.keyword IN ('murder', 'female-nudity', 'murder', 'female-nudity', 'murder')",2
k,"k.keyword IN ('female-nudity', 'female-nudity', 'murder', 'female-nudity', 'female-nudity')",1
k,"k.keyword IN ('murder', 'female-nudity', 'murder', 'murder', 'female-nudity')",1
k,"k.keyword IN ('based-on-novel', 'independent-film', 'based-on-novel', 'independent-film', 'based-on-novel')",1
k,"k.keyword IN ('based-on-novel', 'based-on-novel', 'independent-film', 'independent-film', 'based-on-novel')",1
k,"k.keyword IN ('independent-film', 'independent-film', 'independent-film', 'based-on-novel', 'based-on-novel')",2
k,"k.keyword IN ('female-nudity', 'murder', 'female-nudity', 'female-nudity', 'female-nudity')",1
k,"k.keyword IN ('independent-film', 'independent-film', 'based-on-novel', 'based-on-novel', 'independent-film')",1
k,"k.keyword IN ('female-nudity', 'female-nudity', 'female-nudity', 'murder', 'murder')",1
k,"k.keyword IN ('based-on-novel', 'independent-film', 'independent-film', 'based-on-novel', 'based-on-novel')",1
k,"k.keyword IN ('plane-on-fire', 'rattlesnake', 'old-age', 'lightsaber', 'pyramid-scheme')",1
k,"k.keyword IN ('independent-film', 'based-on-novel', 'based-on-novel', 'independent-film', 'based-on-novel')",1
k,"k.keyword IN ('sequel', 'sequel', 'bare-breasts', 'male-nudity', 'family-relationships')",1
k,"k.keyword IN ('murder', 'murder', 'murder', 'murder', 'murder')",1
k,"k.keyword IN ('based-on-novel', 'based-on-novel', 'based-on-novel', 'based-on-novel', 'based-on-novel')",1
k,"k.keyword IN ('love', 'police', 'male-nudity', 'husband-wife-relationship', 'surrealism')",1
mi,"mi.info IN ('Color', 'Color', 'USA', 'English', 'USA')",2
mi,"mi.info IN ('-', 'OFM:35 mm', 'Drama', 'Drama', 'Drama')",1
mi,"mi.info IN ('USA', 'USA', 'USA', 'USA', 'USA')",10
mi,"mi.info IN ('Short', 'Short', 'Short', 'Short', 'Short')",1
mi,"mi.info IN ('Romance', 'Action', 'UK:15', 'Movie', 'Australia:M')",1
mi,"mi.info IN ('-', 'PCS:Spherical', 'Drama', 'PCS:Spherical', 'PCS:Spherical')",1
mi,"mi.info IN ('Drama', 'USA', 'English', 'USA', 'Drama')",1
mi,"mi.info IN ('USA', 'Color', 'Color', 'Color', 'Color')",1
mi,"mi.info IN ('USA', 'English', 'Color', 'Drama', 'Drama')",1
mi,"mi.info IN ('Comedy', 'Black and White', 'Comedy', 'Comedy', 'Black and White')",1
mi,"mi.info IN ('Color', 'USA', 'Color', 'Color', 'Color')",1
mi,"mi.info IN ('Comedy', 'UK', 'Comedy', 'RAT:1.33 : 1', 'RAT:1.33 : 1')",1
mi,"mi.info IN ('Black and White', '-', 'PCS:Spherical', 'PCS:Spherical', 'Drama')",1
mi,"mi.info IN ('Documentary', 'Stereo', 'Stereo', 'Short', 'UK')",1
mi,"mi.info IN ('PCS:Spherical', 'Comedy', 'Comedy', 'Black and White', 'Comedy')",1
mi,"mi.info IN ('English', 'USA', 'English', 'English', 'Color')",1
mi,"mi.info IN ('Black and White', '-', 'Drama', 'Drama', 'PCS:Spherical')",1
mi,"mi.info IN ('Romance', 'Movie', 'Film', 'Stereo', '12')",1
mi,"mi.info IN ('Drama', 'OFM:35 mm', 'OFM:35 mm', 'OFM:35 mm', '-')",1
mi,"mi.info IN ('Mono', 'PFM:35 mm', 'Drama', 'Mono', 'Mono')",1
mi,"mi.info IN ('Drama', 'English', 'Romance', 'OFM:35 mm', 'Color')",1
mi,"mi.info IN ('USA', 'OFM:35 mm', 'USA', 'Drama', 'Drama')",1
mi,"mi.info IN ('Stereo', 'Stereo', 'USA:Approved', 'USA:Approved', 'Romance')",1
mi,"mi.info IN ('English', 'English', 'USA', 'Color', 'Short')",1
mi,"mi.info IN ('Comedy', 'Color', 'English', 'Short', 'English')",1
mi,"mi.info IN ('OFM:35 mm', 'OFM:35 mm', 'OFM:35 mm', '-', 'Drama')",1
mi,"mi.info IN ('English', 'Drama', 'Color', 'Short', 'Short')",1
mi,"mi.info IN ('Comedy', 'Comedy', 'Mono', 'Drama', 'Comedy')",1
mi,"mi.info IN ('Comedy', 'Drama', 'English', 'Drama', 'USA')",1
mi,"mi.info IN ('Animation', 'English', 'Drama', 'USA', 'Animation')",1
mi,"mi.info IN ('English', 'English', 'Color', 'USA', 'USA')",1
mi,"mi.info IN ('Comedy', 'Comedy', 'RAT:1.33 : 1', 'Comedy', 'RAT:1.33 : 1')",1
mi,"mi.info IN ('Drama', '-', 'Drama', 'Drama', 'OFM:35 mm')",1
mi,"mi.info IN ('Romance', 'USA:Approved', 'USA:Approved', 'Stereo', 'RAT:1.37 : 1')",1
mi,"mi.info IN ('Mono', 'Drama', 'Mono', 'Comedy', 'Comedy')",1
mi,"mi.info IN ('OFM:35 mm', '-', '-', 'Drama', '-')",1
mi,"mi.info IN ('Drama', 'Color', 'Drama', 'English', 'USA')",1
mi,"mi.info IN ('English', 'USA', 'Short', 'English', 'Color')",1
mi,"mi.info IN ('PCS:Spherical', 'PCS:Spherical', 'Black and White', 'Black and White', 'Drama')",1
mi,"mi.info IN ('Finland:K-16', 'RAT:1.33 : 1', 'Drama', 'Drama', 'Drama')",1
n,n.gender = 'm',50
t,t.production_year > 1983,3
t,t.production_year > 1981,2
t,t.production_year > 1992,3
t,t.production_year > 1989,2
t,t.production_year > 1961,2
t,t.production_year > 1995,2
t,t.production_year > 1970,1
t,t.production_year > 2000,2
t,t.production_year > 1969,1
t,t.production_year > 1998,2
t,t.production_year > 1949,1
t,t.production_year > 1952,1
t,t.production_year > 1964,1
t,t.production_year > 1972,1
t,t.production_year > 2006,1
t,t.production_year > 1926,1
t,t.production_year > 2004,1
t,t.production_year > 1941,1
t,t.production_year > 1980,1
t,t.production_year > 1977,1
t,t.production_year > 1901,1
t,t.production_year > 2003,3
t,t.production_year > 1962,2
t,t.production_year > 1990,1
t,t.production_year > 1985,1
t,t.production_year > 1954,1
t,t.production_year > 1959,1
t,t.production_year > 1921,1
t,t.production_year > 1963,1
t,t.production_year > 2008,1
t,t.production_year > 1951,1
t,t.production_year > 1946,1
t,t.production_year > 1974,2
t,t.production_year > 1987,1
t,t.production_year > 1999,2
