Table,Condition,Frequency
mi,(mi.info LIKE '%x%' OR mi.info LIKE '%t%'),1
mi,(mi.info LIKE '%a%' OR mi.info LIKE '%r%'),1
mi,(mi.info LIKE '%h%' OR mi.info LIKE '%o%'),1
mi,(mi.info LIKE '%1%' OR mi.info LIKE '%e%'),1
mi,(mi.info LIKE '%s%' OR mi.info LIKE '%''%'),1
mi,(mi.info LIKE '%.%' OR mi.info LIKE '%:%'),1
mi,(mi.info LIKE '%e%' OR mi.info LIKE '%a%'),1
mi,(mi.info LIKE '%e%' OR mi.info LIKE '%t%'),1
mi,(mi.info LIKE '%e%' OR mi.info LIKE '%n%'),2
mi,(mi.info LIKE '%e%' OR mi.info LIKE '%e%'),1
mi,(mi.info LIKE '%m%' OR mi.info LIKE '%i%'),1
mi,(mi.info LIKE '%r%' OR mi.info LIKE '%m%'),1
mi,(mi.info LIKE '%n%' OR mi.info LIKE '%e%'),1
mi,(mi.info LIKE '%r%' OR mi.info LIKE '%n%'),1
mi,(mi.info LIKE '%4%' OR mi.info LIKE '%t%'),1
mi,(mi.info LIKE '%a%' OR mi.info LIKE '%o%'),1
mi,(mi.info LIKE '%:%' OR mi.info LIKE '%l%'),1
mi,(mi.info LIKE '%1%' OR mi.info LIKE '%4%'),1
mi,"(mi.info LIKE '%""%' OR mi.info LIKE '%r%')",1
mi,(mi.info LIKE '%w%' OR mi.info LIKE '%h%'),1
mi,(mi.info LIKE '%S%' OR mi.info LIKE '%i%'),1
mi,(mi.info LIKE '%m%' OR mi.info LIKE '%a%'),1
mi,(mi.info LIKE '%a%' OR mi.info LIKE '%n%'),1
mi,(mi.info LIKE '%o%' OR mi.info LIKE '%k%'),1
mi,(mi.info LIKE '%i%' OR mi.info LIKE '%r%'),1
mi,(mi.info LIKE '%i%' OR mi.info LIKE '%a%'),1
mi,(mi.info LIKE '%l%' OR mi.info LIKE '%n%'),1
mi,(mi.info LIKE '%h%' OR mi.info LIKE '%l%'),1
mi,"(mi.info LIKE '%,%' OR mi.info LIKE '%o%')",1
mi,(mi.info LIKE '%e%' OR mi.info LIKE '%c%'),1
mi,(mi.info LIKE '%T%' OR mi.info LIKE '%c%'),1
mi,(mi.info LIKE '%u%' OR mi.info LIKE '%e%'),1
mi,(mi.info LIKE '%I%' OR mi.info LIKE '%o%'),1
mi,(mi.info LIKE '%0%' OR mi.info LIKE '%2%'),1
mi,(mi.info LIKE '%i%' OR mi.info LIKE '%1%'),1
mi,(mi.info LIKE '%n%' OR mi.info LIKE '%h%'),1
mi,(mi.info LIKE '%t%' OR mi.info LIKE '%t%'),1
ci,"ci.note IN ('(uncredited) (voice)', '(as John Broderick)', '(as Phil Shafer)', '(researcher) (2009)', '(as Soft Machine)')",1
ci,"ci.note IN ('(uncredited) (voice)', '(as Mariann GrÃ¤ns)', '(as Sue Wayman)', '(""Living on Video"")', '(as Peter Ingeman)')",1
ci,"ci.note IN ('(uncredited) (voice)', '(Sound Man #2)', '(as Wm. O''Connell)', '(as Elissa Hoopai)', '(as Ariel Brown)')",1
ci,"ci.note IN ('(uncredited) (voice)', '(as William Wisher)', '(as Candace Brough)', '(as Alo Sircar)', '(as Guy Garrett)')",1
ci,"ci.note IN ('(uncredited) (voice)', '(as Ervin Sanders)', '(as Amit Moitra)', '(as Rocco)', '(stage manager: TV)')",1
ci,"ci.note IN ('(uncredited) (voice)', '(as Chang Meng)', '(Bihari''s daughter)', '(as Jason Russel)', '(as Rick Ardonne)')",1
ci,"ci.note IN ('(uncredited) (voice)', '(as Rich Allison)', '(as Philip Wileman)', '(as Patrick W. Day)', '(as Mac)')",1
ci,"ci.note IN ('(uncredited) (voice)', '(puppeteer) (1986)', '(as Greg Harris)', '(as Lisa Sanders)', '(as Heath Potter)')",1
ci,"ci.note IN ('(uncredited) (voice)', '(as David Makin)', '(as Elena Stiteler)', '(as Bob Hegyes)', '(as David Connell)')",1
ci,"ci.note IN ('(uncredited) (voice)', '(as Winton Hoch)', '(as Babu Narsi)', '(as Enrique Johson)', '(as Charles Bird)')",1
ci,"ci.note IN ('(uncredited) (voice)', '(as Sue McIntosh)', '(as Eric Vazberg)', '(as Ratna Debby)', '(as Chow Yun-Fat)')",1
ci,"ci.note IN ('(uncredited) (voice)', '(performance model)', '(as Baby Bubbles)', '(chief executive)', '(as Jimmi Fenomeno)')",1
ci,"ci.note IN ('(uncredited) (voice)', '(gofer)', '(as Gary York)', '(as L. Pirogov)', '(as L. Ray Monde)')",1
ci,"ci.note IN ('(uncredited) (voice)', '(as Salt)', '(Art Forger)', '(as Jonathan Fox)', '(as Raul H. Newman)')",1
ci,"ci.note IN ('(uncredited) (voice)', '(as J. Nemec)', '(as Gurnam)', '(as Ignacio Pidal)', '(as Thomas Fellegy)')",1
ci,"ci.note IN ('(uncredited) (voice)', '(as Benet Rosell)', '(as Li Kwod-Hun)', '(as Tiana)', '(puzzles)')",1
ci,"ci.note IN ('(uncredited) (voice)', '(as Al Thomas)', '(as Susan Beltran)', '(1992-94)', '(as Mimi Danielle)')",1
ci,"ci.note IN ('(uncredited) (voice)', '(The Signor)', '(as Felix Navarro)', '(as John Eimen)', '(Poor Soul Sketch)')",1
ci,"ci.note IN ('(uncredited) (voice)', '(as Tomoko Kosaka)', '(as Scott Wade)', '(dream sequence)', '(as K. Rajgopal)')",1
ci,"ci.note IN ('(uncredited) (voice)', '(as Nicki Blaze)', '(as Baby Sylvia)', '(as Dean Duval)', '(as Vijay Chander)')",1
ci,"ci.note IN ('(uncredited) (voice)', '(as Louis Alday)', '(as Jeb Adams)', '(age 18-22)', '(staging support)')",1
ci,"ci.note IN ('(uncredited) (voice)', '(as Lei Kayahara)', '(Xiao Di)', '(as Srila Mazumdar)', '(as Suzanne Zenor)')",1
ci,"ci.note IN ('(uncredited) (voice)', '(book ""The Loner"")', '(as Ralph Richter)', '(as Linda Monteza)', '(as Rudi Suwyns)')",1
ci,"ci.note IN ('(uncredited) (voice)', '(as Jack Searle)', '(as Karen Kamon)', '(as Franco Lasic)', '(as Jeff Malouf)')",1
ci,"ci.note IN ('(uncredited) (voice)', '(as Mark Jackson)', '(as Gerard Blain)', '(segment ""Greed"")', '(l''ange)')",1
ci,"ci.note IN ('(uncredited) (voice)', '(as Carol Linley)', '(as Gina Consolo)', '(as David Hoey)', '(as Otto Brem)')",1
ci,"ci.note IN ('(uncredited) (voice)', '(Improv Customer)', '(as Jaypradha)', '(as A. Goltsov)', '(as Jennifer Irwin)')",1
ci,"ci.note IN ('(uncredited) (voice)', '(episode 3)', '(as Tony Tedeci)', '(as Otar Bolivecic)', '(as Djani Segina)')",1
ci,"ci.note IN ('(uncredited) (voice)', '(big-shot: Spumco)', '(as Caroline King)', '(as Jerome Bates)', '(QuelÃ©)')",1
ci,"ci.note IN ('(uncredited) (voice)', '(as Dick Hazard)', '(as Gheorghe Bus)', '(as Kicks)', '(as Luigi Ballista)')",1
ci,"ci.note IN ('(uncredited) (voice)', '(as Bachar Chbib)', '(as Shiv-Hari)', '(as Shell)', '(producer) (1968)')",1
ci,"ci.note IN ('(uncredited) (voice)', '(as Ken Cotton)', '(as Joan Newman)', '(US Version, 1984)', '(as Conrad Nichols)')",1
ci,"ci.note IN ('(uncredited) (voice)', '(as Margittai Ãgi)', '(as Craig D. Reid)', '(as Carole Allen)', '(as Muelle)')",1
ci,"ci.note IN ('(uncredited) (voice)', '(Guest Appearence)', '(as G. Guryanov)', '(as Mia)', '(as Khurseed)')",1
ci,"ci.note IN ('(uncredited) (voice)', '(as Maury Deraghty)', '(''The Stranger'')', '(as Anne Kacou)', '(as Khodu Baba)')",1
ci,"ci.note IN ('(uncredited) (voice)', '(as Chris Ellison)', '(as Chia-lu Ku)', '(as PÃ©nÃ©lope)', '(novel ""Ramey"")')",1
ci,"ci.note IN ('(uncredited) (voice)', '(as Derek Thomas)', '(as Coriolano Cori)', '(as Veronica Dol)', '(as Edward Spears)')",1
ci,"ci.note IN ('(uncredited) (voice)', '(as Ken Stewart)', '(house technician)', '(StÃ©phanie)', '(as Diane Copeland)')",1
ci,"ci.note IN ('(uncredited) (voice)', '(play ""Toller"")', '(eye #1 and eye #2)', '(as Louis Zarini)', '(cameo coder)')",1
ci,"ci.note IN ('(uncredited) (voice)', '(as Freddie Wilson)', '(as Segunda Ramos)', '(as Stelios Kousis)', '(as David Gumpilil)')",1
ci,"ci.note IN ('(uncredited) (voice)', '(as Bob Neches)', '(as Toby)', '(as Manora Smith)', '(as George Thnder)')",1
ci,"ci.note IN ('(uncredited) (voice)', '(as Daniel Landres)', '(as Tina Buronzo)', '(as J. Kuzelka)', '(as David Duensing)')",1
ci,"ci.note IN ('(uncredited) (voice)', '(garage owner)', '(as Bo Andersen)', '(as Yu An-An)', '(revised scenario)')",1
ci,"ci.note IN ('(uncredited) (voice)', '(typist)', '(as Ye. Klimenko)', '(as Ken Baker)', '(as Ernest Charles)')",1
ci,"ci.note IN ('(uncredited) (voice)', '(continuity writer)', '(as Viola Reeves)', '(Sharmili''s dad)', '(as Bradley Bovee)')",1
ci,"ci.note IN ('(uncredited) (voice)', '(as G. Bortnikov)', '(dummy dog)', '(studio executive)', '(as Sputare Tanney)')",1
ci,"ci.note IN ('(uncredited) (voice)', '(as Fernando Marin)', '(as Sam J Coppola)', '(color timing)', '(hitman)')",1
ci,"ci.note IN ('(uncredited) (voice)', '(novel ""Bel Ami"")', '(as Who Cares)', '(as Mun Li Men)', '(as Grace Turley)')",1
ci,"ci.note IN ('(uncredited) (voice)', '(-2002)', '(J.J.)', '(le professeur)', '(as Marylis Morvan)')",1
ci,"ci.note IN ('(uncredited) (voice)', '(Detective)', '(as James Coker)', '(as Andy Dupree)', '(as H)')",1
cn,cn.country_code = '[ar]',13
cn,cn.country_code = '[us]',37
it_mi,it.info = 'quotes',18
it_mi,it.info = 'goofs',22
it_mi,it.info = 'trivia',3
it_mi,it.info = 'production dates',1
it_mi,it.info = 'LD picture format',1
it_mi,it.info = 'LD master format',1
it_mi,it.info = 'LD catalog number',1
it_mi,it.info = 'LD group genre',1
it_mi,it.info = 'crazy credits',1
it_mi,it.info = 'budget',1
n,n.gender = 'm' AND n.name LIKE '%F%',5
n,n.gender = 'm' AND n.name LIKE '%r%',6
n,n.gender = 'm' AND n.name LIKE '%u%',6
n,"n.gender = 'm' AND n.name LIKE '%,%'",3
n,n.gender = 'm' AND n.name LIKE '%a%',4
n,n.gender = 'm' AND n.name LIKE '%e%',9
n,n.gender = 'm' AND n.name LIKE '%l%',6
n,n.gender = 'm' AND n.name LIKE '%s%',4
n,n.gender = 'm' AND n.name LIKE '%P%',7
rt,rt.role = 'actor',50
t,t.production_year > 1964 AND t.production_year < 1979,1
t,t.production_year > 1969 AND t.production_year < 1971,1
t,t.production_year > 1966 AND t.production_year < 1994,1
t,t.production_year > 1965 AND t.production_year < 1986,2
t,t.production_year > 1966 AND t.production_year < 1987,1
t,t.production_year > 1967 AND t.production_year < 1988,1
t,t.production_year > 1963 AND t.production_year < 1981,1
t,t.production_year > 1964 AND t.production_year < 1971,1
t,t.production_year > 1969 AND t.production_year < 1975,1
t,t.production_year > 1962 AND t.production_year < 1974,1
t,t.production_year > 1963 AND t.production_year < 1974,1
t,t.production_year > 1966 AND t.production_year < 1975,1
t,t.production_year > 1965 AND t.production_year < 1993,2
t,t.production_year > 1961 AND t.production_year < 1982,1
t,t.production_year > 1960 AND t.production_year < 1976,1
t,t.production_year > 1962 AND t.production_year < 1976,2
t,t.production_year > 1965 AND t.production_year < 1977,1
t,t.production_year > 1963 AND t.production_year < 1979,1
t,t.production_year > 1965 AND t.production_year < 1981,1
t,t.production_year > 1961 AND t.production_year < 1985,1
t,t.production_year > 1964 AND t.production_year < 1972,1
t,t.production_year > 1963 AND t.production_year < 1994,1
t,t.production_year > 1967 AND t.production_year < 1992,1
t,t.production_year > 1969 AND t.production_year < 1990,1
t,t.production_year > 1969 AND t.production_year < 1972,1
t,t.production_year > 1966 AND t.production_year < 1972,1
t,t.production_year > 1968 AND t.production_year < 1991,1
t,t.production_year > 1964 AND t.production_year < 1989,1
t,t.production_year > 1965 AND t.production_year < 1973,2
t,t.production_year > 1966 AND t.production_year < 1988,1
t,t.production_year > 1961 AND t.production_year < 1975,1
t,t.production_year > 1967 AND t.production_year < 1981,1
t,t.production_year > 1960 AND t.production_year < 1974,1
t,t.production_year > 1965 AND t.production_year < 1992,1
t,t.production_year > 1969 AND t.production_year < 1978,1
t,t.production_year > 1964 AND t.production_year < 1990,1
t,t.production_year > 1969 AND t.production_year < 1986,1
t,t.production_year > 1968 AND t.production_year < 1972,1
t,t.production_year > 1964 AND t.production_year < 1974,1
t,t.production_year > 1967 AND t.production_year < 1971,1
t,t.production_year > 1960 AND t.production_year < 1984,1
t,t.production_year > 1962 AND t.production_year < 1983,1
t,t.production_year > 1961 AND t.production_year < 1977,1
t,t.production_year > 1965 AND t.production_year < 1982,1
t,t.production_year > 1966 AND t.production_year < 1989,1
t,t.production_year > 1969 AND t.production_year < 1993,1
