Table,Condition,Frequency
ci,"ci.note IN ('(uncredited)', '(uncredited)', '(executive producer)', '(executive producer)', '(uncredited)')",1
ci,"ci.note IN ('(writer)', '(voice)', '(voice)', '(writer)', '(voice)')",1
ci,"ci.note IN ('(executive producer)', '(uncredited)', '(executive producer)', '(executive producer)', '(executive producer)')",1
ci,"ci.note IN ('(producer)', '(production assistant)', '(producer)', '(production assistant)', '(producer)')",1
ci,"ci.note IN ('(uncredited)', '(producer)', '(associate producer)', '(production assistant)', '(producer)')",1
ci,"ci.note IN ('(producer)', '(producer)', '(executive producer)', '(executive producer)', '(producer)')",1
ci,"ci.note IN ('(uncredited)', '(production assistant)', '(production assistant)', '(uncredited)', '(production assistant)')",1
ci,"ci.note IN ('(associate producer)', '(assistant location manager)', '(production accountant)', '(production accountant)', '(written by)')",1
ci,"ci.note IN ('(executive producer)', '(executive producer)', '(producer)', '(producer)', '(producer)')",1
ci,"ci.note IN ('(co-executive producer)', '(associate producer)', '(voice: English version)', '(archive footage)', '(co-executive producer)')",1
ci,"ci.note IN ('(production assistant)', '(writer)', '(production assistant)', '(production assistant)', '(writer)')",1
it_mi,it.info = 'countries',30
it_mi,it.info = 'genres',20
it_miidx,it.info = 'rating',14
it_miidx,it.info = 'top 250 rank',5
it_miidx,it.info = 'votes distribution',20
it_miidx,it.info = 'votes',11
k,"k.keyword IN ('sex', 'sex', 'sex', 'sex', 'sex')",8
k,"k.keyword IN ('character-name-in-title', 'character-name-in-title', 'character-name-in-title', 'character-name-in-title', 'character-name-in-title')",17
k,"k.keyword IN ('oral-sex', 'number-in-title', 'nudity', 'love', 'based-on-novel')",1
k,"k.keyword IN ('long-title', 'barnes-and-noble-bookstore', 'dead-sister', 'moral-principles', 'chick-flick')",1
k,"k.keyword IN ('nudity', 'based-on-novel', 'oral-sex', 'male-nudity', 'anal-sex')",1
k,"k.keyword IN ('murder', 'non-fiction', 'nudity', 'oral-sex', 'homosexual')",1
k,"k.keyword IN ('burning-car', 'sitting-in-a-tree', 'orion-the-constellation', 'chocolate-kisses-candy', 'tin-man')",1
k,"k.keyword IN ('love', 'male-nudity', 'based-on-novel', 'homosexual', 'love')",1
k,"k.keyword IN ('oral-sex', 'homosexual', 'love', 'oral-sex', 'homosexual')",1
k,"k.keyword IN ('love', 'male-nudity', 'based-on-novel', 'anal-sex', 'male-nudity')",1
k,"k.keyword IN ('female-nudity', 'female-nudity', 'independent-film', 'female-nudity', 'female-nudity')",2
k,"k.keyword IN ('female-nudity', 'female-nudity', 'independent-film', 'female-nudity', 'independent-film')",1
k,"k.keyword IN ('independent-film', 'independent-film', 'independent-film', 'independent-film', 'independent-film')",1
k,"k.keyword IN ('band-director', 'radio-singer', 'crab', 'car-hit-by-a-train', 'pet-rescue')",1
k,"k.keyword IN ('homosexual', 'anal-sex', 'male-nudity', 'number-in-title', 'love')",1
k,"k.keyword IN ('independent-film', 'independent-film', 'independent-film', 'female-nudity', 'female-nudity')",1
k,"k.keyword IN ('female-nudity', 'female-nudity', 'female-nudity', 'independent-film', 'female-nudity')",1
k,"k.keyword IN ('independent-film', 'female-nudity', 'female-nudity', 'female-nudity', 'female-nudity')",1
k,"k.keyword IN ('female-nudity', 'independent-film', 'independent-film', 'female-nudity', 'independent-film')",1
k,"k.keyword IN ('female-nudity', 'female-nudity', 'female-nudity', 'female-nudity', 'independent-film')",1
k,"k.keyword IN ('male-nudity', 'nudity', 'love', 'male-nudity', 'non-fiction')",1
k,"k.keyword IN ('based-on-novel', 'anal-sex', 'love', 'anal-sex', 'nudity')",1
k,"k.keyword IN ('independent-film', 'female-nudity', 'independent-film', 'independent-film', 'independent-film')",1
k,"k.keyword IN ('homosexual', 'nudity', 'non-fiction', 'anal-sex', 'oral-sex')",1
k,"k.keyword IN ('costume-character', 'death-of-cast-member', 'loot', 'revolutionary-organization', 'computer-nerd')",1
k,"k.keyword IN ('nudity', 'murder', 'anal-sex', 'oral-sex', 'love')",1
mi,"mi.info IN ('USA', 'USA', 'USA', 'USA', 'USA')",11
mi,"mi.info IN ('Short', 'USA', 'USA', 'USA', 'Short')",1
mi,"mi.info IN ('USA', 'UK', 'English', 'USA', 'English')",1
mi,"mi.info IN ('Dolby Digital', 'PFM:35 mm', 'Drama', 'PFM:35 mm', 'OFM:35 mm')",1
mi,"mi.info IN ('UK', 'UK', 'UK', 'UK', 'UK')",4
mi,"mi.info IN ('Drama', 'Drama', 'Drama', 'Color', 'Drama')",1
mi,"mi.info IN ('Short', 'USA', 'Short', 'Short', 'USA')",1
mi,"mi.info IN ('USA', 'USA', 'English', 'USA', 'English')",1
mi,"mi.info IN ('RAT:1.85 : 1', 'USA:R', 'Comedy', 'Comedy', 'USA:R')",1
mi,"mi.info IN ('Comedy', 'Spanish', 'UK', 'Spanish', 'Documentary')",1
mi,"mi.info IN ('Comedy', 'PFM:35 mm', 'Documentary', 'UK', 'Dolby Digital')",1
mi,"mi.info IN ('Spanish', 'Drama', 'Drama', 'UK', 'Drama')",1
mi,"mi.info IN ('Color', 'Color', 'Color', 'USA', 'English')",1
mi,"mi.info IN ('CAM:Arriflex 435 ES, Zeiss Ultra Prime Lenses', 'The horse ridden by Bors (''Ray Winstone (I)'' (qv)) in the film is the same horse that was ridden by Maximus (''Russell Crowe'' (qv)) in _Gladiator (2000)_ (qv).', 'Japan:11 December 2004', 'Lithuania:5 September 2003', 'Documentary')",1
mi,"mi.info IN ('USA', 'English', 'English', 'USA', 'English')",1
mi,"mi.info IN ('SDDS', 'Romance', 'Stereo', 'Crime', 'Singapore:PG')",1
mi,"mi.info IN ('Comedy', 'PFM:35 mm', 'UK', 'Dolby Digital', 'PFM:35 mm')",1
mi,"mi.info IN ('USA', 'USA', 'Color', 'Drama', 'English')",1
mi,"mi.info IN ('Finland:K-15', 'Canada:14A', 'Crime', 'Documentary', 'Argentina:13')",1
mi,"mi.info IN ('English', 'USA', 'USA', 'USA', 'USA')",1
mi,"mi.info IN ('Short', 'USA', 'Short', 'USA', 'Short')",1
mi,"mi.info IN ('English', 'USA', 'English', 'English', 'English')",1
mi,"mi.info IN ('Drama', 'Germany', 'Germany', 'German', 'USA:R')",1
mi,"mi.info IN ('USA', 'Short', 'USA', 'Short', 'USA')",1
mi,"mi.info IN ('USA', 'English', 'USA', 'English', 'USA')",1
mi,"mi.info IN ('RAT:1.85 : 1', 'RAT:1.85 : 1', 'Comedy', 'USA:R', 'Comedy')",1
mi,"mi.info IN ('Short', 'Short', 'Short', 'Short', 'Short')",1
mi,"mi.info IN ('Short', 'Drama', 'Color', 'Spanish', 'Short')",1
mi,"mi.info IN ('Comedy', 'Comedy', 'Drama', 'Spanish', 'UK')",1
mi,"mi.info IN ('Documentary', 'Comedy', 'Drama', 'Drama', 'Spanish')",1
mi,"mi.info IN ('Short', 'Drama', 'Drama', 'Drama', 'Drama')",1
mi,"mi.info IN ('Short', 'USA', 'Short', 'USA', 'USA')",1
mi,"mi.info IN ('Color', 'USA', 'Drama', 'Color', 'USA')",1
mi,"mi.info IN ('USA', 'USA', 'Short', 'USA', 'Short')",1
mi,"mi.info IN ('English', 'Documentary', 'PFM:35 mm', 'USA', 'English')",1
mi,"mi.info IN ('Short', 'Short', 'USA', 'USA', 'USA')",1
mi,"mi.info IN ('Drama', 'USA', 'Color', 'Short', 'USA')",1
n,n.gender = 'm',50
t,t.production_year > 2005,11
t,t.production_year > 2001,6
t,t.production_year > 2004,10
t,t.production_year > 2003,9
t,t.production_year > 2000,10
t,t.production_year > 1999,2
t,t.production_year > 2002,2
