Table,Condition,Frequency
ci,"ci.note IN ('(archive footage)', '(archive footage)', '(archive footage)', '(archive footage)', '(archive footage)')",2
ci,"ci.note IN ('(creator)', '(creator)', '(creator)', '(voice: English version)', '(creator)')",1
ci,"ci.note IN ('(creator)', '(creator)', '(co-executive producer)', '(uncredited)', '(voice)')",1
ci,"ci.note IN ('(production assistant)', '(production assistant)', '(voice)', '(voice)', '(uncredited)')",1
ci,"ci.note IN ('(archive footage)', '(writer)', '(archive footage)', '(writer)', '(archive footage)')",1
ci,"ci.note IN ('(production assistant)', '(uncredited)', '(voice)', '(voice)', '(production assistant)')",1
ci,"ci.note IN ('(uncredited)', '(uncredited)', '(production assistant)', '(voice)', '(voice)')",1
ci,"ci.note IN ('(uncredited)', '(uncredited)', '(writer)', '(production assistant)', '(production assistant)')",1
ci,"ci.note IN ('(production assistant)', '(production assistant)', '(voice)', '(production assistant)', '(voice)')",1
ci,"ci.note IN ('(uncredited)', '(uncredited)', '(uncredited)', '(producer)', '(uncredited)')",1
ci,"ci.note IN ('(executive producer)', '(writer)', '(uncredited)', '(writer)', '(writer)')",1
ci,"ci.note IN ('(producer)', '(creator)', '(co-producer)', '(uncredited)', '(producer)')",1
ci,"ci.note IN ('(production marketing officer)', '(uncredited)', '(voice)', '(creator)', '(credit only)')",1
ci,"ci.note IN ('(uncredited)', '(voice)', '(uncredited)', '(producer)', '(producer)')",1
ci,"ci.note IN ('(executive producer)', '(executive producer)', '(voice)', '(voice)', '(executive producer)')",1
ci,"ci.note IN ('(1989)', '(voice)', '(voice) (uncredited)', '(uncredited)', '(uncredited)')",1
ci,"ci.note IN ('(writer)', '(writer)', '(uncredited)', '(uncredited)', '(writer)')",1
ci,"ci.note IN ('(uncredited)', '(voice)', '(voice)', '(voice)', '(uncredited)')",1
ci,"ci.note IN ('(uncredited)', '(2009)', '(archive footage)', '(archive footage)', '(also archive footage)')",1
ci,"ci.note IN ('(archive footage)', '(writer)', '(writer)', '(writer)', '(writer)')",1
ci,"ci.note IN ('(voice)', '(producer)', '(voice)', '(voice)', '(voice)')",1
ci,"ci.note IN ('(voice)', '(uncredited)', '(uncredited)', '(voice)', '(voice)')",1
ci,"ci.note IN ('(script supervisor)', '(co-producer)', '(production coordinator)', '(uncredited)', '(production coordinator)')",1
ci,"ci.note IN ('(writer)', '(producer)', '(creator)', '(voice)', '(voice)')",1
ci,"ci.note IN ('(uncredited)', '(uncredited)', '(uncredited)', '(voice)', '(uncredited)')",2
ci,"ci.note IN ('(producer)', '(writer)', '(written by)', '(executive producer)', '(voice)')",1
ci,"ci.note IN ('(voice)', '(uncredited)', '(voice)', '(uncredited)', '(uncredited)')",1
ci,"ci.note IN ('(creator)', '(uncredited)', '(supervising producer)', '(uncredited)', '(co-executive producer)')",1
ci,"ci.note IN ('(co-producer)', '(archive footage)', '(uncredited)', '(creator)', '(co-producer)')",1
ci,"ci.note IN ('(producer)', '(voice)', '(writer)', '(voice)', '(voice)')",1
ci,"ci.note IN ('(written by)', '(uncredited)', '(written by)', '(uncredited)', '(producer)')",1
cn,cn.country_code = '[us]',30
cn,cn.country_code = '[gb]',9
cn,cn.country_code = '[de]',2
cn,cn.country_code = '[fr]',6
cn,cn.country_code = '[it]',1
cn,cn.country_code = '[ro]',1
cn,cn.country_code = '[es]',1
it_mi,it.info = 'genres',14
it_mi,it.info = 'release dates',28
it_mi,it.info = 'countries',8
k,"k.keyword IN ('gemini', 'homemade-film', 'gay-culture', 'shot-back-to-back', 'hair-curl')",1
k,"k.keyword IN ('dog', 'death', 'family-relationships', 'bare-breasts', 'oral-sex')",1
k,"k.keyword IN ('independent-film', 'based-on-novel', 'independent-film', 'based-on-novel', 'based-on-novel')",2
k,"k.keyword IN ('hardcore', 'hardcore', 'hardcore', 'hardcore', 'hardcore')",3
k,"k.keyword IN ('number-in-title', 'family-relationships', 'police', 'based-on-play', 'father-daughter-relationship')",1
k,"k.keyword IN ('murder', 'murder', 'female-nudity', 'murder', 'murder')",1
k,"k.keyword IN ('sex', 'sex', 'sex', 'sex', 'sex')",7
k,"k.keyword IN ('independent-film', 'independent-film', 'based-on-novel', 'based-on-novel', 'based-on-novel')",1
k,"k.keyword IN ('character-name-in-title', 'character-name-in-title', 'character-name-in-title', 'character-name-in-title', 'character-name-in-title')",5
k,"k.keyword IN ('based-on-novel', 'independent-film', 'based-on-novel', 'based-on-novel', 'based-on-novel')",1
k,"k.keyword IN ('nudity', 'oral-sex', 'dog', 'violence', 'surrealism')",1
k,"k.keyword IN ('oral-sex', 'blood', 'one-word-title', 'love', 'oral-sex')",1
k,"k.keyword IN ('independent-film', 'based-on-novel', 'based-on-novel', 'independent-film', 'independent-film')",2
k,"k.keyword IN ('female-nudity', 'female-nudity', 'murder', 'murder', 'female-nudity')",1
k,"k.keyword IN ('female-nudity', 'female-nudity', 'murder', 'female-nudity', 'female-nudity')",1
k,"k.keyword IN ('independent-film', 'independent-film', 'based-on-novel', 'independent-film', 'based-on-novel')",1
k,"k.keyword IN ('based-on-novel', 'independent-film', 'based-on-novel', 'independent-film', 'independent-film')",1
k,"k.keyword IN ('independent-film', 'independent-film', 'independent-film', 'independent-film', 'based-on-novel')",1
k,"k.keyword IN ('one-word-title', 'surrealism', 'friendship', 'violence', 'bare-chested-male')",1
k,"k.keyword IN ('bare-breasts', 'bare-chested-male', 'father-son-relationship', 'based-on-play', 'male-nudity')",1
k,"k.keyword IN ('minstrel', 'possessed-human', 'department-of-parks-and-recreation', 'demerol', 'surf')",1
k,"k.keyword IN ('anal-sex', 'male-nudity', 'male-nudity', 'one-word-title', 'violence')",1
k,"k.keyword IN ('murder', 'female-nudity', 'murder', 'female-nudity', 'murder')",1
k,"k.keyword IN ('masking-tape', 'polk-street-san-francisco', 'jockey', 'chemical-weapons-factory', '18th-airborne')",1
k,"k.keyword IN ('female-nudity', 'murder', 'murder', 'female-nudity', 'murder')",1
k,"k.keyword IN ('murder', 'female-nudity', 'murder', 'murder', 'murder')",1
k,"k.keyword IN ('blood', 'sequel', 'family-relationships', 'based-on-play', 'bare-breasts')",1
k,"k.keyword IN ('murder', 'murder', 'murder', 'female-nudity', 'murder')",1
k,"k.keyword IN ('sequel', 'number-in-title', 'non-fiction', 'surrealism', 'number-in-title')",1
k,"k.keyword IN ('surrealism', 'father-daughter-relationship', 'father-son-relationship', 'bare-breasts', 'father-daughter-relationship')",1
k,"k.keyword IN ('murder', 'female-nudity', 'female-nudity', 'murder', 'murder')",2
k,"k.keyword IN ('dog', 'oral-sex', 'blood', 'family-relationships', 'number-in-title')",1
k,"k.keyword IN ('blood', 'violence', 'anal-sex', 'nudity', 'husband-wife-relationship')",1
k,"k.keyword IN ('violence', 'father-son-relationship', 'police', 'based-on-play', 'surrealism')",1
k,"k.keyword IN ('female-nudity', 'female-nudity', 'female-nudity', 'murder', 'female-nudity')",1
n,n.gender = 'm' AND n.name LIKE '%Ho%',1
n,n.gender = 'm' AND n.name LIKE '%Joe%',3
n,n.gender = 'm' AND n.name LIKE '%Toch%',1
n,n.gender = 'm' AND n.name LIKE '%D%',3
n,n.gender = 'm' AND n.name LIKE '%Wayne%',1
n,n.gender = 'm' AND n.name LIKE '%David%',2
n,n.gender = 'f' AND n.name LIKE '%Christoph%',1
n,n.gender = 'm' AND n.name LIKE '%Amato%',2
n,n.gender = 'm' AND n.name LIKE '%Ko%',1
n,n.gender = 'm' AND n.name LIKE '%Savage%',4
n,n.gender = 'm' AND n.name LIKE '%Lauren%',1
n,n.gender = 'm' AND n.name LIKE '%Kane%',1
n,n.gender = 'm' AND n.name LIKE '%Albert%',2
n,n.gender = 'm' AND n.name LIKE '%Scott%',1
n,n.gender = 'm' AND n.name LIKE '%Roger%',2
n,n.gender = 'm' AND n.name LIKE '%Jim%',1
n,n.gender = 'm' AND n.name LIKE '%Michael%',1
n,n.gender = 'm' AND n.name LIKE '%Welker%',1
n,n.gender = 'f' AND n.name LIKE '%Bell%',1
n,n.gender = 'f' AND n.name LIKE '%Stone%',1
n,n.gender = 'm' AND n.name LIKE '%Joseph%',1
n,n.gender = 'm' AND n.name LIKE '%Woo%',1
n,n.gender = 'm' AND n.name LIKE '%Joey%',1
n,n.gender = 'm' AND n.name LIKE '%C%',1
n,n.gender = 'm' AND n.name LIKE '%Arthur%',1
n,n.gender = 'm' AND n.name LIKE '%Armand%',2
n,n.gender = 'm' AND n.name LIKE '%Godfrey%',1
n,n.gender = 'f' AND n.name LIKE '%Taylor%',1
n,n.gender = 'f' AND n.name LIKE '%Griffin%',1
n,n.gender = 'm' AND n.name LIKE '%Peter%',1
n,n.gender = 'm' AND n.name LIKE '%Da%',1
n,n.gender = 'm' AND n.name LIKE '%Stone%',1
n,n.gender = 'f' AND n.name LIKE '%Singh%',1
n,n.gender = 'm' AND n.name LIKE '%Jason%',1
n,n.gender = 'm' AND n.name LIKE '%Trey%',1
n,n.gender = 'm' AND n.name LIKE '%Jes̼s%',1
n,n.gender = 'm' AND n.name LIKE '%Daniel%',1
n,n.gender = 'm' AND n.name LIKE '%Maria%',1
rt,rt.role = 'actor',44
rt,rt.role = 'actress',6
t,t.production_year > 1988,1
t,t.production_year > 1970,2
t,t.production_year > 1957,1
t,t.production_year > 1998,2
t,t.production_year > 2002,3
t,t.production_year > 1989,1
t,t.production_year > 1976,1
t,t.production_year > 1983,1
t,t.production_year > 1994,2
t,t.production_year > 1942,1
t,t.production_year > 1971,1
t,t.production_year > 1997,1
t,t.production_year > 2000,3
t,t.production_year > 1973,1
t,t.production_year > 1981,1
t,t.production_year > 1972,2
t,t.production_year > 1905,1
t,t.production_year > 1978,1
t,t.production_year > 2007,1
t,t.production_year > 1889,1
t,t.production_year > 2012,2
t,t.production_year > 1964,1
t,t.production_year > 1975,1
t,t.production_year > 2010,1
t,t.production_year > 1986,1
t,t.production_year > 1944,1
t,t.production_year > 2004,1
t,t.production_year > 1960,1
t,t.production_year > 2009,2
t,t.production_year > 1979,2
t,t.production_year > 1923,1
t,t.production_year > 1974,1
t,t.production_year > 2008,1
t,t.production_year > 2005,1
t,t.production_year > 1932,1
t,t.production_year > 1999,1
t,t.production_year > 1977,1
t,t.production_year > 1945,1
t,t.production_year > 1920,1
