Table,Condition,Frequency
mi,"mi.info IN ('When Jude decided to stay in America just to be with Lucy, and to continue his artwork, it''s a possible reference of the late ex-Beatle member, ''Stuart Sutcliffe (III)'' (qv), when he decided to stay in Germany just to be with his girlfriend and to continue his artwork.', 'USA:4 March 1990', 'UK:30 August 1986', 'UK:11 April 1996', 'DEM 70,000')",1
mi,"mi.info IN ('A political satire set in Turaqistan, a country occupied by an American private corporation run by a former US Vice-President. In an effort to monopolize the opportunities the war-torn nation offers, the corporation''s CEO hires a troubled hit man, to kill a Middle East oil minister. Now, struggling with his own growing demons, the assassin must pose as the corporation''s Trade Show Producer in order to pull off this latest hit, while maintaining his cover by organizing the high-profile wedding of Yonica Babyyeah an outrageous Middle Eastern pop star, and keeping a sexy left wing reporter in check.', 'Belgium:6 May 2012', 'Russia:1915', 'Spain:14 March 1989', '1342-80')",1
mi,"mi.info IN ('Edition: 1591-1. Many people have reported laser rot on this title. Especially copies with serial no. below 5000 are affected. Disney did repress 800 copies in summer 1995. The new pressings are also from Mitsubishi. Defective discs can be exchanged directly at Image Entertainmen. A detailed description of the problems must be supplied.  Supplements: The four stages of Animation; alternate version of ""Be Our Guest""; camera move test for the the classic Ballroom sceenes; pencil test; original theatrical trailer; theatrical reviews trailer.', 'Denmark:31 May 1954', 'Austria:118', '193,183 (Sweden)', 'Bulgaria:19')",1
mi,"mi.info IN ('English', '$874,148 (USA)', 'USA:18 June 1999', 'South Korea:129', '1993 MTE, Inc.')",1
mi,"mi.info IN ('CC', 'James Farina', 'USA:17 October 1914', 'Austria:1 June 1957', 'MET:1846 m')",1
mi,"mi.info IN ('English', 'Denmark:111', 'USA:4 June 1956', 'USA:5 April 1998', 'UK:16 October 1981')",1
mi,"mi.info IN ('The setting of the Mr. Kite scene - a small tent in the middle of a field, into which a disproportionate number of people enter - is a reference to a scene in _Magical Mystery Tour (1967) (TV)_ (qv), which also appeared as a scene in a comic book that accompanied the original album.', 'Hungary:31 May 2004', 'UK:11 April 2009', 'UK:29 December 1989', 'USA:18 August 1963')",1
mi,"mi.info IN ('Drama', '$19,263,400 (USA)', '2014 - 2014', 'UK:14 December 2001', 'â¬ 800')",1
mi,"mi.info IN ('Â© 2007 Revolution Studios Distribution Company, LLC. All Rights Reserved (on print)', 'Australia:July 1983', 'Mexico:May 2008', 'Kisoroszi, Hungary', 'USA:7 June 1971')",1
mi,"mi.info IN ('$23,317,663 (USA) (18 November 2007)', 'UK:12 August 1980', 'Austria:May 1910', '135,856 (Spain)', '$3,800,000 (USA)')",1
mi,"mi.info IN ('Movie', '402', 'UK:27 October 1961', 'UK:21 March 1995', 'UK:19 March 1959')",1
mi,"mi.info IN ('$1,950,871 (USA) (23 September 2007) (276 screens)', 'UK:23 October 1990', 'UK:18 August 1965', 'UK:1 June 1942', 'BRL 800')",1
mi,"mi.info IN ('Brand Hauser: We''re excited to have you.::Ooq-Mi-Fay Taqnufmini: Don''t get too excited.::Brand Hauser: I''m not that excited.', '- 15 October 1997', 'France:2 May 1984', 'USA:214', 'Trademark Holder')",1
mi,"mi.info IN ('During the performance of Strawberry Fields, the main characters watch TV. In the counter shot we see the same image projected on their faces. This is a reference to the promotional video that the Beatles made to accompany the song when it was released.', 'Spain:January 1973', 'UK:3 April 1997', 'Â©BBC MCMLXXXVII', 'UK:27 February 1966')",1
mi,"mi.info IN ('The ""Why Don''t We Do It In The Road"" scene is alluding to how ''Brian Epstein'' discovered ''The Beatles'' (qv).', 'Japan:3 March 1984', 'India:10', 'USA:January 1977', 'Japan:3 March 2008')",1
mi,"mi.info IN ('Taymor, Julie. ""Across the Universe: Creating an Original Movie Musical"". Newmarket Press, 2007, ISBN-10: 1557047391', 'UK:20 April 1971', '$ 124.95', 'Extreme Fun!', 'Singapore:1972')",1
mi,"mi.info IN ('In the movie Lucy (''Evan Rachel Wood'' (qv))''s boyfriend enlists in the army and is killed in action in Vietnam. In the video for ''Green Day'' (qv)''s song ""Wake me up when September Ends"" Evan''s character''s boyfriend enlists in the Marines and is possibly injured or even killed in Iraq.', 'Spain:22 July 1973', 'Russia:10 May 2005', 'Canada:10 July 1981', 'Austria:180')",1
mi,"mi.info IN ('$74,474 (USA) (1 June 2008)', 'UK:21 April 1971', '28 August 1900 -', 'Mind If I Smoke?', 'Hungary:31 May 2012')",1
mi,"mi.info IN ('Natalie Hegalhuzen: So you want to seduce the journalist whose politics you despise?::Brand Hauser: How dare you. I have no politics.', 'Portugal:March 2005', 'USA:5 June 1926', 'Chile:8 August 2010', 'USA:19 May 1995')",1
mi,"mi.info IN ('$302,854 (USA) (24 November 2007) (214 screens)', 'France:5 June 1996', 'Brazil:Livre', 'USA:September 1961', 'Italy:26 May 2006')",1
mi,"mi.info IN ('Canada:14A', 'MET:3970 m', 'UK:5 January 1995', 'Japan:13 July 1963', 'France:18 July 1998')",1
mi,"mi.info IN ('$8,078,951 (USA) (7 October 2007)', 'Tooth of Death', 'Denmark:2 June 2004', 'Finland:4 July 2003', 'Brujas, Belgium')",1
mi,"mi.info IN ('Drama', 'Spain:4 June 1966', 'MET:3529 m', 'USA:31 July 1991', 'Lammi, Finland')",1
mi,"mi.info IN ('Crime', 'Edgewood Films [us]', 'Germany:20 May 2001', 'USA:5 August 1950', 'MET:120.40 m')",1
mi,"mi.info IN ('According to ''Julie Taymor'' (qv) she used 30 songs of ''The Beatles'' (qv) as a basis for the script that covers events from 1963 to 1969, but in the film those 6 years are compressed into two years.', 'Canada:43', 'Â©WDR 2007', 'Belgium:9 June 1988', 'Sweden:1 June 2009')",1
mi,"mi.info IN ('UK:15', '20 March 2012 -', 'Japan:25', 'UK:7 August 1965', 'Lebanon:6 June 2013')",1
mi,"mi.info IN ('UK', 'Japan:8 April 1978', 'UK:22 November 1983', 'Norway:4 May 2000', 'Sky Wang')",1
mi,"mi.info IN ('Brand Hauser: Did you know that the word ""person"" comes from the Latin word ""persona"", which means mask? So maybe being human means we invite spectators to ponder what lies behind. Each of us will be composed of a variety of masks, and if we can see behind the mask, we would get a burst of clarity. And if that flame was bright enough, that''s when we fall in love. What''s your opinion on these divine matters?::Natalie Hegalhuzen: I''m not going to fuck you. You know that, right?', '135,856 (Spain)', 'USA:4 April 1984', 'USA:9 December 1952', 'UK:4 January 2007')",1
mi,"mi.info IN ('$23,901,110 (USA) (24 November 2007)', 'UK:11 April 1947', 'Delancy Group', 'Spain:April 2012', 'Argentina:May 2008')",1
mi,"mi.info IN ('The character names Ooq-Mi-Fay and Ooq-Yu-Fay, loosely translated from Pig Latin, are ""f**k me"" and ""f**k you"".', 'Spain:24 March 2009', 'UK:3 March 1996', 'Break The Routine', 'USA:4 January 1928')",1
mi,"mi.info IN ('Drama', 'USA:21 August 2002', 'UK:26 October 2011', 'Canada:7 May 2012', 'UK:1 May 1993')",1
mi,"mi.info IN ('OFM:35 mm', 'Italy:19 May 2006', 'UK:16 November 2001', 'Italy:11 July 2013', 'Matthew R. Marshall')",1
mi,"mi.info IN ('Canada:September 2010', 'UK:16 February 1986', 'Austria:1977', 'UK:April 1971', 'Italy:17 June 1976')",1
mi,"mi.info IN ('Although the opening of the film is set at a ""Dayton High School"" in Dayton, Ohio, no such school exists or ever existed in Dayton. In the 1960s, Dayton had several high schools, none of which had Wildcats as a mascot.', '15 May 1998 - ?', 'India:1922', 'MET:14.15 m', 'Japan:27 March 1957')",1
mi,"mi.info IN ('$19,296,796 (USA) (28 October 2007)', 'GRD 300,000', 'Turkey:6 July 2007', 'USA:53', '2401')",1
mi,"mi.info IN ('Director ''Julie Taymor'' (qv) created the part of Sadie for ''Dana Fuchs'' (qv).', 'USA:13 May 1994', 'Russia:4 April 2006', 'China:28 April 2009', 'Turkey:April 1973')",1
t,t.production_year > 1916 AND t.production_year < 2012,1
t,t.production_year > 1930 AND t.production_year < 2013,1
t,t.production_year > 1959 AND t.production_year < 2013,1
t,t.production_year > 1978 AND t.production_year < 2014,1
t,t.production_year > 1937 AND t.production_year < 2016,1
t,t.production_year > 2000 AND t.production_year < 2008,1
t,t.production_year > 1898 AND t.production_year < 2015,1
t,t.production_year > 1947 AND t.production_year < 2009,1
t,t.production_year > 1987 AND t.production_year < 2009,1
t,t.production_year > 1933 AND t.production_year < 2013,1
t,t.production_year > 1975 AND t.production_year < 2016,1
t,t.production_year > 1919 AND t.production_year < 2017,1
t,t.production_year > 1951 AND t.production_year < 2015,1
t,t.production_year > 1938 AND t.production_year < 2009,1
t,t.production_year > 1932 AND t.production_year < 2015,1
t,t.production_year > 1979 AND t.production_year < 2018,1
t,t.production_year > 1935 AND t.production_year < 2018,1
t,t.production_year > 1988 AND t.production_year < 2006,1
t,t.production_year > 1963 AND t.production_year < 2015,1
t,t.production_year > 1923 AND t.production_year < 2013,1
t,t.production_year > 1989 AND t.production_year < 2012,1
t,t.production_year > 2000 AND t.production_year < 2018,1
t,t.production_year > 1896 AND t.production_year < 2014,1
t,t.production_year > 1921 AND t.production_year < 2011,1
t,t.production_year > 1959 AND t.production_year < 2015,1
t,t.production_year > 1902 AND t.production_year < 2009,1
t,t.production_year > 2000 AND t.production_year < 2015,1
t,t.production_year > 1918 AND t.production_year < 2014,1
t,t.production_year > 1959 AND t.production_year < 2011,1
t,t.production_year > 1921 AND t.production_year < 2013,1
t,t.production_year > 1888 AND t.production_year < 2009,1
t,t.production_year > 1909 AND t.production_year < 2016,1
t,t.production_year > 1976 AND t.production_year < 2010,1
t,t.production_year > 1966 AND t.production_year < 2010,1
t,t.production_year > 1926 AND t.production_year < 2015,1
t,t.production_year > 1994 AND t.production_year < 2008,1
t,t.production_year > 1975 AND t.production_year < 2009,1
t,t.production_year > 1992 AND t.production_year < 2004,1
t,t.production_year > 1990 AND t.production_year < 2009,1
t,t.production_year > 1969 AND t.production_year < 2009,1
t,t.production_year > 1909 AND t.production_year < 2014,1
t,t.production_year > 1899 AND t.production_year < 2014,1
t,t.production_year > 1953 AND t.production_year < 2012,1
t,t.production_year > 1950 AND t.production_year < 2012,1
t,t.production_year > 1989 AND t.production_year < 2010,1
t,t.production_year > 1941 AND t.production_year < 1993,1
t,t.production_year > 1995 AND t.production_year < 2017,1
t,t.production_year > 1936 AND t.production_year < 2017,1
t,t.production_year > 1929 AND t.production_year < 2018,1
t,t.production_year > 1941 AND t.production_year < 2017,1
