Table,Condition,Frequency
ci,ci.note = '(assistant: Mr. Williamson)',1
ci,ci.note = '(characters) (uncredited)',1
ci,ci.note = '(co-location manager)',1
ci,ci.note = '(archive footage) (uncredited)',2
ci,ci.note = '(office production assistant)',1
ci,ci.note = '(original music by)',1
ci,ci.note = '(location scout) (uncredited)',1
ci,ci.note = '(co-executive producer)',2
ci,ci.note = '(game designer)',1
ci,ci.note = '(armorer) (uncredited)',1
ci,ci.note = '(stand-in)',1
ci,ci.note = '(location manager) (uncredited)',1
ci,ci.note = '(locations scout)',1
ci,ci.note = '(assistant production office coordinator: Mexico)',1
ci,ci.note = '(field cashier)',1
ci,ci.note = '(location manager: second unit)',1
ci,ci.note = '(location auditor)',1
ci,ci.note = '(helicopter pilot) (uncredited)',1
ci,ci.note = '(location assistant) (uncredited)',1
ci,"ci.note = '(segment ""The Facts in the Case of Mr. Valdemar"")'",1
ci,ci.note = '(assistant producer)',1
ci,ci.note = '(1998-1999)',1
ci,ci.note = '(extras coordinator) (uncredited)',1
ci,ci.note = '(additional dialogue)',1
ci,ci.note = '(first assistant accountant)',1
ci,ci.note = '(play)',1
ci,ci.note = '(helicopter pilot)',1
cn,cn.country_code = '[us]',172
cn,cn.country_code = '[ar]',21
cn,cn.country_code = '[fi]',5
cn,cn.country_code = '[de]',31
cn,cn.country_code = '[gb]',26
cn,cn.country_code = '[hu]',5
cn,cn.country_code = '[nz]',2
cn,cn.country_code = '[au]',13
cn,cn.country_code = '[mx]',1
cn,cn.country_code = '[nl]',28
cn,cn.country_code = '[cl]',1
cn,cn.country_code = '[ca]',18
cn,cn.country_code = '[at]',1
cn,cn.country_code = '[ae]',3
cn,cn.country_code = '[gr]',9
cn,cn.country_code = '[sg]',5
cn,cn.country_code = '[fr]',13
cn,cn.country_code = '[es]',5
cn,cn.country_code = '[jp]',6
cn,cn.country_code = '[cshh]',2
cn,cn.country_code = '[dk]',2
cn,cn.country_code = '[ph]',4
cn,cn.country_code = '[be]',4
cn,cn.country_code = '[pl]',1
cn,cn.country_code = '[se]',4
cn,cn.country_code = '[tw]',1
cn,cn.country_code = '[it]',5
cn,cn.country_code = '[pt]',2
cn,cn.country_code = '[ru]',3
cn,cn.country_code = '[cu]',1
cn,cn.country_code = '[ve]',2
cn,cn.country_code = '[br]',2
cn,cn.country_code = '[sk]',1
cn,cn.country_code = '[ch]',1
mc,mc.note LIKE '%1%' AND mc.note NOT LIKE '%9%',1
mc,mc.note LIKE '%)%' AND mc.note NOT LIKE '%1%',3
mc,mc.note LIKE '%n%' AND mc.note NOT LIKE '%0%',2
mc,mc.note LIKE '%D%' AND mc.note NOT LIKE '%s%',2
mc,mc.note LIKE '%h%' AND mc.note NOT LIKE '%4%',1
mc,mc.note LIKE '%o%' AND mc.note NOT LIKE '%i%',1
mc,mc.note LIKE '%a%' AND mc.note NOT LIKE '%1%',1
mc,mc.note LIKE '%g%' AND mc.note NOT LIKE '%1%',1
mc,mc.note LIKE '%a%' AND mc.note NOT LIKE '%y%',1
mc,mc.note LIKE '%t%' AND mc.note NOT LIKE '%3%',2
mc,mc.note LIKE '%(%' AND mc.note NOT LIKE '%t%',2
mc,mc.note LIKE '%t%' AND mc.note NOT LIKE '%o%',1
mc,mc.note LIKE '%)%' AND mc.note NOT LIKE '%d%',1
mc,mc.note LIKE '%e%' AND mc.note NOT LIKE '%n%',3
mc,mc.note LIKE '%t%' AND mc.note NOT LIKE '%1%',1
mc,mc.note LIKE '%)%' AND mc.note NOT LIKE '%0%',7
mc,mc.note LIKE '%r%' AND mc.note NOT LIKE '%p%',1
mc,mc.note LIKE '%e%' AND mc.note NOT LIKE '%D%',1
mc,mc.note LIKE '%)%' AND mc.note NOT LIKE '%T%',3
mc,mc.note LIKE '%)%' AND mc.note NOT LIKE '%m%',1
mc,mc.note LIKE '%(%' AND mc.note NOT LIKE '%V%',4
mc,mc.note LIKE '%r%' AND mc.note NOT LIKE '%1%',1
mc,mc.note LIKE '%i%' AND mc.note NOT LIKE '%t%',1
mc,mc.note LIKE '%)%' AND mc.note NOT LIKE '%e%',3
mc,mc.note LIKE '%h%' AND mc.note NOT LIKE '%1%',1
mc,mc.note LIKE '%T%' AND mc.note NOT LIKE '%d%',1
mc,mc.note LIKE '%9%' AND mc.note NOT LIKE '%V%',1
mc,mc.note LIKE '%l%' AND mc.note NOT LIKE '%t%',3
mc,mc.note LIKE '%n%' AND mc.note NOT LIKE '%A%',1
mc,mc.note LIKE '%r%' AND mc.note NOT LIKE '%0%',2
mc,mc.note LIKE '%C%' AND mc.note NOT LIKE '%c%',1
mc,mc.note LIKE '%4%' AND mc.note NOT LIKE '%T%',1
mc,mc.note LIKE '%o%' AND mc.note NOT LIKE '%r%',2
mc,mc.note LIKE '%n%' AND mc.note NOT LIKE '%s%',1
mc,mc.note LIKE '%9%' AND mc.note NOT LIKE '%6%',1
mc,mc.note LIKE '%)%' AND mc.note NOT LIKE '%c%',2
mc,mc.note LIKE '%2%' AND mc.note NOT LIKE '%l%',4
mc,mc.note LIKE '%t%' AND mc.note NOT LIKE '%a%',4
mc,mc.note LIKE '%(%' AND mc.note NOT LIKE '%i%',3
mc,mc.note LIKE '%)%' AND mc.note NOT LIKE '%G%',1
mc,mc.note LIKE '%a%' AND mc.note NOT LIKE '%t%',2
mc,mc.note LIKE '%)%' AND mc.note NOT LIKE '%i%',6
mc,mc.note LIKE '%)%' AND mc.note NOT LIKE '%S%',3
mc,mc.note LIKE '%t%' AND mc.note NOT LIKE '%8%',1
mc,mc.note LIKE '%e%' AND mc.note NOT LIKE '%2%',2
mc,mc.note LIKE '%e%' AND mc.note NOT LIKE '%c%',3
mc,mc.note LIKE '%(%' AND mc.note NOT LIKE '%1%',5
mc,mc.note LIKE '%s%' AND mc.note NOT LIKE '%e%',1
mc,mc.note LIKE '%A%' AND mc.note NOT LIKE '%h%',1
mc,mc.note LIKE '%2%' AND mc.note NOT LIKE '%y%',2
mc,mc.note LIKE '%e%' AND mc.note NOT LIKE '%0%',1
mc,mc.note LIKE '%)%' AND mc.note NOT LIKE '%y%',1
mc,mc.note LIKE '%-%' AND mc.note NOT LIKE '%U%',1
mc,mc.note LIKE '%7%' AND mc.note NOT LIKE '%5%',1
mc,mc.note LIKE '%3%' AND mc.note NOT LIKE '%a%',1
mc,mc.note LIKE '%(%' AND mc.note NOT LIKE '%l%',1
mc,mc.note LIKE '%r%' AND mc.note NOT LIKE '%e%',2
mc,mc.note LIKE '%d%' AND mc.note NOT LIKE '%o%',1
mc,mc.note LIKE '%h%' AND mc.note NOT LIKE '%a%',1
mc,mc.note LIKE '%)%' AND mc.note NOT LIKE '%a%',3
mc,mc.note LIKE '%(%' AND mc.note NOT LIKE '%a%',6
mc,mc.note LIKE '%(%' AND mc.note NOT LIKE '%S%',1
mc,mc.note LIKE '%V%' AND mc.note NOT LIKE '%D%',2
mc,mc.note LIKE '%A%' AND mc.note NOT LIKE '%1%',1
mc,mc.note LIKE '%o%' AND mc.note NOT LIKE '%I%',1
mc,mc.note LIKE '%(%' AND mc.note NOT LIKE '%d%',3
mc,mc.note LIKE '%S%' AND mc.note NOT LIKE '%e%',1
mc,mc.note LIKE '%r%' AND mc.note NOT LIKE '%c%',2
mc,mc.note LIKE '%r%' AND mc.note NOT LIKE '%l%',1
mc,mc.note LIKE '%c%' AND mc.note NOT LIKE '%l%',1
mc,mc.note LIKE '%2%' AND mc.note NOT LIKE '%1%',1
mc,mc.note LIKE '%s%' AND mc.note NOT LIKE '%R%',1
mc,mc.note LIKE '%l%' AND mc.note NOT LIKE '%V%',3
mc,mc.note LIKE '%(%' AND mc.note NOT LIKE '%h%',3
mc,mc.note LIKE '%(%' AND mc.note NOT LIKE '%U%',4
mc,mc.note LIKE '%n%' AND mc.note NOT LIKE '%V%',2
mc,mc.note LIKE '%)%' AND mc.note NOT LIKE '%t%',1
mc,mc.note LIKE '%2%' AND mc.note NOT LIKE '%c%',1
mc,mc.note LIKE '%)%' AND mc.note NOT LIKE '%9%',4
mc,mc.note LIKE '%(%' AND mc.note NOT LIKE '%A%',1
mc,mc.note LIKE '%i%' AND mc.note NOT LIKE '%l%',2
mc,mc.note LIKE '%)%' AND mc.note NOT LIKE '%D%',1
mc,mc.note LIKE '%0%' AND mc.note NOT LIKE '%e%',1
mc,mc.note LIKE '%e%' AND mc.note NOT LIKE '%s%',2
mc,mc.note LIKE '%U%' AND mc.note NOT LIKE '%4%',1
mc,mc.note LIKE '%a%' AND mc.note NOT LIKE '%S%',2
mc,mc.note LIKE '%t%' AND mc.note NOT LIKE '%s%',1
mc,mc.note LIKE '%a%' AND mc.note NOT LIKE '%o%',1
mc,mc.note LIKE '%5%' AND mc.note NOT LIKE '%8%',1
mc,mc.note LIKE '%a%' AND mc.note NOT LIKE '%8%',1
mc,mc.note LIKE '%(%' AND mc.note NOT LIKE '%5%',2
mc,mc.note LIKE '%T%' AND mc.note NOT LIKE '%U%',1
mc,mc.note LIKE '%S%' AND mc.note NOT LIKE '%U%',1
mc,mc.note LIKE '%S%' AND mc.note NOT LIKE '%D%',4
mc,mc.note LIKE '%n%' AND mc.note NOT LIKE '%o%',2
mc,mc.note LIKE '%o%' AND mc.note NOT LIKE '%2%',1
mc,mc.note LIKE '%0%' AND mc.note NOT LIKE '%y%',1
mc,mc.note LIKE '%)%' AND mc.note NOT LIKE '%A%',3
mc,mc.note LIKE '%V%' AND mc.note NOT LIKE '%C%',1
mc,mc.note LIKE '%A%' AND mc.note NOT LIKE '%u%',1
mc,mc.note LIKE '%)%' AND mc.note NOT LIKE '%n%',2
mc,mc.note LIKE '%7%' AND mc.note NOT LIKE '%l%',1
mc,mc.note LIKE '%i%' AND mc.note NOT LIKE '%o%',2
mc,mc.note LIKE '%a%' AND mc.note NOT LIKE '%N%',1
mc,mc.note LIKE '%l%' AND mc.note NOT LIKE '%4%',2
mc,mc.note LIKE '%a%' AND mc.note NOT LIKE '%K%',1
mc,mc.note LIKE '%l%' AND mc.note NOT LIKE '%E%',1
mc,mc.note LIKE '%8%' AND mc.note NOT LIKE '%9%',2
mc,mc.note LIKE '%T%' AND mc.note NOT LIKE '%9%',1
mc,mc.note LIKE '%0%' AND mc.note NOT LIKE '%D%',1
mc,mc.note LIKE '%p%' AND mc.note NOT LIKE '%V%',1
mc,mc.note LIKE '%2%' AND mc.note NOT LIKE '%d%',1
mc,mc.note LIKE '%0%' AND mc.note NOT LIKE '%2%',2
mc,mc.note LIKE '%(%' AND mc.note NOT LIKE '%e%',5
mc,mc.note LIKE '%r%' AND mc.note NOT LIKE '%3%',2
mc,mc.note LIKE '%o%' AND mc.note NOT LIKE '%c%',1
mc,mc.note LIKE '%i%' AND mc.note NOT LIKE '%e%',2
mc,mc.note LIKE '%L%' AND mc.note NOT LIKE '%t%',1
mc,mc.note LIKE '%(%' AND mc.note NOT LIKE '%9%',3
mc,mc.note LIKE '%y%' AND mc.note NOT LIKE '%n%',1
mc,mc.note LIKE '%c%' AND mc.note NOT LIKE '%r%',2
mc,mc.note LIKE '%l%' AND mc.note NOT LIKE '%b%',1
mc,mc.note LIKE '%S%' AND mc.note NOT LIKE '%h%',1
mc,mc.note LIKE '%e%' AND mc.note NOT LIKE '%a%',3
mc,mc.note LIKE '%0%' AND mc.note NOT LIKE '%s%',1
mc,mc.note LIKE '%A%' AND mc.note NOT LIKE '%V%',2
mc,mc.note LIKE '%a%' AND mc.note NOT LIKE '%0%',1
mc,mc.note LIKE '%(%' AND mc.note NOT LIKE '%c%',1
mc,mc.note LIKE '%i%' AND mc.note NOT LIKE '%g%',1
mc,mc.note LIKE '%(%' AND mc.note NOT LIKE '%n%',2
mc,mc.note LIKE '%A%' AND mc.note NOT LIKE '%5%',1
mc,mc.note LIKE '%e%' AND mc.note NOT LIKE '%5%',1
mc,mc.note LIKE '%2%' AND mc.note NOT LIKE '%V%',1
mc,mc.note LIKE '%a%' AND mc.note NOT LIKE '%c%',2
mc,mc.note LIKE '%h%' AND mc.note NOT LIKE '%n%',1
mc,mc.note LIKE '%w%' AND mc.note NOT LIKE '%T%',1
mc,mc.note LIKE '%s%' AND mc.note NOT LIKE '%a%',1
mc,mc.note LIKE '%9%' AND mc.note NOT LIKE '%1%',1
mc,mc.note LIKE '%U%' AND mc.note NOT LIKE '%A%',1
mc,mc.note LIKE '%)%' AND mc.note NOT LIKE '%3%',1
mc,mc.note LIKE '%r%' AND mc.note NOT LIKE '%9%',1
mc,mc.note LIKE '%u%' AND mc.note NOT LIKE '%l%',1
mc,mc.note LIKE '%e%' AND mc.note NOT LIKE '%r%',3
mc,mc.note LIKE '%4%' AND mc.note NOT LIKE '%c%',1
mc,mc.note LIKE '%D%' AND mc.note NOT LIKE '%A%',1
mc,mc.note LIKE '%c%' AND mc.note NOT LIKE '%a%',1
mc,mc.note LIKE '%(%' AND mc.note NOT LIKE '%8%',1
mc,mc.note LIKE '%r%' AND mc.note NOT LIKE '%i%',1
mc,mc.note LIKE '%1%' AND mc.note NOT LIKE '%r%',2
mc,mc.note LIKE '%1%' AND mc.note NOT LIKE '%l%',2
mc,mc.note LIKE '%o%' AND mc.note NOT LIKE '%d%',1
mc,mc.note LIKE '%n%' AND mc.note NOT LIKE '%2%',1
mc,mc.note LIKE '%y%' AND mc.note NOT LIKE '%D%',1
mc,mc.note LIKE '%U%' AND mc.note NOT LIKE '%2%',1
mc,mc.note LIKE '%s%' AND mc.note NOT LIKE '%h%',1
mc,mc.note LIKE '%t%' AND mc.note NOT LIKE '%0%',1
mc,mc.note LIKE '%t%' AND mc.note NOT LIKE '%U%',1
mc,mc.note LIKE '%(%' AND mc.note NOT LIKE '%r%',3
mc,mc.note LIKE '%5%' AND mc.note NOT LIKE '%1%',1
mc,mc.note LIKE '%0%' AND mc.note NOT LIKE '%d%',1
mc,mc.note LIKE '%V%' AND mc.note NOT LIKE '%?%',1
mc,mc.note LIKE '%V%' AND mc.note NOT LIKE '%-%',1
mc,mc.note LIKE '%V%' AND mc.note NOT LIKE '%0%',2
mc,mc.note LIKE '%i%' AND mc.note NOT LIKE '%7%',1
mc,mc.note LIKE '%l%' AND mc.note NOT LIKE '%0%',1
mc,mc.note LIKE '%)%' AND mc.note NOT LIKE '%5%',1
mc,mc.note LIKE '%n%' AND mc.note NOT LIKE '%a%',1
mc,mc.note LIKE '%(%' AND mc.note NOT LIKE '%0%',5
mc,mc.note LIKE '%S%' AND mc.note NOT LIKE '%A%',1
mc,mc.note LIKE '%n%' AND mc.note NOT LIKE '%u%',1
mc,mc.note LIKE '%A%' AND mc.note NOT LIKE '%e%',1
mc,mc.note LIKE '%t%' AND mc.note NOT LIKE '%p%',2
mc,mc.note LIKE '%v%' AND mc.note NOT LIKE '%e%',1
mc,mc.note LIKE '%U%' AND mc.note NOT LIKE '%7%',1
mc,mc.note LIKE '%h%' AND mc.note NOT LIKE '%e%',2
mc,mc.note LIKE '%S%' AND mc.note NOT LIKE '%i%',2
mc,mc.note LIKE '%o%' AND mc.note NOT LIKE '%p%',1
mc,mc.note LIKE '%y%' AND mc.note NOT LIKE '%i%',1
mc,mc.note LIKE '%?%' AND mc.note NOT LIKE '%A%',1
mc,mc.note LIKE '%)%' AND mc.note NOT LIKE '%o%',1
mc,mc.note LIKE '%V%' AND mc.note NOT LIKE '%U%',1
mc,mc.note LIKE '%(%' AND mc.note NOT LIKE '%?%',1
mc,mc.note LIKE '%v%' AND mc.note NOT LIKE '%u%',1
mc,mc.note LIKE '%s%' AND mc.note NOT LIKE '%d%',1
mc,mc.note LIKE '%i%' AND mc.note NOT LIKE '%b%',2
mc,mc.note LIKE '%s%' AND mc.note NOT LIKE '%n%',1
mc,mc.note LIKE '%1%' AND mc.note NOT LIKE '%i%',1
mc,mc.note LIKE '%a%' AND mc.note NOT LIKE '%d%',1
mc,mc.note LIKE '%a%' AND mc.note NOT LIKE '%.%',1
mc,mc.note LIKE '%0%' AND mc.note NOT LIKE '%r%',1
mc,mc.note LIKE '%i%' AND mc.note NOT LIKE '%m%',1
mc,mc.note LIKE '%0%' AND mc.note NOT LIKE '%V%',2
mc,mc.note LIKE '%)%' AND mc.note NOT LIKE '%7%',1
mc,mc.note LIKE '%F%' AND mc.note NOT LIKE '%i%',1
mc,mc.note LIKE '%S%' AND mc.note NOT LIKE '%0%',3
mc,mc.note LIKE '%r%' AND mc.note NOT LIKE '%o%',1
mc,mc.note LIKE '%p%' AND mc.note NOT LIKE '%d%',1
mc,mc.note LIKE '%D%' AND mc.note NOT LIKE '%G%',1
mc,mc.note LIKE '%m%' AND mc.note NOT LIKE '%7%',1
mc,mc.note LIKE '%r%' AND mc.note NOT LIKE '%2%',1
mc,mc.note LIKE '%m%' AND mc.note NOT LIKE '%e%',1
mc,mc.note LIKE '%c%' AND mc.note NOT LIKE '%w%',1
mc,mc.note LIKE '%U%' AND mc.note NOT LIKE '%V%',1
mc,mc.note LIKE '%t%' AND mc.note NOT LIKE '%c%',1
mc,mc.note LIKE '%e%' AND mc.note NOT LIKE '%x%',1
mc,mc.note LIKE '%e%' AND mc.note NOT LIKE '%t%',2
mc,mc.note LIKE '%n%' AND mc.note NOT LIKE '%i%',1
mc,mc.note LIKE '%e%' AND mc.note NOT LIKE '%V%',1
mc,mc.note LIKE '%9%' AND mc.note NOT LIKE '%t%',1
mc,mc.note LIKE '%0%' AND mc.note NOT LIKE '%l%',2
mc,mc.note LIKE '%9%' AND mc.note NOT LIKE '%m%',1
mc,mc.note LIKE '%u%' AND mc.note NOT LIKE '%h%',1
mc,mc.note LIKE '%m%' AND mc.note NOT LIKE '%r%',1
mc,mc.note LIKE '%?%' AND mc.note NOT LIKE '%t%',1
mc,mc.note LIKE '%(%' AND mc.note NOT LIKE '%D%',2
mc,mc.note LIKE '%2%' AND mc.note NOT LIKE '%0%',1
mc,mc.note LIKE '%i%' AND mc.note NOT LIKE '%r%',1
mc,mc.note LIKE '%s%' AND mc.note NOT LIKE '%t%',1
mc,mc.note LIKE '%r%' AND mc.note NOT LIKE '%S%',1
mc,mc.note LIKE '%U%' AND mc.note NOT LIKE '%l%',1
mc,mc.note LIKE '%u%' AND mc.note NOT LIKE '%0%',1
mc,mc.note LIKE '%A%' AND mc.note NOT LIKE '%U%',2
mc,mc.note LIKE '%6%' AND mc.note NOT LIKE '%c%',1
mc,mc.note LIKE '%)%' AND mc.note NOT LIKE '%h%',1
mc,mc.note LIKE '%R%' AND mc.note NOT LIKE '%r%',1
mc,mc.note LIKE '%h%' AND mc.note NOT LIKE '%5%',1
mc,mc.note LIKE '%1%' AND mc.note NOT LIKE '%2%',1
mc,mc.note LIKE '%7%' AND mc.note NOT LIKE '%a%',1
mc,mc.note LIKE '%D%' AND mc.note NOT LIKE '%e%',1
mc,mc.note LIKE '%l%' AND mc.note NOT LIKE '%z%',1
mc,mc.note LIKE '%A%' AND mc.note NOT LIKE '%4%',1
mc,mc.note LIKE '%a%' AND mc.note NOT LIKE '%i%',2
mc,mc.note LIKE '%a%' AND mc.note NOT LIKE '%9%',1
mc,mc.note LIKE '%e%' AND mc.note NOT LIKE '%d%',2
mc,mc.note LIKE '%2%' AND mc.note NOT LIKE '%n%',1
mc,mc.note LIKE '%v%' AND mc.note NOT LIKE '%V%',1
mc,mc.note LIKE '%1%' AND mc.note NOT LIKE '%a%',1
mc,mc.note LIKE '%V%' AND mc.note NOT LIKE '%S%',1
mc,mc.note LIKE '%)%' AND mc.note NOT LIKE '%C%',1
mc,mc.note LIKE '%d%' AND mc.note NOT LIKE '%s%',1
mc,mc.note LIKE '%S%' AND mc.note NOT LIKE '%t%',1
mc,mc.note LIKE '%)%' AND mc.note NOT LIKE '%8%',1
mc,mc.note LIKE '%b%' AND mc.note NOT LIKE '%r%',1
mc,mc.note LIKE '%p%' AND mc.note NOT LIKE '%n%',1
mc,mc.note LIKE '%0%' AND mc.note NOT LIKE '%a%',1
mc,mc.note LIKE '%t%' AND mc.note NOT LIKE '%l%',1
mc,mc.note LIKE '%n%' AND mc.note NOT LIKE '%e%',1
mc,mc.note LIKE '%9%' AND mc.note NOT LIKE '%S%',2
mc,mc.note LIKE '%a%' AND mc.note NOT LIKE '%n%',1
mc,mc.note LIKE '%)%' AND mc.note NOT LIKE '%V%',1
mc,mc.note LIKE '%d%' AND mc.note NOT LIKE '%8%',1
mc,mc.note LIKE '%n%' AND mc.note NOT LIKE '%g%',1
mc,mc.note LIKE '%J%' AND mc.note NOT LIKE '%D%',1
mc,mc.note LIKE '%(%' AND mc.note NOT LIKE '%2%',1
mc,mc.note LIKE '%h%' AND mc.note NOT LIKE '%t%',1
mc,mc.note LIKE '%m%' AND mc.note NOT LIKE '%V%',1
mc,mc.note LIKE '%c%' AND mc.note NOT LIKE '%2%',1
mc,mc.note LIKE '%r%' AND mc.note NOT LIKE '%n%',1
mc,mc.note LIKE '%d%' AND mc.note NOT LIKE '%w%',1
mc,mc.note LIKE '%y%' AND mc.note NOT LIKE '%m%',1
mc,mc.note LIKE '%)%' AND mc.note NOT LIKE '%H%',2
mc,mc.note LIKE '%o%' AND mc.note NOT LIKE '%8%',1
mc,mc.note LIKE '%(%' AND mc.note NOT LIKE '%C%',1
mc,mc.note LIKE '%n%' AND mc.note NOT LIKE '%r%',1
mc,mc.note LIKE '%l%' AND mc.note NOT LIKE '%?%',1
mc,mc.note LIKE '%D%' AND mc.note NOT LIKE '%V%',1
mc,mc.note LIKE '%2%' AND mc.note NOT LIKE '%D%',1
mc,mc.note LIKE '%)%' AND mc.note NOT LIKE '%U%',1
mc,mc.note LIKE '%c%' AND mc.note NOT LIKE '%i%',1
mc,mc.note LIKE '%2%' AND mc.note NOT LIKE '%a%',1
mc,mc.note LIKE '%a%' AND mc.note NOT LIKE '%h%',1
mc,mc.note LIKE '%0%' AND mc.note NOT LIKE '%U%',1
n,n.name LIKE '%k%' AND n.name NOT LIKE '%w%',1
n,n.name LIKE '%e%' AND n.name NOT LIKE '%u%',4
n,n.name LIKE '%m%' AND n.name NOT LIKE '%o%',2
n,n.name LIKE '%o%' AND n.name NOT LIKE '%m%',1
n,n.name LIKE '%a%' AND n.name NOT LIKE '%l%',2
n,n.name LIKE '%n%' AND n.name NOT LIKE '%l%',5
n,n.name LIKE '%r%' AND n.name NOT LIKE '%G%',1
n,"n.name LIKE '%,%' AND n.name NOT LIKE '%C%'",1
n,n.name LIKE '%i%' AND n.name NOT LIKE '%A%',1
n,n.name LIKE '%a%' AND n.name NOT LIKE '%k%',2
n,n.name LIKE '%r%' AND n.name NOT LIKE '%C%',1
n,n.name LIKE '%c%' AND n.name NOT LIKE '%n%',2
n,n.name LIKE '%a%' AND n.name NOT LIKE '%e%',4
n,n.name LIKE '%h%' AND n.name NOT LIKE '%A%',1
n,n.name LIKE '%g%' AND n.name NOT LIKE '%c%',1
n,n.name LIKE '%z%' AND n.name NOT LIKE '%a%',1
n,"n.name LIKE '%r%' AND n.name NOT LIKE '%,%'",4
n,n.name LIKE '%h%' AND n.name NOT LIKE '%c%',1
n,n.name LIKE '%n%' AND n.name NOT LIKE '%p%',1
n,n.name LIKE '%n%' AND n.name NOT LIKE '%e%',1
n,"n.name LIKE '%g%' AND n.name NOT LIKE '%,%'",1
n,n.name LIKE '%s%' AND n.name NOT LIKE '%a%',1
n,n.name LIKE '%s%' AND n.name NOT LIKE '%t%',3
n,n.name LIKE '%r%' AND n.name NOT LIKE '%n%',3
n,n.name LIKE '%J%' AND n.name NOT LIKE '%K%',1
n,n.name LIKE '%o%' AND n.name NOT LIKE '%l%',1
n,n.name LIKE '%l%' AND n.name NOT LIKE '%a%',5
n,n.name LIKE '%F%' AND n.name NOT LIKE '%e%',1
n,"n.name LIKE '%,%' AND n.name NOT LIKE '%B%'",1
n,"n.name LIKE '%,%' AND n.name NOT LIKE '%a%'",2
n,n.name LIKE '%e%' AND n.name NOT LIKE '%P%',1
n,n.name LIKE '%x%' AND n.name NOT LIKE '%e%',1
n,n.name LIKE '%F%' AND n.name NOT LIKE '%s%',1
n,n.name LIKE '%o%' AND n.name NOT LIKE '%y%',1
n,"n.name LIKE '%,%' AND n.name NOT LIKE '%e%'",2
n,n.name LIKE '%K%' AND n.name NOT LIKE '%e%',1
n,n.name LIKE '%r%' AND n.name NOT LIKE '%g%',1
n,n.name LIKE '%d%' AND n.name NOT LIKE '%t%',2
n,n.name LIKE '%r%' AND n.name NOT LIKE '%K%',1
n,n.name LIKE '%h%' AND n.name NOT LIKE '%e%',1
n,n.name LIKE '%u%' AND n.name NOT LIKE '%D%',1
n,n.name LIKE '%h%' AND n.name NOT LIKE '%D%',1
n,n.name LIKE '%i%' AND n.name NOT LIKE '%k%',1
n,n.name LIKE '%M%' AND n.name NOT LIKE '%i%',2
n,n.name LIKE '%i%' AND n.name NOT LIKE '%e%',2
n,n.name LIKE '%s%' AND n.name NOT LIKE '%r%',1
n,n.name LIKE '%a%' AND n.name NOT LIKE '%K%',3
n,n.name LIKE '%e%' AND n.name NOT LIKE '%C%',1
n,n.name LIKE '%a%' AND n.name NOT LIKE '%W%',1
