Table,Condition,Frequency
mc,(mc.note LIKE '%(200%)%' OR mc.note LIKE '%(USA)%'),2
mc,(mc.note LIKE '%(USA)%' OR mc.note LIKE '%(Japan)%'),1
mc,(mc.note LIKE '%(co-production)%' OR mc.note LIKE '%(France)%'),1
mc,(mc.note LIKE '%(theatrical)%' OR mc.note LIKE '%(USA)%'),1
mc,(mc.note LIKE '%(2007)%' OR mc.note LIKE '%(200%)%'),1
mc,(mc.note LIKE '%(worldwide)%' OR mc.note LIKE '%(VHS)%'),1
mc,(mc.note LIKE '%(VHS)%' OR mc.note LIKE '%(worldwide)%'),1
mc,(mc.note LIKE '%(USA)%' OR mc.note LIKE '%(worldwide)%'),1
mc,(mc.note LIKE '%(co-production)%' OR mc.note LIKE '%(200%)%'),1
mc,(mc.note LIKE '%(co-production)%' OR mc.note LIKE '%(Japan)%'),1
mc,(mc.note LIKE '%(USA)%' OR mc.note LIKE '%(theatrical)%'),1
mi,(mi.info LIKE 'Japan:%201%' OR mi.info LIKE 'USA:% 200%'),2
mi,(mi.info LIKE 'USA:% 199%' OR mi.info LIKE 'Japan:%200%'),3
mi,(mi.info LIKE 'USA:% 200%' OR mi.info LIKE 'Japan:%200%'),2
mi,(mi.info LIKE 'USA:% 200%' OR mi.info LIKE 'Japan:%201%'),3
mi,(mi.info LIKE 'USA:%201%' OR mi.info LIKE 'USA:% 199%'),1
mi,(mi.info LIKE 'Japan:%201%' OR mi.info LIKE 'Japan:%200%'),1
mi,(mi.info LIKE 'USA:%2008%' OR mi.info LIKE 'Japan:%200%'),1
mi,(mi.info LIKE 'USA:%2008%' OR mi.info LIKE 'USA:% 200%'),3
mi,(mi.info LIKE 'USA:% 199%' OR mi.info LIKE 'Japan:%201%'),2
mi,(mi.info LIKE 'USA:%201%' OR mi.info LIKE 'USA:% 200%'),2
mi,(mi.info LIKE 'USA:% 200%' OR mi.info LIKE 'USA:% 199%'),4
mi,(mi.info LIKE 'USA:% 199%' OR mi.info LIKE 'Japan:%2007%'),2
mi,(mi.info LIKE 'Japan:%200%' OR mi.info LIKE 'USA:%200%'),1
mi,(mi.info LIKE 'USA:%200%' OR mi.info LIKE 'Japan:%200%'),3
mi,(mi.info LIKE 'Japan:%200%' OR mi.info LIKE 'USA:%2008%'),1
mi,(mi.info LIKE 'USA:% 200%' OR mi.info LIKE 'Japan:%2007%'),1
mi,(mi.info LIKE 'USA:%2008%' OR mi.info LIKE 'USA:%200%'),3
mi,(mi.info LIKE 'USA:%200%' OR mi.info LIKE 'USA:% 200%'),3
mi,(mi.info LIKE 'Japan:%2007%' OR mi.info LIKE 'USA:%200%'),2
mi,(mi.info LIKE 'USA:% 199%' OR mi.info LIKE 'USA:% 200%'),3
mi,(mi.info LIKE 'USA:% 199%' OR mi.info LIKE 'USA:%201%'),1
mi,(mi.info LIKE 'USA:%200%' OR mi.info LIKE 'USA:% 199%'),1
mi,(mi.info LIKE 'Japan:%2007%' OR mi.info LIKE 'Japan:%201%'),1
mi,(mi.info LIKE 'USA:%200%' OR mi.info LIKE 'USA:%201%'),1
mi,(mi.info LIKE 'USA:% 199%' OR mi.info LIKE 'USA:%200%'),1
mi,(mi.info LIKE 'USA:% 200%' OR mi.info LIKE 'USA:%200%'),1
mi,(mi.info LIKE 'USA:%2008%' OR mi.info LIKE 'USA:% 199%'),1
ci,"ci.note IN ('(voice)', '(voice: Japanese version)', '(voice) (uncredited)', '(voice: English version)')",44
ci,"ci.note IN ('(voice)', '(voice) (uncredited)', '(voice: English version)')",5
ci,"ci.note IN ('(writer)', '(head writer)', '(written by)', '(story)', '(story editor)')",1
cn,cn.country_code = '[jp]',1
cn,cn.country_code = '[us]',49
it_mi,it.info = 'release dates',50
n,n.gender = 'f' AND n.name LIKE 'M%',1
n,n.gender = 'm' AND n.name LIKE 'K%',1
n,n.gender = 'f' AND n.name LIKE 'Y%',3
n,n.gender = 'm' AND n.name LIKE '%V%',1
n,n.gender = 'm' AND n.name LIKE '%J%',1
n,n.gender = 'f' AND n.name LIKE 'J%',1
n,n.gender = 'f' AND n.name LIKE '%S%',1
n,n.gender = 'f' AND n.name LIKE 'K%',2
n,n.gender = 'f' AND n.name LIKE 'D%',1
n,n.gender = 'f' AND n.name LIKE 'C%',1
n,n.gender = 'f' AND n.name LIKE '%N%',1
n,n.gender = 'f' AND n.name LIKE '%Z%',1
n,n.gender = 'f' AND n.name LIKE 'I%',1
n,n.gender = 'f' AND n.name LIKE '%I%',1
n,n.gender = 'f' AND n.name LIKE '%O%',2
n,n.gender = 'f' AND n.name LIKE '%K%',1
n,n.gender = 'm' AND n.name LIKE '%Downey%Robert%',1
n,n.gender = 'f' AND n.name LIKE 'A%',2
n,n.gender = 'm' AND n.name LIKE '%G%',2
n,n.gender = 'f' AND n.name LIKE '%B%',3
n,n.gender = 'm' AND n.name LIKE '%P%',1
n,n.gender = 'f' AND n.name LIKE '%T%',1
n,n.gender = 'f' AND n.name LIKE '%Yo%',2
n,n.gender = 'm' AND n.name LIKE 'I%',1
n,n.gender = 'm' AND n.name LIKE '%Yo%',1
n,n.gender = 'm' AND n.name LIKE 'E%',1
n,n.gender = 'f' AND n.name LIKE 'W%',1
n,n.gender = 'f' AND n.name LIKE '%A%',1
n,n.gender = 'f' AND n.name LIKE '%E%',1
n,n.gender = 'f' AND n.name LIKE 'G%',1
n,n.gender = 'f' AND n.name LIKE '%M%',1
n,n.gender = 'f' AND n.name LIKE '%Tim%',1
n,n.gender = 'm' AND n.name LIKE '%R%',1
n,n.gender = 'f' AND n.name LIKE '%G%',1
n,n.gender = 'f' AND n.name LIKE '%Q%',1
n,n.gender = 'f' AND n.name LIKE 'Z%',2
n,n.gender = 'm' AND n.name LIKE 'Z%',1
n,n.gender = 'm' AND n.name LIKE '%D%',1
n,n.gender = 'f' AND n.name LIKE 'O%',1
n,n.gender = 'f' AND n.name LIKE '%F%',1
rt,rt.role = 'actress',40
rt,rt.role = 'actor',10
t,t.production_year > 2009 AND t.production_year < 2010,3
t,t.production_year > 1990 AND t.production_year < 2015,1
t,t.production_year > 2000 AND t.production_year < 2008,4
t,t.production_year > 2005 AND t.production_year < 2008,3
t,t.production_year > 1990 AND t.production_year < 2010,8
t,t.production_year > 2005 AND t.production_year < 2014,1
t,t.production_year > 2008 AND t.production_year < 2010,1
t,t.production_year > 1990 AND t.production_year < 1995,2
t,t.production_year > 2005 AND t.production_year < 2010,5
t,t.production_year > 2000 AND t.production_year < 2010,10
t,t.production_year > 2010 AND t.production_year < 2015,1
t,t.production_year > 1990 AND t.production_year < 2005,1
t,t.production_year > 2000 AND t.production_year < 2015,2
t,t.production_year > 2005 AND t.production_year < 2015,2
t,t.production_year > 1950 AND t.production_year < 2010,1
t,t.production_year > 1950 AND t.production_year < 2000,1
t,t.production_year > 2000 AND t.production_year < 2014,1
t,t.production_year > 2005 AND t.production_year < 2007,1
t,t.production_year > 1950 AND t.production_year < 2008,1
t,t.production_year > 1950 AND t.production_year < 1984,1
