Table,Condition,Frequency
mi,"mi.info IN ('OFM:35 mm', 'India:8 May 1998', 'UK:7 December 1961', 'Denmark:3 July 1998', 'USA:9 October 1962')",1
mi,"mi.info IN ('Estonia:3 December 2006', 'France:26 July 1961', 'Canada:23 May 2002', 'Mol, Belgium', 'France:21 July 1993')",1
mi,"mi.info IN ('PCS:Spherical', 'MET:412 m', 'USA:23 January 1943', 'MET:2707.55 m', 'CAD 194,000')",1
mi,"mi.info IN ('English', 'USA:14 August 1995', 'USA:247', 'Kibera, Kenya', 'USA:June 2012')",1
mi,"mi.info IN ('USA', 'MET:9002 m', 'Japan:9 May 2003', 'MET:3083.05 m', 'Canada:6 May 2010')",1
mi,"mi.info IN ('Bishop: Nick, T-Dog. You guys are so one dimensional.::T-Dog: Well fuck you, Whitey.', 'USA:20 June 1936', 'Italy:5 June 1964', 'Terror In Numbers', '40130')",1
mi,"mi.info IN ('Hong Kong:2 November 2006', 'Tarawa, Kiribati', 'USA:31 March 1915', 'USA:6 March 1949', 'Webb-Ellis')",1
mi,"mi.info IN ('Action', 'May 2008 -', 'USA:10 June 1959', '2732', 'Australia:1955')",1
mi,"mi.info IN ('PCS:Digital Intermediate', '$490,761 (Israel)', 'Poland:January 1998', '4,122 (Spain)', '13 July 2004 - ?')",1
mi,"mi.info IN ('Monty: [using a Forrest Gump voice] Momma said they''s my magic shoes. Mama said they would take me anywhere. ''Course Mama used to beat me with a rubber hose and call me a retard.', 'Japan:26 June 1960', 'USA:April 1981', 'Kfoun, Lebanon', 'MET:6250 m')",1
mi,"mi.info IN ('PFM:70 mm', 'Cocoa, Florida, USA', 'Kurt Schwitters', 'USA:5 February 2013', '$3,077 (USA)')",1
mi,"mi.info IN ('Thriller', 'Canada:2 May 1981', 'Latvia:19 June 2009', 'Italy:11 April 2008', '41422')",1
mi,"mi.info IN ('Dolby', 'Peru:1988', '$25,893,810 (USA)', 'Denmark:6 June 2009', 'Salaea, Philippines')",1
mi,"mi.info IN ('USA:R', 'UK:14:36', 'Denmark:13 May 1913', '$14,237,000 (USA)', 'De Vore Films')",1
mi,"mi.info IN ('UK:October 1993', 'Austria:23 May 1930', 'Spain:4 April 1996', 'Stargate', 'Italy:9 March 2006')",1
mi,"mi.info IN ('Ji-woo: [Having been rudely awakened] Did... did you just slap me? Why did you do that?::See-hee: Because I love you.', '460,079 (France)', 'USA:1 July 1985', 'USA:7 June 2010', 'UK:20 January 1995')",1
mi,"mi.info IN ('Germany:August 1993', '1962 CAPAC', 'You are who you eat', 'France:15 May 2002', 'MET:861 m')",1
mi,"mi.info IN ('Los Angeles, California, USA', 'Sweden:1 May 1992', 'USA:22 May 1950', 'Grumpy Old Men', 'UK:4 August 1999')",1
mi,"mi.info IN ('UK USA', '10 July 1939 - ?', '132,452 (France)', 'USA:25 July 1922', 'MET:3420.45 m')",1
mi,"mi.info IN ('Stu Price: Whoah, we''re not leaving a baby in the car.::Phil Wenneck: He''ll be fine. I cracked a window.', 'USA:24 May 1912', 'Czech Republic:100', 'MET:1919 m', 'Back on the attack.')",1
mi,"mi.info IN ('OFM:35 mm', '$242,109 (USA)', '28 October 1911', 'Sweden:6 May 1943', 'UK:September 1957')",1
t,t.production_year > 1985 AND t.production_year < 2008,1
t,t.production_year > 1968 AND t.production_year < 2013,1
t,t.production_year > 1935 AND t.production_year < 2016,1
t,t.production_year > 1927 AND t.production_year < 2008,1
t,t.production_year > 1905 AND t.production_year < 2015,1
t,t.production_year > 1960 AND t.production_year < 1999,1
t,t.production_year > 1970 AND t.production_year < 2001,1
t,t.production_year > 1934 AND t.production_year < 2010,1
t,t.production_year > 1903 AND t.production_year < 2014,1
t,t.production_year > 1961 AND t.production_year < 2014,1
t,t.production_year > 1911 AND t.production_year < 2012,1
t,t.production_year > 1996 AND t.production_year < 2017,1
t,t.production_year > 1990 AND t.production_year < 2013,1
t,t.production_year > 1975 AND t.production_year < 2014,1
t,t.production_year > 1892 AND t.production_year < 1994,1
t,t.production_year > 1932 AND t.production_year < 2020,1
t,t.production_year > 1903 AND t.production_year < 2015,1
t,t.production_year > 1982 AND t.production_year < 2015,1
t,t.production_year > 1912 AND t.production_year < 2017,1
t,t.production_year > 1894 AND t.production_year < 2004,1
t,t.production_year > 1980 AND t.production_year < 2020,1
t,t.production_year > 1898 AND t.production_year < 1997,1
t,t.production_year > 1934 AND t.production_year < 2005,1
t,t.production_year > 1945 AND t.production_year < 2011,1
t,t.production_year > 1991 AND t.production_year < 2014,1
t,t.production_year > 1983 AND t.production_year < 2008,1
t,t.production_year > 1987 AND t.production_year < 2017,1
t,t.production_year > 1960 AND t.production_year < 2014,1
t,t.production_year > 1961 AND t.production_year < 2007,1
t,t.production_year > 1963 AND t.production_year < 2015,1
t,t.production_year > 1972 AND t.production_year < 2011,1
t,t.production_year > 1923 AND t.production_year < 2000,1
t,t.production_year > 1959 AND t.production_year < 2016,1
t,t.production_year > 1997 AND t.production_year < 2015,1
t,t.production_year > 1906 AND t.production_year < 2008,1
t,t.production_year > 1879 AND t.production_year < 2010,1
t,t.production_year > 1996 AND t.production_year < 2015,1
t,t.production_year > 1920 AND t.production_year < 2016,1
t,t.production_year > 1938 AND t.production_year < 2014,1
t,t.production_year > 1879 AND t.production_year < 2008,1
t,t.production_year > 1931 AND t.production_year < 1997,1
t,t.production_year > 1879 AND t.production_year < 2006,1
t,t.production_year > 1898 AND t.production_year < 2012,1
t,t.production_year > 1924 AND t.production_year < 2000,1
t,t.production_year > 1906 AND t.production_year < 2014,1
t,t.production_year > 1903 AND t.production_year < 2017,1
t,t.production_year > 1992 AND t.production_year < 2015,1
t,t.production_year > 1895 AND t.production_year < 2017,1
t,t.production_year > 1896 AND t.production_year < 2013,1
t,t.production_year > 1909 AND t.production_year < 2004,1
