Table,Condition,Frequency
mi,(mi.info LIKE 'USA:% 199%' OR mi.info LIKE 'Japan:%200%'),1
mi,(mi.info LIKE 'USA:% 200%' OR mi.info LIKE 'USA:%201%'),1
mi,(mi.info LIKE 'Japan:%2007%' OR mi.info LIKE 'USA:% 200%'),1
mi,(mi.info LIKE 'USA:%201%' OR mi.info LIKE 'Japan:%2007%'),1
mi,(mi.info LIKE 'Japan:%2007%' OR mi.info LIKE 'USA:% 199%'),1
mi,(mi.info LIKE 'Japan:%2007%' OR mi.info LIKE 'USA:%200%'),1
ci,"ci.note IN ('(voice)', '(voice: Japanese version)', '(voice) (uncredited)', '(voice: English version)')",46
ci,"ci.note IN ('(voice)', '(voice) (uncredited)', '(voice: English version)')",4
cn,cn.country_code = '[us]',45
cn,cn.country_code = '[jp]',4
cn,cn.country_code = '[de]',1
it_mi,it.info = 'release dates',50
n,n.gender = 'm' AND n.name LIKE '%F%',3
n,n.gender = 'm' AND n.name LIKE '%C%',3
n,n.gender = 'm' AND n.name LIKE '%P%',2
n,n.gender = 'm' AND n.name LIKE 'A%',4
n,n.gender = 'm' AND n.name LIKE '%W%',3
n,n.gender = 'm' AND n.name LIKE '%B%',2
n,n.gender = 'm' AND n.name LIKE '%M%',1
n,n.gender = 'm' AND n.name LIKE 'H%',2
n,n.gender = 'm' AND n.name LIKE '%T%',3
n,n.gender = 'm' AND n.name LIKE '%G%',2
n,n.gender = 'm' AND n.name LIKE 'B%',3
n,n.gender = 'm' AND n.name LIKE '%A%',2
n,n.gender = 'm' AND n.name LIKE '%D%',2
n,n.gender = 'm' AND n.name LIKE 'K%',1
n,n.gender = 'm' AND n.name LIKE 'I%',1
n,n.gender = 'm' AND n.name LIKE '%J%',1
n,n.gender = 'm' AND n.name LIKE 'E%',2
n,n.gender = 'm' AND n.name LIKE 'C%',2
n,n.gender = 'm' AND n.name LIKE '%N%',2
n,n.gender = 'm' AND n.name LIKE '%H%',1
n,n.gender = 'm' AND n.name LIKE 'F%',1
n,n.gender = 'm' AND n.name LIKE 'L%',2
n,n.gender = 'm' AND n.name LIKE 'J%',1
n,n.gender = 'm' AND n.name LIKE '%S%',1
n,n.gender = 'm' AND n.name LIKE '%E%',1
n,n.gender = 'm' AND n.name LIKE 'G%',1
n,n.gender = 'm' AND n.name LIKE '%K%',1
rt,rt.role = 'actor',50
t,t.production_year > 2000 AND t.production_year < 2007,2
t,t.production_year > 2005 AND t.production_year < 2008,1
t,t.production_year > 2008 AND t.production_year < 2010,2
t,t.production_year > 2000 AND t.production_year < 2008,2
t,t.production_year > 2005 AND t.production_year < 2010,5
t,t.production_year > 2000 AND t.production_year < 2010,7
t,t.production_year > 2000 AND t.production_year < 2014,3
t,t.production_year > 2000 AND t.production_year < 2005,1
t,t.production_year > 1990 AND t.production_year < 2008,3
t,t.production_year > 2005 AND t.production_year < 2015,2
t,t.production_year > 2000 AND t.production_year < 2015,6
t,t.production_year > 1950 AND t.production_year < 2010,2
t,t.production_year > 1950 AND t.production_year < 2015,2
t,t.production_year > 1950 AND t.production_year < 2008,1
t,t.production_year > 1990 AND t.production_year < 2010,6
t,t.production_year > 2005 AND t.production_year < 2014,3
t,t.production_year > 2005 AND t.production_year < 2007,1
t,t.production_year > 1990 AND t.production_year < 1995,1
