Table,Condition,Frequency
n,n.name LIKE '%Woodburne%',1
n,n.name LIKE '%Rose%',1
n,n.name LIKE '%Nuno%',1
n,n.name LIKE '%Frank%',10
n,n.name LIKE '%Paul%',1
n,n.name LIKE '%RodrÃ­guez%',2
n,n.name LIKE '%Ferguson%',1
n,n.name LIKE '%Nicolau%',1
n,n.name LIKE '%Thomas%',1
n,n.name LIKE '%Caggiano%',1
n,n.name LIKE '%Jackie%',1
n,n.name LIKE '%Rosal%',2
n,n.name LIKE '%Holland%',1
n,n.name LIKE '%Buco%',1
n,n.name LIKE '%Ian%',1
n,n.name LIKE '%Laura%',2
n,n.name LIKE '%Vanacore%',3
n,n.name LIKE '%Martin%',1
n,n.name LIKE '%Marta%',1
n,n.name LIKE '%a%',1
n,n.name LIKE '%Haruo%',1
n,n.name LIKE '%Wells%',1
n,n.name LIKE '%Jordi%',1
n,n.name LIKE '%Stephen%',2
n,n.name LIKE '%Diogo%',1
n,n.name LIKE '%Lee%',1
n,n.name LIKE '%Ron%',1
n,n.name LIKE '%Horta%',1
n,n.name LIKE '%William%',2
n,n.name LIKE '%Javier%',1
n,n.name LIKE '%Amaro%',1
n,n.name LIKE '%Steve%',1
n,n.name LIKE '%Hank%',1
n,n.name LIKE '%Walker%',1
n,n.name LIKE '%Liverman%',1
n,n.name LIKE '%Jerry%',1
n,n.name LIKE '%Martinho%',1
n,n.name LIKE '%O%',1
n,n.name LIKE '%Baker%',1
n,n.name LIKE '%Sean%',1
n,n.name LIKE '%Alison%',1
n,n.name LIKE '%Manuel%',1
n,n.name LIKE '%Barna%',1
n,n.name LIKE '%Brien%',2
n,n.name LIKE '%Samia%',1
n,n.name LIKE '%Florian%',2
n,n.name LIKE '%Maria%',1
n,n.name LIKE '%Laureano%',1
n,n.name LIKE '%Ivan%',1
n,n.name LIKE '%Medina%',1
n,n.name LIKE '%J%',2
n,n.name LIKE '%Ãlvarez%',2
n,n.name LIKE '%Barresi%',1
n,n.name LIKE '%Kimmel%',1
n,n.name LIKE '%ZÃ©%',2
n,n.name LIKE '%Taj%',1
n,n.name LIKE '%Horvath%',1
n,n.name LIKE '%Armand%',1
n,n.name LIKE '%Angelita%',1
n,n.name LIKE '%Popp%',1
n,n.name LIKE '%Russell%',1
n,n.name LIKE '%Arianne%',1
n,n.name LIKE '%C%',1
n,n.name LIKE '%Telma%',1
n,n.name LIKE '%Mike%',1
n,n.name LIKE '%Castellaneta%',1
n,n.name LIKE '%r%',1
n,n.name LIKE '%Medeiros%',3
n,n.name LIKE '%Craig%',2
n,n.name LIKE '%Martina%',1
n,n.name LIKE '%Pennington%',1
n,n.name LIKE '%Marsh%',1
n,n.name LIKE '%Sharon%',1
n,n.name LIKE '%Smith%',1
n,n.name LIKE '%Jeff%',1
n,n.name LIKE '%Strong%',1
n,n.name LIKE '%Bennett%',1
n,n.name LIKE '%Arena%',1
n,n.name LIKE '%Kahane%',1
n,n.name LIKE '%Doug%',1
n,n.name LIKE '%Gavin%',1
n,n.name LIKE '%Fenwick%',1
n,n.name LIKE '%Dias%',1
n,n.name LIKE '%Alex%',1
n,n.name LIKE '%Jindrich%',1
n,n.name LIKE '%Andrew%',1
n,n.name LIKE '%Fuentes%',1
n,n.name LIKE '%Loureiro%',1
n,n.name LIKE '%Versteeg%',1
n,n.name LIKE '%Cucha%',1
n,n.name LIKE '%Judy%',1
n,n.name LIKE '%Trey%',1
n,n.name LIKE '%McFadden%',1
n,n.name LIKE '%LuÃ­s%',1
n,n.name LIKE '%Curtis%',1
n,n.name LIKE '%E%',1
n,n.name LIKE '%Moreno%',1
n,n.name LIKE '%Weaver%',1
n,n.name LIKE '%Sisley%',1
n,n.name LIKE '%Skip%',1
n,n.name LIKE '%Brown%',1
t,t.production_year > 1987,5
t,t.production_year > 2010,16
t,t.production_year > 2001,12
t,t.production_year > 1996,8
t,t.production_year > 1995,8
t,t.production_year > 1999,13
t,t.production_year > 1928,2
t,t.production_year > 1930,1
t,t.production_year > 1989,9
t,t.production_year > 2004,20
t,t.production_year > 2008,19
t,t.production_year > 2007,10
t,t.production_year > 1967,2
t,t.production_year > 2006,13
t,t.production_year > 1939,1
t,t.production_year > 1958,2
t,t.production_year > 1902,1
t,t.production_year > 2005,20
t,t.production_year > 1977,6
t,t.production_year > 2003,14
t,t.production_year > 1890,1
t,t.production_year > 1997,11
t,t.production_year > 1964,4
t,t.production_year > 1947,1
t,t.production_year > 2000,9
t,t.production_year > 1982,3
t,t.production_year > 2012,2
t,t.production_year > 1998,11
t,t.production_year > 1976,3
t,t.production_year > 1959,2
t,t.production_year > 2009,15
t,t.production_year > 1991,6
t,t.production_year > 1988,5
t,t.production_year > 1986,8
t,t.production_year > 1915,2
t,t.production_year > 1980,3
t,t.production_year > 1975,3
t,t.production_year > 2002,11
t,t.production_year > 1938,2
t,t.production_year > 1909,1
t,t.production_year > 1957,4
t,t.production_year > 1894,2
t,t.production_year > 1941,2
t,t.production_year > 2011,6
t,t.production_year > 1951,3
t,t.production_year > 1984,4
t,t.production_year > 1899,1
t,t.production_year > 2013,4
t,t.production_year > 1993,5
t,t.production_year > 1932,2
t,t.production_year > 1985,4
t,t.production_year > 1972,3
t,t.production_year > 1970,2
t,t.production_year > 1891,4
t,t.production_year > 1990,2
t,t.production_year > 1974,4
t,t.production_year > 1908,2
t,t.production_year > 1952,2
t,t.production_year > 1918,1
t,t.production_year > 1983,4
t,t.production_year > 1968,2
t,t.production_year > 1950,1
t,t.production_year > 1880,1
t,t.production_year > 1994,7
t,t.production_year > 1966,1
t,t.production_year > 1978,2
t,t.production_year > 1973,4
t,t.production_year > 1965,3
t,t.production_year > 1888,2
t,t.production_year > 1981,4
t,t.production_year > 1953,1
t,t.production_year > 1898,1
t,t.production_year > 1949,2
t,t.production_year > 1992,3
t,t.production_year > 1955,2
t,t.production_year > 1907,1
t,t.production_year > 1946,1
t,t.production_year > 1960,1
t,t.production_year > 1897,1
t,t.production_year > 1963,2
t,t.production_year > 1969,2
t,t.production_year > 1925,2
t,t.production_year > 1948,1
t,t.production_year > 1929,1
t,t.production_year > 1979,1
t,t.production_year > 1954,1
t,t.production_year > 1913,1
t,t.production_year > 1892,1
t,t.production_year > 1971,1
t,t.production_year > 1906,1
