Table,Condition,Frequency
k,"k.keyword IN ('number-in-title', 'number-in-title', 'number-in-title', 'nudity', 'nudity')",1
k,"k.keyword IN ('hardcore', 'hardcore', 'hardcore', 'hardcore', 'hardcore')",2
k,"k.keyword IN ('number-in-title', 'number-in-title', 'based-on-play', 'nudity', 'based-on-play')",1
k,"k.keyword IN ('character-name-in-title', 'independent-film', 'character-name-in-title', 'character-name-in-title', 'independent-film')",1
k,"k.keyword IN ('arcade-game', 'lesbian-sex', 'softcore', 'dog', 'tv-mini-series')",1
k,"k.keyword IN ('father-son-relationship', 'bare-breasts', 'blood', 'blood', 'erotica')",1
k,"k.keyword IN ('death', 'male-nudity', 'two-word-title', 'lesbian-sex', 'violence')",1
k,"k.keyword IN ('nudity', 'based-on-play', 'based-on-play', 'based-on-play', 'number-in-title')",1
k,"k.keyword IN ('independent-film', 'independent-film', 'independent-film', 'character-name-in-title', 'character-name-in-title')",1
k,"k.keyword IN ('based-on-play', 'number-in-title', 'based-on-play', 'based-on-play', 'number-in-title')",1
k,"k.keyword IN ('character-name-in-title', 'independent-film', 'character-name-in-title', 'independent-film', 'character-name-in-title')",1
k,"k.keyword IN ('based-on-play', 'number-in-title', 'number-in-title', 'number-in-title', 'number-in-title')",1
k,"k.keyword IN ('character-name-in-title', 'character-name-in-title', 'independent-film', 'character-name-in-title', 'independent-film')",1
mi,"mi.info IN ('NTSC', 'Dolby Surround', '12', 'USA:R', 'UK')",1
mi,"mi.info IN ('-', '-', 'English', 'USA', 'English')",1
mi,"mi.info IN ('Drama', 'Drama', 'Black and White', 'Drama', 'Drama')",2
mi,"mi.info IN ('Mono', 'USA', 'Mono', 'English', 'OFM:35 mm')",1
mi,"mi.info IN ('USA', 'USA', 'USA', 'USA', 'USA')",5
mi,"mi.info IN ('Drama', 'Black and White', 'Black and White', 'Black and White', 'Black and White')",1
mi,"mi.info IN ('Short', 'Documentary', 'Documentary', 'Documentary', 'UK')",1
mi,"mi.info IN ('Comedy', 'UK', 'Short', 'Short', 'Short')",1
mi,"mi.info IN ('PFM:35 mm', 'RAT:1.33 : 1', 'USA', 'PFM:35 mm', 'PFM:35 mm')",1
mi,"mi.info IN ('USA', 'Mono', 'Black and White', 'English', 'English')",1
mi,"mi.info IN ('Black and White', 'Black and White', 'Drama', 'Black and White', 'Black and White')",1
mi,"mi.info IN ('RAT:1.33 : 1', 'USA', 'OFM:35 mm', 'RAT:1.33 : 1', 'PFM:35 mm')",1
mi,"mi.info IN ('Black and White', 'UK', '-', 'PCS:Spherical', 'PCS:Spherical')",1
mi,"mi.info IN ('Color', 'Color', 'USA', 'English', 'English')",1
mi,"mi.info IN ('UK', 'Short', 'Short', 'UK', 'Short')",1
mi,"mi.info IN ('RAT:1.33 : 1', 'Drama', 'Drama', 'Drama', 'RAT:1.33 : 1')",2
mi,"mi.info IN ('OFM:35 mm', 'English', 'Drama', 'PFM:35 mm', 'Color')",1
mi,"mi.info IN ('Mono', 'USA', 'RAT:1.33 : 1', 'Comedy', 'OFM:35 mm')",1
mi,"mi.info IN ('Drama', 'Drama', 'Drama', 'Black and White', 'Black and White')",1
mi,"mi.info IN ('Comedy', 'Comedy', 'Comedy', 'Comedy', 'Comedy')",3
mi,"mi.info IN ('Drama', 'Drama', 'Drama', 'Drama', 'Drama')",3
mi,"mi.info IN ('Movie', 'PCS:Spherical', 'CLV', 'Dolby Surround', 'Comedy')",1
mi,"mi.info IN ('-', '-', 'English', 'USA', 'USA')",1
mi,"mi.info IN ('RAT:1.33 : 1', 'RAT:1.33 : 1', 'RAT:1.33 : 1', 'Drama', 'RAT:1.33 : 1')",1
mi,"mi.info IN ('Comedy', 'Documentary', 'Short', 'Comedy', 'UK')",1
mi,"mi.info IN ('RAT:1.33 : 1', 'Drama', 'Drama', 'RAT:1.33 : 1', 'Drama')",1
mi,"mi.info IN ('-', 'PCS:Spherical', '-', 'UK', 'PCS:Spherical')",1
mi,"mi.info IN ('OFM:35 mm', 'USA', 'RAT:1.33 : 1', 'OFM:35 mm', 'Color')",1
mi,"mi.info IN ('Australia:M', 'Horror', 'Pan & Scan', 'UK', 'Digital/Analog-CX')",1
mi,"mi.info IN ('Drama', 'Drama', '30', 'PFM:35 mm', 'USA')",1
mi,"mi.info IN ('English', 'Drama', 'USA', 'English', 'Color')",1
mi,"mi.info IN ('Comedy', 'Comedy', 'Drama', 'Drama', 'Comedy')",1
mi,"mi.info IN ('RAT:1.33 : 1', 'Drama', 'Drama', 'Drama', 'Drama')",1
mi,"mi.info IN ('USA', 'English', 'English', 'English', 'USA')",1
mi,"mi.info IN ('English', 'English', 'English', 'USA', 'USA')",1
mi,"mi.info IN ('UK', 'Documentary', 'Documentary', 'Short', 'Short')",1
mi,"mi.info IN ('Drama', 'Comedy', 'Drama', 'Drama', 'Comedy')",1
mi,"mi.info IN ('Comedy', 'Comedy', 'Drama', 'Comedy', 'Drama')",1
mi,"mi.info IN ('Drama', 'Mono', 'UK', 'Short', 'USA')",1
mi,"mi.info IN ('Drama', 'Black and White', 'Drama', 'Drama', 'Drama')",1
n,n.gender = 'm',50
t,t.production_year > 1969,2
t,t.production_year > 1985,3
t,t.production_year > 1984,4
t,t.production_year > 1979,2
t,t.production_year > 1983,5
t,t.production_year > 1982,2
t,t.production_year > 1967,2
t,t.production_year > 1980,1
t,t.production_year > 1974,1
t,t.production_year > 1968,1
t,t.production_year > 1963,1
t,t.production_year > 1962,3
t,t.production_year > 1990,2
t,t.production_year > 1972,1
t,t.production_year > 1970,2
t,t.production_year > 1991,3
t,t.production_year > 1977,1
t,t.production_year > 1971,1
t,t.production_year > 1992,1
t,t.production_year > 1987,2
t,t.production_year > 1961,1
t,t.production_year > 1981,2
t,t.production_year > 1976,1
t,t.production_year > 1973,1
t,t.production_year > 1986,1
t,t.production_year > 1975,1
t,t.production_year > 1989,1
t,t.production_year > 1965,1
t,t.production_year > 1988,1
