Table,Condition,Frequency
mi,"mi.info IN ('Sheriff: It''s hard to believe that something like that''s running around.::Jack McGee: Well, you''d better believe it, you''re talking to an eye witness.::Sheriff: You have seen this thing yourself around here?::Jack McGee: No, over by Sacramento. I''m Jack McGee of the National Register.::Sheriff: Oh yes, my wife picks up that paper in the grocery store sometimes. ''All the new''s that ''s fit to print'' and some that''s not, right?', 'CONT: In this episode, Kevin watches as the astronauts aboard Apollo 8 film the earth while orbiting the moon. However, the Earth is shown in full color. The Arnolds actually do not have a color TV, as revealed in Episode 9, where Wayne and Kevin attempt to persuade their father to buy them a color television. So the Earth should actually be shown in black and white.', 'Brazil:17 September 1987', 'Handyman Negri: That story was just pretend, King Friday.::King Friday XIII: Well, so are we.', 'Denmark:12 May 1989')",1
mi,"mi.info IN ('RAT:1.85 : 1', 'Pan & Scan', 'UK:15', 'Sweden:15', 'Thriller')",1
mi,"mi.info IN ('English', 'Color', 'Color', 'Color', 'Color')",1
mi,"mi.info IN ('Short', 'UK', 'Black and White', '30', 'USA')",1
mi,"mi.info IN ('English', 'English', 'Color', 'Color', 'English')",1
mi,"mi.info IN ('English', 'Color', 'Color', 'Color', 'English')",1
mi,"mi.info IN ('PFM:35 mm', 'PFM:35 mm', 'PFM:35 mm', 'Mono', 'Mono')",1
mi,"mi.info IN ('USA', 'PFM:35 mm', 'USA', 'OFM:35 mm', 'USA')",1
mi,"mi.info IN ('Ãon Flux: Fine to play with my feelings, but you are involving innocent people, Trevor! What are you doing to that poor girl!::Trevor: Jealous?', 'Matthew Cuthbert: She?::Station Master: Don''t worry, I don''t think she''ll bite, Matthew.', 'SPOILER: The total body count is seven: first the sister, Judith; then the truck driver''s body lying in the tall grass by the train tracks; then the two dogs; and the three teens - Lynda, Bob and Annie.', 'France:24 April 1965', 'CONT: After the explosions at the jail, Paladin is holding a dummy, not the Sheriff.')",1
mi,"mi.info IN ('Drama', 'Stereo', 'OFM:35 mm', 'Drama', 'RAT:1.33 : 1')",1
mi,"mi.info IN ('Australia:M', 'RAT:1.85 : 1', 'RAT:1.85 : 1', 'UK', 'NTSC')",1
mi,"mi.info IN ('Comedy', 'CLV', 'PCS:Spherical', '12', 'PCS:Spherical')",1
mi,"mi.info IN ('Color', 'Color', 'English', 'Color', 'Color')",1
mi,"mi.info IN ('Mono', 'English', 'Mono', 'USA', 'USA')",1
mi,"mi.info IN ('Sweden:15', '1.33 : 1', 'Finland:K-16', 'Australia:M', 'UK:18')",1
t,t.production_year > 1991,1
t,t.production_year > 1969,4
t,t.production_year > 1985,1
t,t.production_year > 1983,1
t,t.production_year > 1970,2
t,t.production_year > 1968,2
t,t.production_year > 1973,3
t,t.production_year > 1987,1
t,t.production_year > 1974,2
t,t.production_year > 1977,3
t,t.production_year > 1990,3
t,t.production_year > 1978,2
t,t.production_year > 1966,3
t,t.production_year > 1982,4
t,t.production_year > 1971,1
t,t.production_year > 1984,3
t,t.production_year > 1961,1
t,t.production_year > 1986,1
t,t.production_year > 1963,1
t,t.production_year > 1980,2
t,t.production_year > 1989,4
t,t.production_year > 1976,1
t,t.production_year > 1975,2
t,t.production_year > 1981,1
t,t.production_year > 1979,1
